"","acc","acc.RC","pen","comptimes"
"1",0.508693219629413,0.53784756187014,0.000739890431130379,45.326
"2",0.274233462538799,0.268889666624802,0.000726334834490956,41.332
"3",0.278768647571455,0.282664353086526,0.000842424640965286,44.997
"4",0.187542611134659,0.168042920744029,0.000907934873167687,42.178
"5",0.358967018134718,0.380043849247318,0.000825175166659991,42.685
"6",0.188925442332789,-0.00376118744495909,0.000760674596712955,40.045
"7",0.231650796538702,0.250996995836895,0.000893273205528287,39.599
"8",0.332884484393249,0.37261653051272,0.000841810652437534,42.2
"9",0.322499155350286,0.333034515436614,0.000847711050831454,43.285
"10",0.360897929550792,0.413041262366473,0.00101805191244483,44.6450000000001
"11",0.349703272719619,0.31091526084232,0.000934727433557759,45.776
"12",0.37015965619957,0.362987059611706,0.000951556311402521,44.8979999999999
"13",0.120214559691281,0.120901030352056,0.00104927987765295,43.933
"14",0.187949375916522,0.240776823447213,0.000666054158526032,44.9829999999999
"15",0.29299755266875,0.324396294090765,0.000656289468623724,48.38
"16",0.390063309562383,0.428356379669093,0.000865037982205417,48.901
"17",0.409673951983674,0.43281727062657,0.000742137590743908,42.534
"18",0.295024592405416,0.329455958345628,0.000859072226780438,40.871
"19",0.364041055161367,0.384434354369137,0.000639446295566397,42.677
"20",0.476716961678209,0.505703154702271,0.000740545701923404,43.457
"21",0.504956698363331,0.49905148113196,0.000683259408990302,43.949
"22",0.408747899761384,0.432896961393722,0.00076123627955089,41.318
"23",0.501958548626784,0.514025180549855,0.000909885559326422,41.636
"24",0.340460950604877,0.364664358493335,0.000691448567640695,43.316
"25",0.221771603974471,0.242944025339509,0.000876644635032542,42.364
"26",0.196028244825379,0.196458667689385,0.000622133301057152,47.088
"27",0.437124977270702,0.397882750319026,0.000852386706642931,41.417
"28",0.284942499343039,0.314772714080369,0.000712880268161488,46.851
"29",0.283588962957279,0.291933913109115,0.000829979503147191,48.534
"30",0.250655783594787,0.209452718504598,0.000737674747674441,48.365
"31",0.242162221337936,0.222857673192086,0.000660191983993991,48.9
"32",0.202149938323614,0.20430899297882,0.0008601072566074,43.445
"33",0.357534749961265,0.383367571653304,0.000774720624924999,45.445
"34",0.237607945324186,0.252611247988863,0.000774918816453197,47.908
"35",0.332613632392464,0.315126971890115,0.000757634034660534,43.634
"36",0.301826303805888,0.342587703191489,0.00105998636546057,45.856
"37",0.434466301459163,0.397877358926341,0.00102442742633884,43.884
"38",0.148030209604594,0.189414301011558,0.000747247457028861,45.0409999999999
"39",0.390441054576845,0.448564160915519,0.000781027740284377,45.772
"40",0.288456573763682,0.306669009383127,0.000818561674633749,44.404
"41",0.471802209059089,0.506918883578743,0.000909599706991178,40.453
"42",0.240498737355226,0.258979390989609,0.000800886221344859,38.207
"43",0.3698874964766,0.314474136779368,0.000850590489572127,47.656
"44",0.282177916827995,0.301212812692767,0.000922145733045432,45.961
"45",0.356810602740726,0.407230747427167,0.0010231255831086,47.202
"46",0.332160008382965,0.37814892422488,0.000770273791567081,44.253
"47",0.369714519839008,0.414448384767927,0.000765221377486577,42.483
"48",0.360142016786758,0.346488572327724,0.000985930443344704,40.272
"49",0.168394416986178,0.19007702886531,0.000677424661442626,48.173
"50",0.267638428171151,0.261844607833192,0.000750341559537156,42.256
"51",0.408806281945284,0.453370617688289,0.000719024761325263,44.124
"52",0.359141335155705,0.329304752062089,0.000943552526129568,43.2130000000001
"53",0.115073084352391,0.141767623256088,0.000596222116084465,47.5310000000001
"54",0.384922584635009,0.353648047102305,0.000851979269045373,45.6559999999999
"55",0.385014677507994,0.397901155382042,0.000658404618647437,44.537
"56",0.346595936956134,0.332661889965173,0.000769357176138263,43.842
"57",0.344455419107695,0.381211160210144,0.000830459803925428,46.391
"58",0.267392888012293,0.305295607957365,0.000773222990043108,52.006
"59",0.451048577349406,0.482750180275558,0.00095229033369388,47.61
"60",0.487102578163178,0.507012077943089,0.00099057474197812,47.01
"61",0.496900402417181,0.528750826352116,0.000771884479036505,46.253
"62",0.260618924926305,0.27685702079377,0.00081243264100708,44.169
"63",0.230211776520837,0.295513612183666,0.000656975589303409,47.841
"64",0.295913264562857,0.319235723796978,0.000753863822197747,44.669
"65",0.251612137947085,0.313222676536316,0.000789170410099489,41.076
"66",0.228003841114657,0.254032945075585,0.000690965722040552,50.433
"67",0.194933758789646,0.207708743900588,0.000659151833098913,48.328
"68",0.169662749134427,0.169176735338907,0.000829597710830417,47.8099999999999
"69",0.351084581372219,0.368086813583619,0.00101443823130632,40.5650000000001
"70",0.139148600552014,0.149394418929569,0.000750172067653131,33.548
"71",0.372862382773743,0.389696468796576,0.000922718847425211,44.427
"72",0.388582000302371,0.42071651722264,0.000742402106995389,55.32
"73",0.401197193202803,0.385781324981501,0.000959124459855469,46.107
"74",0.266844349580087,0.236769718989424,0.000808866330967456,45.176
"75",0.492087263480407,0.486301464175093,0.000846527736319496,47.794
"76",0.255072716653621,-0.0295474948016173,0.000809160826402764,43.7
"77",0.383274739363805,0.425412975563794,0.000892750068716541,41.539
"78",0.373731296641944,0.315658429572904,0.000704956612393157,45.575
"79",0.510324908226258,0.48756697519684,0.000833923023635132,42.84
"80",0.378413747171791,0.390050870165195,0.00103780458959821,46.636
"81",0.287140260587145,0.299723364168193,0.000892872223125897,39.593
"82",0.436107794590919,0.455350341846908,0.000898061434283665,43.573
"83",0.295072803025372,0.306203721157475,0.000863965098192474,42.532
"84",0.23802964564314,0.270442338195578,0.000774374851937556,44.064
"85",0.227634256089596,0.230600183928976,0.0010170365199332,45.584
"86",0.27246884103641,0.287710662687128,0.00077104564931084,51.973
"87",0.0783863027156516,0.0907949562622634,0.000858297260682974,49.066
"88",0.39555573531191,0.453289676352009,0.000560288156722733,43.546
"89",0.392347198122222,0.363337499863947,0.000738628622722529,41.903
"90",0.180451901344974,0.242912205993758,0.000704943509440146,46.267
"91",0.276118879034243,0.261197167956863,0.000885941993455343,39.83
"92",0.295994850683877,0.289037696909533,0.000995913497686216,42.109
"93",0.170534149376617,0.192996299140347,0.000729035069595534,43.602
"94",0.24340627135389,0.300115622266918,0.00082216169758596,44.4159999999999
"95",0.398191885882808,0.448655379422149,0.000798324987534405,43.511
"96",0.268911275128258,0.324198629107212,0.000792513617359143,40.7239999999999
"97",0.305565537435624,0.280942613714587,0.000694517104467859,43.654
"98",0.212709341662812,0.192239635595737,0.000761219546051129,41.187
"99",0.359550645624827,0.298124571075679,0.000766664305393825,46.51
"100",0.273519423674236,0.313389552295182,0.000809975260573378,50.992
"101",0.282339446418916,0.308567331779574,0.000699310791105618,48.245
"102",0.532890777220265,0.540917229004072,0.000736244488722933,44.556
"103",0.114143198990438,0.142443809130236,0.000608052651169966,41.985
"104",0.327216873994583,0.278154936613137,0.000827502453067578,42.762
"105",0.365803145601877,0.366851873221488,0.000736431899243232,41.685
"106",0.178214063193669,0.226244753357785,0.000796320511438128,40.136
"107",0.267294988748747,0.301960900060786,0.000722290235197847,42.5910000000001
"108",0.519595485899167,0.519040953899617,0.000729147671527826,43.941
"109",0.423807974688363,0.411188709636474,0.000862997552126675,43.9490000000001
"110",0.312310949022349,0.422769087484643,0.000762714540229589,44.578
"111",0.136740716798227,0.140602239304019,0.00070177204679221,46.1450000000001
"112",0.103769819330143,0.087414994335479,0.00076410397644909,42.312
"113",0.403989179236192,0.433228945370358,0.00103494538665671,46.587
"114",0.426858451892992,0.380981750421889,0.000813968391929914,52.122
"115",0.37156604843861,0.388385070971757,0.00079463502296121,42.669
"116",0.172882544250291,0.108712599359444,0.00067166567817732,45.445
"117",0.249645963460914,0.21347788428966,0.000844928205888492,45.683
"118",0.37246766981334,0.417282910470409,0.000730865409312373,47.934
"119",0.3836543623584,0.43333119050206,0.000949380966363489,46.36
"120",0.245528746484726,0.268763602778577,0.000565525123978994,46.21
"121",0.2294995704398,0.222171324451233,0.000860806504225879,41.509
"122",0.251142546797897,0.259744366947303,0.000731211674710003,43.4299999999999
"123",0.459695273715631,0.50372389754629,0.000710948671973094,44.343
"124",0.421391283212427,0.381002870180479,0.000836132252851198,46.0930000000001
"125",0.470580087220961,0.500256869568719,0.000832473189601767,44.432
"126",0.148604300943319,0.155015588088549,0.000842214430754708,39.8339999999999
"127",0.342112169961996,0.396573068323598,0.000885083483976576,44.679
"128",0.368207411130334,0.416380902770535,0.000717378052286285,51.915
"129",0.255099471508842,0.285142362687623,0.000688028363185737,50.023
"130",0.178948171266141,0.15962089399092,0.000738882026229327,41.507
"131",0.296031787849394,0.268473740044989,0.000983200952749881,41.989
