"","X","acc","comptimes","archs"
"1",1,0.166872284147807,52,"multiMLP_L8_N16_D0.1_CV2"
"2",2,0.184429325935139,47.8500000000004,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.196102994844817,51.5,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.184137957552164,50.6100000000006,"multiMLP_L4_N64_D0.1_CV2"
"5",5,0.2873537477716,47.7799999999997,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.0459594950332579,50.0799999999999,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.201322513470973,50.8399999999992,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.0213781892339518,48.79,"multiMLP_L4_N16_D0.1_CV2"
"9",9,0.0862017244042667,48.3499999999995,"multiMLP_L4_N16_D0.1_CV2"
"10",10,0.0796712894757661,49.0200000000004,"multiMLP_L4_N16_D0.3_CV2"
"11",1,0.0181910828016982,48.6600000000003,"multiMLP_L4_N16_D0.1_CV2"
"12",2,0.0097797792555076,60.9400000000001,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.13707718614706,50.5300000000002,"multiMLP_L4_N64_D0.1_CV2"
"14",4,0.106299272238454,52.5700000000006,"multiMLP_L4_N64_D0.3_CV2"
"15",5,-0.0239375740739019,51.8299999999999,"multiMLP_L8_N64_D0.1_CV2"
"16",6,-0.0177702011792605,51.0799999999999,"multiMLP_L8_N16_D0.1_CV2"
"17",7,0.155270453392267,48.2299999999996,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.152170094026519,51.6099999999997,"multiMLP_L8_N16_D0.1_CV2"
"19",9,0.2225503558233,50.4900000000007,"multiMLP_L8_N16_D0.1_CV2"
"20",10,0.11137381086231,49.7799999999997,"multiMLP_L4_N64_D0.3_CV2"
