"","X","acc","comptimes","archs"
"1",1,0.21982843655641,54.3600000000006,"multiMLP_L4_N64_D0.1_CV1"
"2",2,0.388584643970587,55.6500000000015,"multiMLP_L4_N64_D0.1_CV1"
"3",3,0.106915166231721,53.1900000000023,"multiMLP_L8_N64_D0.1_CV1"
"4",4,-0.087902338929272,59.75,"multiMLP_L4_N16_D0.1_CV1"
"5",5,0.0301377091941647,49.3099999999977,"multiMLP_L8_N16_D0.1_CV1"
"6",6,-0.0555688482466792,52.0800000000017,"multiMLP_L4_N16_D0.1_CV1"
"7",7,0.0871023862121531,51.6899999999987,"multiMLP_L4_N64_D0.3_CV1"
"8",8,0.0270979980680144,50,"multiMLP_L8_N16_D0.3_CV1"
"9",9,-0.0297996970685279,51.4300000000003,"multiMLP_L8_N16_D0.3_CV1"
"10",10,0.0437352514953089,50.9399999999987,"multiMLP_L4_N16_D0.3_CV1"
"11",1,-0.0601213954324903,54.130000000001,"multiMLP_L8_N64_D0.3_CV1"
"12",2,0.141014612370206,53.9300000000003,"multiMLP_L4_N16_D0.3_CV1"
"13",3,-0.0833176911702702,53.2099999999991,"multiMLP_L8_N16_D0.1_CV1"
"14",4,-0.096391200993899,57.6599999999999,"multiMLP_L8_N16_D0.1_CV1"
"15",5,0.0244639782373771,51.8600000000006,"multiMLP_L4_N16_D0.3_CV1"
"16",6,0.104149878287862,50.7799999999988,"multiMLP_L4_N16_D0.1_CV1"
"17",7,0.0320483101695841,51.7299999999996,"multiMLP_L8_N64_D0.3_CV1"
"18",8,0.0478344065783159,52.0499999999993,"multiMLP_L4_N64_D0.3_CV1"
"19",9,0.145426161294458,52.6900000000023,"multiMLP_L8_N16_D0.1_CV1"
"20",10,0.0898974116904234,48.6899999999987,"multiMLP_L4_N16_D0.3_CV1"
