"","X","acc","comptimes","pen"
"1",1,0.932855481932616,116.081000000006,0.468930932425876
"2",2,0.908732512499226,109.869999999995,0.492836189636222
"3",3,0.923615330924304,116.385000000009,0.472028879228995
"4",4,0.920260914743992,114.126999999979,0.47743780480138
"5",5,0.906196674078487,112.562000000034,0.472094255735594
"6",6,0.916869246197478,110.763999999966,0.477126944695212
"7",7,0.922233239774515,105.233000000007,0.486060343469316
"8",8,0.910815997811056,105.951000000001,0.493081322299158
"9",9,0.902510477547091,119.96100000001,0.471682393900678
"10",10,0.928208947494699,117.375999999989,0.482540219171691
"11",11,0.908049918822304,121.353000000003,0.486442580884147
"12",12,0.894146255724791,115.686000000045,0.495799072350905
"13",13,0.925600610211089,119.57799999998,0.472543406710166
"14",14,0.901575509442384,122.383000000031,0.482319635995786
"15",15,0.905433444353491,116.165999999968,0.479987995935724
"16",16,0.915899477381614,129.125,0.487304161326854
"17",17,0.919409353430198,118.491000000038,0.470429974677729
"18",18,0.918675945489101,115.159999999974,0.495810678232264
"19",19,0.891360060240321,109.602000000014,0.498884496995539
"20",20,0.91505500663124,108.859999999986,0.476306541595316
"21",21,0.88808135183444,115.206000000006,0.494389895443483
"22",22,0.934384192650031,117.11599999998,0.478343420666007
"23",23,0.921683777858469,107.708000000042,0.467122937039083
"24",24,0.908192853049381,112.353999999992,0.47657717448235
"25",25,0.90695738835381,127.562999999966,0.478888584221545
"26",26,0.910629858761586,116.77899999998,0.49117551194264
"27",27,0.922328743302066,115.42300000001,0.455160345719767
"28",28,0.905797752022099,133.406000000017,0.483376171569837
"29",29,0.925780123145777,131.560999999987,0.487411462232115
"30",30,0.921927715980633,111.332999999984,0.48494029893005
"31",31,0.938791165429773,136.054000000004,0.477323061940762
"32",32,0.912977000659869,120.058000000019,0.47695228376458
"33",33,0.903768886378354,113.999000000011,0.464859887979236
"34",34,0.915064068403329,121.451000000001,0.478843222956342
"35",35,0.908060799051283,119.130000000005,0.470918659850205
"36",36,0.916502731012614,122.264000000025,0.47767333712894
"37",37,0.883148238187875,125.46100000001,0.483877992042134
"38",38,0.916857254374017,111.809999999998,0.464538307737988
"39",39,0.90566944689457,116.43200000003,0.481418834326873
"40",40,0.893036380508353,119.570999999996,0.476876296971448
"41",41,0.911670198789884,132.249000000011,0.477545513796843
