"","X","acc","comptimes","archs"
"1",1,0.261475493236819,56.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.323986814599829,54.2399999999998,"multiMLP_L4_N64_D0.3_CV2"
"3",3,0.257251560080089,57.4700000000012,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.158349208606892,56.3400000000001,"multiMLP_L4_N64_D0.3_CV2"
"5",5,0.243102312317977,53.3400000000001,"multiMLP_L4_N64_D0.1_CV2"
"6",6,0.00577571669999772,54.1299999999992,"multiMLP_L8_N16_D0.1_CV2"
"7",7,0.249423176131771,52.5599999999995,"multiMLP_L4_N64_D0.1_CV2"
"8",8,0.172627946268572,50.7799999999988,"multiMLP_L4_N16_D0.1_CV2"
"9",9,0.283666949308752,53.9699999999993,"multiMLP_L4_N64_D0.3_CV2"
"10",10,0.129547425785787,52.4200000000001,"multiMLP_L4_N64_D0.1_CV2"
"11",1,0.0510085119759246,52.8299999999999,"multiMLP_L4_N64_D0.3_CV2"
"12",2,0.124184507312916,51.2299999999996,"multiMLP_L8_N64_D0.1_CV2"
"13",3,-0.084944872772432,53.3299999999999,"multiMLP_L8_N16_D0.1_CV2"
"14",4,0.161554131798524,56.5399999999991,"multiMLP_L4_N64_D0.1_CV2"
"15",5,0.0422778961132269,81.7800000000007,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.096958996378306,55.7299999999996,"multiMLP_L4_N64_D0.3_CV2"
"17",7,0.145308147677712,52.9700000000012,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.195498730408462,54.5500000000011,"multiMLP_L4_N64_D0.1_CV2"
"19",9,0.132620052283662,51.8899999999994,"multiMLP_L4_N64_D0.1_CV2"
"20",10,0.15579457442816,52.5900000000001,"multiMLP_L8_N64_D0.1_CV2"
