"","X","acc","comptimes","archs"
"1",1,-0.105397781750737,49.4500000000007,"multiMLP_L4_N16_D0.3_CV1"
"2",2,0.0751264106214209,49.7600000000002,"multiMLP_L4_N16_D0.1_CV1"
"3",3,0.0443231415118914,50.2700000000004,"multiMLP_L8_N16_D0.1_CV1"
"4",4,-0.017255203393971,49.869999999999,"multiMLP_L8_N64_D0.1_CV1"
"5",5,0.121222401432301,48.1700000000001,"multiMLP_L8_N16_D0.3_CV1"
"6",6,-0.0158921145656135,49.8300000000017,"multiMLP_L4_N64_D0.1_CV1"
"7",7,0.0936699624043015,49.0300000000007,"multiMLP_L4_N64_D0.1_CV1"
"8",8,0.228024278663083,48.5600000000013,"multiMLP_L8_N64_D0.3_CV1"
"9",9,-0.0271186616427534,48.9899999999998,"multiMLP_L8_N64_D0.1_CV1"
"10",10,-0.105449872962313,49.8500000000004,"multiMLP_L4_N64_D0.1_CV1"
"11",1,0.0462171473387014,50.0499999999993,"multiMLP_L8_N16_D0.1_CV1"
"12",2,-0.0821650073337444,50.5400000000009,"multiMLP_L4_N16_D0.3_CV1"
"13",3,0.346571084238852,51.1399999999994,"multiMLP_L4_N64_D0.1_CV1"
"14",4,0.00131806502119793,50,"multiMLP_L8_N16_D0.3_CV1"
"15",5,-0.127104212314037,49.6399999999994,"multiMLP_L8_N64_D0.3_CV1"
"16",6,-0.037029891539156,48.75,"multiMLP_L4_N16_D0.3_CV1"
"17",7,-0.15022938304542,50.7900000000009,"multiMLP_L4_N16_D0.3_CV1"
"18",8,0.0017157144017706,49.8600000000006,"multiMLP_L8_N64_D0.1_CV1"
"19",9,-0.0271999932001314,52.3300000000017,"multiMLP_L4_N16_D0.3_CV1"
"20",10,-0.0458290090190015,48.3500000000004,"multiMLP_L8_N64_D0.3_CV1"
