"","acc","comptimes"
"1",0.793851510295494,6.735
"2",0.687479547757442,4.381
"3",0.721620329264451,4.116
"4",0.766774209730141,3.733
"5",0.738732601227326,3.962
"6",0.698591455245354,3.788
"7",0.778924791961004,3.953
"8",0.740189225496739,3.676
"9",0.751433778858064,3.886
"10",0.741052345606756,3.847
"11",0.757971348327778,3.76
"12",0.722888490342255,3.927
"13",0.71502680070185,3.656
"14",0.683384183483504,3.728
"15",0.736357248190528,3.684
"16",0.736178395687658,4.011
"17",0.75775802038857,4.023
"18",0.790181428207139,3.595
"19",0.724231970310629,4.098
"20",0.72804698168867,3.73999999999999
"21",0.674800615569797,4.087
"22",0.795910988678849,3.96299999999999
"23",0.719611507378761,3.846
"24",0.708774245432028,3.83
"25",0.733367866101683,3.729
"26",0.687928513116463,3.65400000000001
"27",0.755806308397012,3.714
"28",0.720024185414984,3.636
"29",0.768096800661225,3.97799999999999
"30",0.775049144648382,3.648
"31",0.809928917527549,4.101
"32",0.765398194883221,4.089
"33",0.707407888241851,4.09299999999999
"34",0.757225631360674,3.76400000000001
"35",0.688784414598414,3.82000000000002
"36",0.735303055858398,3.83500000000001
"37",0.743480823028947,4.01900000000001
"38",0.741809450858216,3.83599999999998
"39",0.728105983951047,3.881
"40",0.66500665177694,3.649
"41",0.727951915493707,3.82499999999999
"42",0.752148506585235,3.94900000000001
"43",0.697761267792755,4.03700000000001
"44",0.783790396320126,3.691
"45",0.771119259943224,4.02699999999999
"46",0.809408220198524,3.86099999999999
"47",0.765900976661447,3.93600000000001
"48",0.69689387663029,3.80699999999999
"49",0.51547011191334,3.80500000000001
"50",0.752479259226075,3.65000000000001
"51",0.760416037552757,4.10500000000002
"52",0.711013533051515,3.654
"53",0.740573438591909,3.857
"54",0.664211311900481,3.84900000000002
"55",0.739856031770784,3.947
"56",0.696046304359689,3.71100000000001
"57",0.720973811833197,3.85900000000001
"58",0.819770605635991,3.64599999999999
"59",0.748709945796477,4.12300000000002
"60",0.657813163683993,4.11000000000001
"61",0.770931600408726,3.88800000000001
"62",0.758004732265346,4.114
"63",0.601163343388115,3.768
"64",0.79662814820456,3.65800000000002
"65",0.734502920940084,3.56999999999999
"66",0.718830251317308,3.935
"67",0.635893831372852,3.649
"68",0.790583328079694,3.65500000000003
"69",0.670216776853617,3.69300000000004
"70",0.740351128344664,3.57599999999996
"71",0.720554701948565,3.642
"72",0.758712864607535,3.87599999999998
"73",0.715023757367982,3.54900000000004
"74",0.789518737175271,3.77699999999999
"75",0.778877867916682,3.87400000000002
"76",0.717378784009758,3.71999999999997
"77",0.751951005253713,3.63900000000001
"78",0.731592142389147,3.863
"79",0.735660975820502,4.01900000000001
"80",0.692544570547423,3.81900000000002
"81",0.793666507380875,3.71600000000001
"82",0.741776322414119,3.64099999999996
"83",0.663259479394407,4.05199999999996
"84",0.717848256487947,3.952
"85",0.658116779225053,3.60499999999996
"86",0.764168830428843,3.91700000000003
"87",0.738903920209597,3.74600000000004
"88",0.711983584770457,3.74200000000002
"89",0.732551330973998,3.79899999999998
"90",0.730410088812538,3.91800000000001
"91",0.758127673730275,3.75800000000004
"92",0.740976955231052,3.81999999999999
"93",0.773533694291742,3.68700000000001
"94",0.792714059686771,3.85300000000001
"95",0.634638496687711,3.81100000000004
"96",0.752441209262273,3.73500000000001
"97",0.794844410643258,3.786
"98",0.680076789794647,3.69099999999997
"99",0.810168697588613,3.12400000000002
"100",0.764121604893515,2.11900000000003
