"","X","acc","comptimes"
"1",1,0.562463959971976,553.966
"2",2,0.566665594158711,562.103000000003
"3",3,0.583659277371073,556.849999999999
"4",4,0.625552280357653,560.553999999996
"5",1,0.544346079057658,558.544000000002
"6",2,0.462955299085554,560.687999999995
"7",3,0.670485763867046,562.440999999999
"8",4,0.542070561582633,563.188999999998
"9",1,0.613505312902898,554.019999999997
"10",2,0.571726722680027,555.870000000003
"11",3,0.574637834870214,552.264000000003
"12",4,0.552019301371612,555.491999999998
"13",1,0.506143612101307,559.389000000003
"14",2,0.440408155750326,560.977999999996
"15",3,0.522917677236587,558.767999999996
"16",4,0.551745723341424,560.905000000006
"17",1,0.628833812879054,557.442000000003
"18",2,0.621798621155772,554.216
"19",3,0.651721798909628,559.188000000002
"20",4,0.558082619583201,558.849999999999
