"","acc","comptimes","penG","penE","subset"
"1",0.709401636477253,34.434,0.445494856032317,0.940726227144941,"F1-F2-F3-F4-F5-F7-F8-F9"
"2",0.606020651436451,27.308,0.469392171322724,0.942206259823336,"F1-F3-F4-F5-F7-F9-F10"
"3",0.710896126423034,27.644,0.448855481835947,0.939431768548158,"F1-F2-F3-F4-F5-F6-F7-F10"
"4",0.596379880121011,27.61,0.454241787639552,0.941184640320358,"F1-F4-F5-F6-F7-F8-F9"
"5",0.635652875398421,27.405,0.44883123095117,0.941054210321733,"F2-F3-F4-F5-F6-F7-F8-F9-F10"
"6",0.610786528012829,28.16,0.453353135162809,0.943496413269685,"F1-F2-F3-F4-F5-F6-F7-F8"
"7",0.691588622353839,28.317,0.462066390929493,0.943682906013729,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10"
"8",0.664391070468067,27.061,0.469392600125271,0.939467360368597,"F1-F2-F3-F5-F7-F8-F9-F10"
"9",0.582286096547857,24.958,0.447326373090864,0.945780594781329,"F1-F3-F4-F5-F6-F8-F10"
"10",0.692734694897959,25.709,0.460224061816044,0.941608003297049,"F1-F2-F3-F4-F5-F6-F7-F8"
"11",0.674961973345497,27.026,0.463197255688178,0.943524457764625,"F2-F3-F4-F5-F6-F7-F8"
"12",0.624220566126691,25.603,0.473562553315949,0.939939245370486,"F1-F2-F3-F5-F7-F8-F9-F10"
"13",0.670667628966952,27.472,0.447704216808834,0.94064154851728,"F1-F2-F4-F5-F6-F7-F8-F9"
"14",0.573776921176265,25.166,0.457719353888836,0.942977270354928,"F1-F4-F5-F6-F7-F8-F9"
"15",0.619307627142047,27.124,0.456607909736793,0.937786445613772,"F1-F2-F3-F4-F6-F7-F8"
"16",0.64938111599404,26.131,0.462552407825198,0.945136595241147,"F1-F2-F3-F4-F5-F6-F8-F10-F11"
"17",0.683938251052346,26.214,0.448105451502177,0.940719755128366,"F2-F3-F4-F5-F7-F8-F9-F10"
"18",0.704230643704674,26.409,0.474065488000529,0.940881353908045,"F2-F5-F6-F7-F8-F9"
"19",0.580279895340133,26.51,0.476469988802067,0.940291218603912,"F1-F4-F5-F6-F7-F8-F9-F10"
"20",0.681865820987121,27.921,0.45361162363138,0.941091439329013,"F1-F2-F3-F4-F5-F7-F9-F10"
"21",0.612097442423133,24.6030000000001,0.471602901143282,0.940151952473042,"F1-F2-F3-F4-F7-F8-F10"
"22",0.77846880726428,27.117,0.455538531357119,0.944210773018245,"F1-F2-F3-F4-F5-F7-F8-F10"
"23",0.676806280942883,27.8869999999999,0.443003053419981,0.940555579649445,"F2-F3-F4-F5-F8-F9-F10"
"24",0.661091598925017,26.922,0.454447147644625,0.94511764045947,"F1-F2-F3-F4-F5-F6-F7-F9"
"25",0.510672734108123,28.229,0.454106872037276,0.944043752336529,"F1-F2-F3-F4-F5-F7-F8-F9"
"26",0.566634187376252,26.557,0.467561338260924,0.944814596589642,"F1-F2-F3-F4-F5-F7-F8-F9-F10"
"27",0.709248539582794,27.3340000000001,0.431736211276559,0.944533845389412,"F1-F2-F3-F4-F5-F6-F7-F9-F10"
"28",0.680863628772285,27.013,0.459884022400317,0.941273336898345,"F1-F2-F3-F5-F6-F7-F8-F10-F11"
"29",0.690212113024406,27.014,0.46503349895249,0.936236857147848,"F1-F2-F3-F4-F6-F7-F8-F9"
"30",0.637430602155717,26.8069999999999,0.461313860664785,0.938417447122758,"F1-F2-F3-F4-F5-F6-F8-F10"
"31",0.760373585726395,26.3059999999999,0.452860613476752,0.94296323152143,"F1-F2-F4-F5-F6-F7-F8-F9"
"32",0.643406032449911,26.254,0.45438908371378,0.938158902855081,"F1-F2-F3-F4-F6-F7-F9-F10"
"33",0.640531246031064,25.301,0.441158888161665,0.941347190025969,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10"
"34",0.605717123760382,25.797,0.454510000020633,0.938528098048918,"F2-F3-F4-F5-F6-F8-F10-F11"
"35",0.621809807784944,28.354,0.447998936907954,0.93786394025334,"F2-F3-F4-F5-F6-F8-F9-F10"
"36",0.664880844409897,25.424,0.454440159956512,0.946885768839968,"F1-F2-F3-F5-F7-F8"
"37",0.682653217742411,23.346,0.460371903344904,0.939839423501352,"F3-F4-F5-F6-F7-F8"
"38",0.739867129413912,26.8649999999999,0.441134159565449,0.936676608127886,"F1-F2-F3-F4-F5-F6-F7-F8-F10"
"39",0.634006697374226,27.4490000000001,0.459620733487725,0.940585916299477,"F2-F3-F4-F5-F6-F7-F8-F9-F10-F11"
"40",0.654403424508479,26.212,0.453751146549388,0.936422828711723,"F1-F2-F3-F4-F5-F6-F7-F9"
"41",0.668001144179752,26.096,0.454181015702807,0.941914690652879,"F1-F2-F4-F5-F6-F7-F8-F9-F10-F11"
"42",0.635513442050788,26.25,0.456260432412244,0.937400750579914,"F1-F2-F3-F4-F5-F6-F8"
"43",0.63574730303551,26.211,0.455680092812857,0.939743957852346,"F1-F2-F3-F4-F5-F6-F7-F9"
"44",0.632185723885538,25.8150000000001,0.460623011523625,0.939642081358291,"F2-F3-F4-F5-F6-F7-F8-F9-F10"
"45",0.672028022816849,26.8599999999999,0.452179018110824,0.937918432401865,"F2-F3-F4-F5-F6-F9-F10"
"46",0.682955938031086,23.5989999999999,0.472148194760588,0.944528200226935,"F1-F2-F5-F6-F8-F9"
"47",0.696942414792648,28.2850000000001,0.457859394296438,0.943765503538778,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10"
"48",0.579549452422098,26.261,0.451588095173563,0.938017785087533,"F1-F3-F4-F5-F6-F7-F8-F10-F11"
"49",0.554111520088225,25.442,0.472791160308586,0.939891494151313,"F1-F5-F6-F7-F8-F10-F11"
"50",0.623058317164107,25.9649999999999,0.441028362803003,0.939000470702903,"F1-F2-F3-F5-F6-F7-F9-F10"
"51",0.608562887029268,24.479,0.450812283706007,0.943041717073401,"F1-F2-F3-F4-F5-F6-F8-F9-F10"
"52",0.603158957120362,24.828,0.450153130476711,0.939220961250967,"F2-F3-F4-F5-F6-F7-F8-F10"
"53",0.633879930881429,26.7049999999999,0.45690192893497,0.946149903378826,"F1-F2-F3-F5-F6-F7-F8-F9-F10"
"54",0.747427673440672,24.6279999999999,0.458120292222937,0.940180954079483,"F1-F3-F4-F5-F6-F8-F9-F10"
"55",0.664764873152206,25.682,0.462742424091004,0.943081412806564,"F1-F2-F3-F4-F5-F7-F8-F10-F11"
"56",0.613400032610924,24.633,0.461759286463599,0.940065304643491,"F1-F2-F3-F5-F6-F8-F9-F10"
"57",0.570612425717709,25.6669999999999,0.453514868123513,0.941164936736514,"F1-F2-F4-F5-F6-F7-F8-F9-F10"
"58",0.68634720206868,26.1429999999998,0.4414226900397,0.942306908119405,"F1-F2-F4-F7-F9-F10"
"59",0.602660936867877,27.7159999999999,0.45324240416334,0.944252557631409,"F1-F2-F3-F4-F6-F8-F9-F10"
"60",0.626258376670726,26.559,0.46649067773126,0.943582442874998,"F1-F3-F4-F5-F6-F8-F10"
"61",0.62961560984384,26.338,0.444616591036024,0.938416222329708,"F1-F3-F4-F5-F6-F7-F8-F9-F10"
"62",0.607681200525691,25.5620000000001,0.459570832907162,0.941618645154661,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10"
"63",0.617362938062325,26.1779999999999,0.463311465387751,0.939664132911521,"F1-F2-F4-F5-F6-F7-F8-F9-F10"
"64",0.690231453135724,26.8200000000002,0.464401602879405,0.942332783061079,"F1-F2-F3-F4-F5-F6-F8-F9-F11"
"65",0.616543020833648,26.7910000000002,0.448193333853959,0.940452375400356,"F1-F2-F3-F4-F5-F6-F8"
"66",0.580684738940635,26.7470000000001,0.447583081421842,0.944506636244819,"F1-F2-F4-F5-F6-F7-F8-F9"
"67",0.699802068642783,26.53,0.469489352194224,0.941142267446142,"F1-F2-F3-F5-F7-F8-F9"
"68",0.726128800692347,26.518,0.464811846871124,0.945225467678469,"F1-F2-F4-F6-F7-F8-F9-F10"
"69",0.563669120802579,26.1420000000001,0.460875591961997,0.938186002607546,"F2-F3-F4-F5-F6-F7-F9-F10"
"70",0.531278837091102,23.4869999999999,0.454208013783034,0.942611928231201,"F1-F3-F4-F5-F6-F7"
"71",0.637857303109122,24.6400000000001,0.441905327293152,0.939029096591468,"F1-F2-F3-F5-F6-F7-F8-F9-F10"
"72",0.591691137490704,26.213,0.459007915738965,0.937113471162317,"F2-F3-F4-F5-F6-F7-F8-F9-F10"
"73",0.617466667064856,25.614,0.461153681472375,0.940226260935724,"F2-F3-F5-F6-F8-F10"
"74",0.643934946236147,25.422,0.458185052086093,0.944650189199718,"F2-F4-F5-F6-F7-F8-F9"
"75",0.708923760773877,25.5740000000001,0.447039555345485,0.942838707235173,"F1-F2-F3-F4-F5-F6-F8-F9-F10"
"76",0.65720606187841,26.0529999999999,0.425950006770511,0.937833429074354,"F1-F2-F3-F4-F5-F6-F7-F9"
"77",0.530890070094809,25.174,0.44819659780249,0.941209278885348,"F1-F3-F4-F5-F7-F9"
"78",0.616099856549541,25.9100000000001,0.460649890527848,0.942382472057562,"F2-F3-F4-F6-F7-F9-F10"
"79",0.636502763887124,26.6710000000003,0.46970660674119,0.939185926109941,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10"
"80",0.57124508326116,27.9270000000001,0.454591083394477,0.942730209100907,"F1-F3-F4-F5-F6-F7-F8"
"81",0.705429949826516,26.0189999999998,0.463133056736105,0.943078452881948,"F2-F4-F5-F6-F7-F8-F9-F10"
