"","X","acc","comptimes","pen"
"1",1,0.50966567493016,114.189000000006,0.468935029148832
"2",2,0.513104228516498,114.909,0.492854848401332
"3",3,0.536820168012641,123.876999999993,0.472089647741916
"4",4,0.513407783943428,120.688000000002,0.477446503076723
"5",5,0.496331362832412,117.504000000001,0.472120177953605
"6",6,0.364613487597888,122.366999999998,0.477109205653261
"7",7,0.621546840340054,111.627,0.48607973259385
"8",8,0.473095057672356,112.179000000004,0.493069290669622
"9",9,0.515768488228798,128.025000000001,0.471644958455951
"10",10,0.468773910775872,126.596000000005,0.482563384415377
"11",11,0.497530567177854,116.597999999998,0.486466527919061
"12",12,0.394540721798481,113.290000000001,0.495769597500103
"13",13,0.448973874829542,127.182999999997,0.472589053274169
"14",14,0.346482371759169,121.452000000005,0.482338352166557
"15",15,0.416326748982501,121.627999999997,0.47998546087598
"16",16,0.469066094607519,142.32,0.487311227494335
"17",17,0.537294011752574,149.094000000005,0.470438955431614
"18",18,0.550718829602619,159.738000000005,0.495824696971056
"19",19,0.601760600134946,131.582999999999,0.498894417451619
"20",20,0.497029400290796,139.375,0.476329627876924
"21",21,0.548059287434706,125.758000000002,0.494430933222442
"22",22,0.692283706792588,119.325000000004,0.478331322251446
"23",23,0.559015456064179,125.063000000002,0.4671340458991
"24",24,0.45477063993684,118.504999999997,0.47660961004886
"25",25,0.467605650408155,125.326999999997,0.478889862557467
"26",26,0.251359785355895,114.169000000002,0.49120854006292
"27",27,0.585029430447441,112.241999999998,0.455188082990144
"28",28,0.505816949742933,154.762999999999,0.483353590713377
"29",29,0.534870307060387,111.252,0.487484611061488
"30",30,0.572891150928581,112.555999999997,0.48494428033137
"31",31,0.653618450167305,131.709000000003,0.477355605202693
"32",32,0.48749857293672,127.486000000004,0.47696366316502
"33",33,0.496951760640237,114.732000000004,0.464848933184067
"34",34,0.470785082678024,120.125999999997,0.478846416934365
"35",35,0.455977183098453,124.628000000004,0.47091755090248
"36",36,0.493793655183253,121.023999999998,0.47764650865211
"37",37,0.528497434666073,120.953999999998,0.483849927732828
"38",38,0.47426966165495,114.974000000002,0.464521810731249
"39",39,0.426471650650754,130.355000000003,0.481388996908005
"40",40,0.489023669033859,115.666000000005,0.476921902387452
"41",41,0.593974166549888,147.095999999998,0.477551143588207
"42",42,0.631736103328715,126.413999999997,0.478911061326232
"43",43,0.355058042741395,133.156999999999,0.478195669520257
"44",44,0.540090878894889,125.882999999994,0.484112153453189
"45",45,0.556908589718817,131.891000000003,0.474500821540059
"46",46,0.523038475697714,124.184000000001,0.494967150747197
"47",47,0.508329136333505,126.593999999997,0.480754386410733
"48",48,0.501434532469173,116.135000000002,0.475923617283024
"49",49,0.387672250682722,125.517,0.495657872934421
"50",50,0.504172002456189,119.824000000001,0.463120302007664
"51",1,0.468210149250545,119.476999999999,0.474679701321398
"52",2,0.399616540207819,132.922999999995,0.476854986622621
"53",3,0.534278210250312,119.731,0.476303540254017
"54",4,0.588436330715696,121.240000000005,0.477668649438592
"55",5,0.462459300718391,123.991999999998,0.478134571072752
"56",6,0.474703694887405,118.677000000003,0.474707244611764
"57",7,0.312094222018415,123.933999999994,0.476903739276622
"58",8,0.541140388120799,112.815000000002,0.464781378173163
"59",9,0.533276217115131,118.460000000006,0.47422315828419
"60",10,0.550815841034957,108.593000000001,0.487778327478471
"61",11,0.605211149538035,107.935000000005,0.460138352761034
"62",12,0.565472957232526,115.586000000003,0.481077926859869
"63",13,0.430728546267441,115.317999999999,0.484387018354059
"64",14,0.510366857968813,118.109000000004,0.481372994440355
"65",15,0.550983604194858,119.447,0.472249358907714
"66",16,0.493233022157563,120.065999999999,0.475134435503025
"67",17,0.387888769689507,109.800999999999,0.495007079937003
"68",18,0.461622366944945,114.864000000001,0.490233671494795
"69",19,0.347020743048081,108.445999999996,0.490967962559628
"70",20,0.527232560385506,118.935000000005,0.476693566010068
"71",21,0.425253957695116,119.029999999999,0.472678484127141
"72",22,0.509016425323292,117.216999999997,0.483146941287951
"73",23,0.533710532831076,113.088000000003,0.481513082533444
"74",24,0.559921700833365,105.336000000003,0.486433925257151
"75",25,0.600183043450947,108.118999999999,0.466467125497914
"76",26,0.587425780871264,116.527999999998,0.450524119084586
"77",27,0.541286071262251,114.474999999999,0.475241855641694
"78",28,0.590674314741174,110.402000000002,0.481584873772795
"79",29,0.447589011304249,124.824999999997,0.492865596290803
"80",30,0.441897312793719,119.144,0.48171260132658
"81",31,0.502612791489566,111.341,0.490610828783195
"82",32,0.499431513143138,116.979000000007,0.482489530106063
"83",33,0.444642045948931,115.786999999997,0.486719390050146
"84",34,0.470964644407842,149.812999999995,0.477958929478192
"85",35,0.412784811689748,140.830000000002,0.482814782073328
"86",36,0.572549503860361,119.498999999996,0.483403644687844
"87",37,0.487359132733389,109.069000000003,0.48690981223465
"88",38,0.561889301660412,106.885999999999,0.469933378641665
"89",39,0.517784575496189,119.958999999995,0.470013603652059
"90",40,0.599953595833175,123.686000000002,0.482191277046231
"91",41,0.535149483685799,113.186000000002,0.471430085915786
"92",42,0.559594376197628,111.43,0.496481465868389
"93",43,0.567549506692064,125.265000000007,0.479947451935583
"94",44,0.650238483044001,119.851000000002,0.482223341192522
"95",45,0.585336037860294,117.347000000002,0.466556182935356
"96",46,0.432876163150682,115.773000000001,0.465781286758203
"97",47,0.695754448878136,110.438000000002,0.4893176120472
"98",48,0.408074473267854,112.839999999997,0.4962715932101
"99",49,0.481532937409769,109.470999999998,0.456074619195195
"100",50,0.646226329605303,120.060000000005,0.478150613563039
