"","X","acc","comptimes","archs"
"1",1,0.420949786073131,55.2200000000012,"multiMLP_L4_N64_D0.1_CV1"
"2",2,-0.0910251786234854,51.8500000000004,"multiMLP_L4_N16_D0.1_CV1"
"3",3,-0.0940849622282754,51.9200000000001,"multiMLP_L8_N64_D0.3_CV1"
"4",4,-0.157148290015844,50.9799999999996,"multiMLP_L8_N64_D0.3_CV1"
"5",5,0.0427366017681277,48.6400000000012,"multiMLP_L4_N64_D0.1_CV1"
"6",6,0.0629646689413561,51.0299999999988,"multiMLP_L4_N16_D0.3_CV1"
"7",7,0.0704951499823267,49.3600000000006,"multiMLP_L4_N16_D0.1_CV1"
"8",8,0.0884610273142234,49.0900000000001,"multiMLP_L4_N16_D0.1_CV1"
"9",9,0.0690934307243941,50.619999999999,"multiMLP_L4_N64_D0.3_CV1"
"10",10,0.00614387869646923,51.2399999999998,"multiMLP_L8_N64_D0.3_CV1"
"11",1,0.012829172344849,54.1099999999969,"multiMLP_L8_N64_D0.1_CV1"
"12",2,-0.0827176053984524,53.1499999999978,"multiMLP_L8_N64_D0.1_CV1"
"13",3,0.172921260100566,54.2900000000009,"multiMLP_L4_N64_D0.1_CV1"
"14",4,0.104081793332768,51.8600000000006,"multiMLP_L4_N64_D0.3_CV1"
"15",5,-0.0147191092891601,51.9599999999991,"multiMLP_L4_N64_D0.3_CV1"
"16",6,-0.131203697673672,50.5799999999981,"multiMLP_L4_N64_D0.3_CV1"
"17",7,-0.0767568844946331,52.3899999999994,"multiMLP_L8_N16_D0.3_CV1"
"18",8,-0.103049947212373,51.8500000000022,"multiMLP_L8_N64_D0.1_CV1"
"19",9,0.00533802970593134,52.5900000000001,"multiMLP_L8_N16_D0.3_CV1"
"20",10,0.202788361509824,49.3000000000029,"multiMLP_L4_N64_D0.1_CV1"
