"","X","acc","comptimes"
"1",1,0.703531742311791,547.364000000001
"2",2,0.610531110558546,547.707999999999
"3",3,0.708109348024991,551.22600000001
"4",4,0.619768698111188,553.990000000005
"5",1,0.630659710053893,556.784
"6",2,0.631027591206962,555.861000000004
"7",3,0.696205648030483,556.225000000006
"8",4,0.670175565105126,553.145999999993
"9",1,0.596386882363276,563.332000000009
"10",2,0.701436804059125,557.55799999999
"11",3,0.69603999520275,556.654999999999
"12",4,0.641456584298519,558.718999999997
"13",1,0.676214932395397,558.034
"14",2,0.581184563290047,563.468000000008
"15",3,0.633651387226674,555.942999999999
"16",4,0.661944473323156,563.214999999997
"17",1,0.682699848048391,557.305999999997
"18",2,0.700047533009826,555.659
"19",3,0.601078047083018,559.817999999999
"20",4,0.684013723798992,558.456999999995
