"","X","acc","comptimes","archs"
"1",1,-0.0142248993562828,48.5900000000001,"multiMLP_L8_N16_D0.3_CV1"
"2",2,0.261373648022586,60.0900000000001,"multiMLP_L4_N64_D0.1_CV1"
"3",3,0.154695849492439,49.7199999999998,"multiMLP_L4_N64_D0.1_CV1"
"4",4,0.000173194206851236,48.0799999999999,"multiMLP_L8_N64_D0.3_CV1"
"5",5,0.0364417847292719,46.3699999999999,"multiMLP_L8_N16_D0.1_CV1"
"6",6,0.0219158869404671,47.8800000000001,"multiMLP_L4_N64_D0.3_CV1"
"7",7,0.0589372890224661,48.5,"multiMLP_L8_N64_D0.3_CV1"
"8",8,-0.238970569098848,47.3900000000003,"multiMLP_L4_N64_D0.1_CV1"
"9",9,-0.155848240453288,46.5099999999993,"multiMLP_L4_N16_D0.1_CV1"
"10",10,-0.151161478360398,47.9200000000001,"multiMLP_L4_N16_D0.1_CV1"
"11",1,0.0916064795367992,84.8900000000003,"multiMLP_L8_N64_D0.3_CV1"
"12",2,-0.00957263109855546,106.55,"multiMLP_L4_N16_D0.3_CV1"
"13",3,-0.0857658465955437,81.6400000000003,"multiMLP_L8_N64_D0.3_CV1"
"14",4,-0.0158328711325236,85.2799999999997,"multiMLP_L4_N64_D0.3_CV1"
"15",5,0.0877959352731683,85.0599999999995,"multiMLP_L4_N64_D0.1_CV1"
"16",6,0.181190733067969,82.9300000000003,"multiMLP_L8_N16_D0.3_CV1"
"17",7,0.0487817036538553,84.2199999999993,"multiMLP_L4_N16_D0.1_CV1"
"18",8,0.254112557669863,85.5099999999993,"multiMLP_L4_N16_D0.1_CV1"
"19",9,0.103929138462,84.6000000000004,"multiMLP_L4_N16_D0.3_CV1"
"20",10,0.0341812680855036,81.3800000000001,"multiMLP_L4_N64_D0.1_CV1"
