"","X","acc","comptimes","archs"
"1",1,0.180197517252521,58.1500000000015,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.228031868213009,59.8899999999994,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.290837199566592,65.1000000000022,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.298269720145641,56.630000000001,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.265529799207307,57.0499999999993,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.0989444896793307,59.0200000000004,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.364583403685697,58.4399999999987,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.143870332425803,58.5,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.241482262854453,60.0299999999988,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.0720847873285848,58.25,"multiMLP_L4_N64_D0.3_CV2"
"11",1,0.128174425271689,58,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.198226972712525,56.4399999999987,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.063960603345558,56.1000000000022,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.187568524014011,57.75,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.0394375066879586,56.8700000000026,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.267269489957965,55.4900000000016,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.111928597236359,57.0900000000001,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.227345548217143,58.0600000000013,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.383888194826256,56.880000000001,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.197132444900598,59.4200000000019,"multiMLP_L8_N64_D0.1_CV2"
