"","acc","comptimes"
"1",0.640757165623912,6.579
"2",0.556733859858657,4.413
"3",0.656932359892539,3.818
"4",0.593285975894182,3.624
"5",0.546088006429225,3.723
"6",0.523453072716808,4.25
"7",0.649467844418421,3.697
"8",0.576445964490137,3.951
"9",0.587321113219339,3.633
"10",0.612795829000578,4.012
"11",0.626196866153254,3.709
"12",0.582053325426992,3.696
"13",0.602254027064898,3.632
"14",0.488031810311936,3.836
"15",0.559472699626665,4.049
"16",0.601202098565967,3.801
"17",0.656130159291778,3.846
"18",0.674190769487402,3.78999999999999
"19",0.58168517700136,3.848
"20",0.603784121141611,3.858
"21",0.603897501962074,3.643
"22",0.749169519129693,4.123
"23",0.62040756360906,3.58199999999999
"24",0.559429836853837,3.675
"25",0.488243161863079,3.98
"26",0.429544398883676,3.779
"27",0.681426417152928,4.04000000000001
"28",0.589062708022646,3.791
"29",0.625963980304654,3.926
"30",0.604756807935842,3.739
"31",0.720661145870561,3.95099999999999
"32",0.591710682115705,3.782
"33",0.577575903377577,3.869
"34",0.540399210491295,3.816
"35",0.563527272827029,3.708
"36",0.613933376555688,3.66999999999999
"37",0.649272752358285,3.93199999999999
"38",0.671545085627923,3.697
"39",0.560484822956037,3.90099999999998
"40",0.574162949741531,3.60300000000001
"41",0.665759956807322,3.73699999999999
"42",0.618582373441018,3.685
"43",0.537915070083963,3.75299999999999
"44",0.595553156834083,3.733
"45",0.653186950491166,3.803
"46",0.632985497164757,4.149
"47",0.624461337590993,3.72499999999999
"48",0.550321368329454,3.58500000000001
"49",0.483951475910012,3.69800000000001
"50",0.583375393491812,3.56100000000001
"51",0.558975837365689,3.64099999999999
"52",0.528830332071441,3.72300000000001
"53",0.603990262469442,3.64699999999999
"54",0.702100909782071,3.59
"55",0.598520743711946,4.01900000000001
"56",0.574062527457441,3.66199999999998
"57",0.476494517312898,3.91199999999998
"58",0.632505207740644,3.63800000000001
"59",0.600659233781593,4.07499999999999
"60",0.621019325399095,3.82900000000001
"61",0.63933031166101,3.86799999999999
"62",0.581199198741734,3.67999999999998
"63",0.526207696953715,3.66200000000001
"64",0.644366389089074,3.66399999999999
"65",0.583524434248692,3.68900000000002
"66",0.491097870881509,3.70699999999999
"67",0.59380907361625,3.69100000000003
"68",0.658554525099902,4.05300000000005
"69",0.438495419619812,3.65300000000002
"70",0.544694467755748,3.58800000000002
"71",0.546225474107332,3.64799999999997
"72",0.570340413142717,3.62100000000004
"73",0.561019771840397,3.63499999999999
"74",0.622942475457329,3.577
"75",0.680692695635546,3.75200000000001
"76",0.6409128573245,3.80499999999995
"77",0.544103667508325,4.12599999999998
"78",0.610492359631372,3.65100000000001
"79",0.564114198141611,3.85500000000002
"80",0.506542810234539,3.64600000000002
"81",0.624557743081254,3.72899999999998
"82",0.56844037948784,3.90999999999997
"83",0.538301841247159,3.66899999999998
"84",0.59537077921679,3.65800000000002
"85",0.449012975503189,3.75299999999999
"86",0.63299163482733,3.78800000000001
"87",0.589165208298526,3.94900000000001
"88",0.618305812631543,3.53400000000005
"89",0.563707531630086,3.73900000000003
"90",0.654107969859034,3.58199999999999
"91",0.627209447650319,3.62200000000001
"92",0.601771036869447,3.77200000000005
"93",0.622731135652483,3.505
"94",0.7225235056499,3.584
"95",0.555226609975597,3.66200000000003
"96",0.624576293346456,3.774
"97",0.727445103300051,3.80900000000003
"98",0.519660331332723,3.63899999999995
"99",0.577965200410075,3.62900000000002
"100",0.641864846198631,2.94499999999999
