"","X","acc","comptimes","archs"
"1",1,0.161993045140621,55.1400000000012,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.193991486492084,53.7799999999988,"multiMLP_L8_N64_D0.1_CV2"
"3",3,0.179026692737594,56.4299999999985,"multiMLP_L8_N64_D0.1_CV2"
"4",4,0.116724478800374,55.3899999999994,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.0911306975898176,53.6900000000005,"multiMLP_L4_N64_D0.3_CV2"
"6",6,0.0934485215448384,53.9899999999998,"multiMLP_L4_N64_D0.1_CV2"
"7",7,0.186590229350565,56.7299999999996,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.067745860260803,51.6000000000004,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.181436432807182,56.7800000000007,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.121647588473389,56.4099999999999,"multiMLP_L4_N64_D0.3_CV2"
"11",1,0.0207662975577319,53.7999999999993,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.124105637876483,50.869999999999,"multiMLP_L8_N64_D0.1_CV2"
"13",3,0.0386336489818913,55.6900000000005,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.128480203529653,56.0599999999995,"multiMLP_L8_N64_D0.1_CV2"
"15",5,-0.0358129615461245,56.1399999999994,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.100161924125409,54.1800000000003,"multiMLP_L8_N64_D0.1_CV2"
"17",7,-0.0359081429358397,56.5799999999999,"multiMLP_L8_N64_D0.1_CV2"
"18",8,0.0728696007945493,54.8899999999994,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.102330370469425,55.0299999999988,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.101144108068532,52.8400000000001,"multiMLP_L8_N64_D0.1_CV2"
