"","X","acc","comptimes"
"1",1,0.81802114854714,758.582000000024
"2",2,0.78764419528948,753.402000000002
"3",3,0.771325607734967,758.505000000005
"4",4,0.843318793844409,754.543999999994
"5",1,0.762207000463461,753.275999999983
"6",2,0.778991316797359,757.242999999988
"7",3,0.826961351790395,755.644
"8",4,0.781965610404352,757.099000000017
"9",1,0.781491144259967,755.149999999994
"10",2,0.826857714326449,759.499000000011
"11",3,0.797535318242506,757.750999999989
"12",4,0.765570282605265,754.613000000012
"13",1,0.825283470349765,760.848999999987
"14",2,0.743586116761502,760.512999999977
"15",3,0.774609035548423,762.505999999994
"16",4,0.769998372193776,760.070999999996
"17",1,0.824344876635391,762.502000000008
"18",2,0.832144258134158,761.831000000006
"19",3,0.789735501457238,774.972999999998
"20",4,0.770069506717594,757.217000000004
