"","acc","comptimes","penG","penE","subset"
"1",0.452708351129054,23.109,0.445486496160753,0.940773351033654,"F1-F5-F7"
"2",0.445559684740215,23.747,0.469370989688917,0.942438939914907,"F1-F3-F4-F8-F9"
"3",0.415537883299279,26.513,0.448848493296231,0.939763806909665,"F1-F2-F3-F4-F6-F7-F9"
"4",0.477666955927138,24.724,0.454220220600842,0.941318723268931,"F4-F5-F7-F8"
"5",0.396616652756706,26.298,0.448818454619004,0.941336207416821,"F3-F6-F7-F8-F10"
"6",0.331540397539993,27.191,0.453341193417246,0.943244682631199,"F1-F2-F3-F4-F5-F6-F8"
"7",0.474525981717279,24.115,0.462051223985802,0.943961269390639,"F1-F2-F5-F6-F10"
"8",0.400514698995531,26.196,0.469351607656403,0.939591864761767,"F1-F4-F5-F7-F9-F10"
"9",0.415261955451711,26.559,0.447324235911056,0.945501620169841,"F1-F3-F5-F6-F8"
"10",0.321813260651189,27.929,0.460190549638571,0.941657340717072,"F1-F2-F7-F8-F9-F10"
"11",0.392682150968056,25.458,0.463211532190674,0.943710313743798,"F2-F3-F5-F6-F7-F8"
"12",0.287659854317026,25.61,0.473577458692279,0.939623104106169,"F1-F6-F7-F8"
"13",0.321551236009255,25.846,0.447721202157683,0.940931323725227,"F1-F4-F5-F8"
"14",0.374161389626503,28.239,0.457728362305413,0.942968717845872,"F1-F2-F4-F6-F9-F10"
"15",0.385594871598717,27.508,0.456610646784412,0.937685620816488,"F2-F3-F6-F7-F10"
"16",0.40766522604832,25.986,0.462555906927054,0.945141557502376,"F1-F4-F5-F6-F7-F8-F10"
"17",0.525924150200658,29.782,0.448146902035707,0.940728014708598,"F2-F3-F5-F7-F8-F9"
"18",0.645969513477615,30.237,0.474057976794441,0.941243879301691,"F1-F2-F3-F5-F6-F7-F8-F9"
"19",0.445901308235921,27.065,0.476450072600415,0.940283043201521,"F1-F4-F5-F6-F7-F9-F10"
"20",0.395277584098602,25.651,0.453595137765074,0.941238630854668,"F1-F2-F3-F4-F7-F8"
"21",0.433818045807139,26.423,0.471604320633045,0.940488635711422,"F1-F2-F5-F6-F7-F8-F9-F10"
"22",0.678269535833518,26.74,0.455546110575518,0.944222380634557,"F1-F2-F3-F4-F5-F7-F8"
"23",0.402231591297823,25.2769999999999,0.443002464774968,0.940658501969724,"F2-F3-F4-F5-F9-F10"
"24",0.51362886237877,23.456,0.454419376767547,0.945291197021171,"F1-F3-F5-F6-F9"
"25",0.342917044309009,26.177,0.454122709412219,0.944150689137251,"F1-F2-F4-F5-F6-F7-F8-F9-F11"
"26",0.346347816361552,24.111,0.467522470299746,0.945028354066933,"F2-F3-F5-F7-F8"
"27",0.391828651460357,25.136,0.431749407412195,0.944640051785919,"F2-F6-F8-F9-F10"
"28",0.172847010794852,25.9109999999999,0.459894832620875,0.941116035626954,"F1-F5-F6"
"29",0.391308780514648,25.4689999999999,0.46499502559025,0.936619830060847,"F1-F2-F3-F4-F5-F7-F9"
"30",0.589407213232825,25.29,0.461340125949501,0.938319515989516,"F1-F2-F3-F4-F6-F8"
"31",0.529909663492215,24.593,0.45283039423982,0.943259267453814,"F1-F5-F7-F8"
"32",0.513205991764409,25.989,0.454370968288313,0.938188450362629,"F1-F2-F3-F5-F6"
"33",0.549078265237914,22.809,0.441158830727484,0.941168137508024,"F2-F3-F4-F5-F8"
"34",0.442385159588794,23.657,0.454502071242835,0.938568988679357,"F3-F4-F5-F8"
"35",0.374529916781546,23.8679999999999,0.448012084653262,0.937756535139258,"F2-F3-F5-F10"
"36",0.453917909233376,24.967,0.454420764789474,0.946502946631246,"F2-F3-F5"
"37",0.284408428855671,24.019,0.460383797372641,0.939615779418634,"F1-F3-F5-F10"
"38",0.426446484146286,26.121,0.441133026719667,0.936628283558465,"F1-F2-F3-F7"
"39",0.461720772763079,23.0170000000001,0.459621044714614,0.940478065891162,"F2-F4-F7-F8-F9-F10-F11"
"40",0.419169295629103,25.597,0.45378396121687,0.936698938938855,"F3-F4-F5-F7-F9"
"41",0.554970499542857,25.3009999999999,0.454195180618906,0.941840475988463,"F2-F4-F5-F6-F8-F9"
"42",0.327579164291266,23.9459999999999,0.45624724313583,0.937569606368797,"F1-F2-F3-F4-F6-F7-F8"
"43",0.262153556965221,26.0609999999999,0.455701227765054,0.939455078437648,"F1-F2-F4-F6-F7-F9"
"44",0.483702040013687,24.8110000000001,0.460615617308956,0.939780320252279,"F2-F4-F5-F8-F9-F10"
