"","acc","acc.RC","pen","comptimes"
"1",0.457218223587363,0.484107400957065,0.00374561313955979,45.571
"2",0.282561888087807,0.286208165628558,0.00373323200434191,50.165
"3",0.348205290218488,0.351499120104514,0.00401433405898535,50.545
"4",0.337255251940614,0.289297182700582,0.00408666094212909,49.24
"5",0.333324313577861,0.330614319611419,0.00436551729690855,48.737
"6",0.285089949123724,0.304317915985164,0.00444246553050362,46.705
"7",0.418973559565905,0.441992368471639,0.00374557218813678,40.698
"8",0.402439972491729,0.439868904279786,0.00479314057541329,44.145
"9",0.305713623402656,0.322680114032808,0.00429360226375475,48.748
"10",0.466829204483464,0.502367318050245,0.00393339716922108,44.5549999999999
"11",0.411654703196394,0.386027986468151,0.00407819362308887,43.716
"12",0.475725510989247,0.492926896238136,0.00408442094940828,42.053
"13",0.28822923501303,0.314209053149517,0.00467086890121866,45.0980000000001
"14",0.308968422398096,0.379268142221889,0.00406720070235737,41.684
"15",0.372215487049707,0.409927118744978,0.00428505428327528,52.119
"16",0.417377570280778,0.443025557302416,0.00395520827168314,48.075
"17",0.365912336009982,0.357113782857061,0.00424516694418811,49.885
"18",0.36814915737166,0.41317350454117,0.00419750134563497,46.902
"19",0.390213252428724,0.424437753535452,0.0043793804439899,47.143
"20",0.517285308678893,0.544727379733921,0.00410023291865841,47.686
"21",0.535521473583966,0.537942194228222,0.00342954875815453,48.504
"22",0.489360578893933,0.51529553951521,0.00373645939035333,44.833
"23",0.56627769080097,0.588287622237798,0.00394488145527282,43.679
"24",0.405271262629311,0.453657657970693,0.00381524928140589,44.683
"25",0.331496827631193,0.365687050924045,0.00380654530823798,41.1809999999999
"26",0.337373369827631,0.349393909955092,0.00403001990586679,47.674
"27",0.497616978073952,0.476174298098172,0.00379214608978709,38.3440000000001
"28",0.403655309061478,0.43331221162867,0.00382901691125362,38.824
"29",0.366176733878998,0.391794339263306,0.00412803440201302,48.867
"30",0.409782953498263,0.405955734765077,0.00410957897389411,48.551
"31",0.343403477435955,0.32124332141904,0.00422151635996746,45.468
"32",0.412610744921924,0.483289819350229,0.00401121061206312,50.237
"33",0.358195812068884,0.408039823811008,0.00418072677285339,45.242
"34",0.279066797284589,0.283522552823743,0.00386345064606631,45.114
"35",0.44787706311536,0.424083514087309,0.00408769893688642,43.126
"36",0.32745863053939,0.377074886477358,0.00453584008553813,46.559
"37",0.477062830981434,0.46751855324727,0.00414561663817588,46.097
"38",0.257299749675566,0.271529644340951,0.004499701305034,47.246
"39",0.51854588745778,0.605083199408418,0.00443316395484303,47.577
"40",0.41157655552496,0.424756999479707,0.00450938145332265,44.554
"41",0.562405106482152,0.608857176673489,0.00436036872417288,44.9110000000001
"42",0.315587565500078,0.354562485707709,0.00407476754794522,40.7579999999999
"43",0.438816712358441,0.36457484107496,0.00412227393066152,49.939
"44",0.317740663843944,0.370849721049217,0.00427387649200545,48.752
"45",0.33056710242021,0.375586539084306,0.00470058409226291,46.223
"46",0.417191619731618,0.469068395209394,0.00410323551896005,46.952
"47",0.43789426486714,0.489377772225672,0.00403636414016479,47.849
"48",0.400877122467686,0.393379030749416,0.00395928932376236,44.19
"49",0.398193568171816,0.43863099091116,0.00366569830109652,44.556
