"","X","acc","comptimes"
"1",1,0.724036637860818,465.959000000003
"2",2,0.82088092073252,467.44200000001
"3",3,0.733422164031562,470.36599999998
"4",4,0.812800207599103,470.539000000019
"5",1,0.782747321096819,474.030999999988
"6",2,0.702287779502474,476.18299999999
"7",3,0.838621330998619,474.373000000021
"8",4,0.793842376763239,463.966000000015
"9",1,0.83111859514216,470.739000000001
"10",2,0.800408497440412,470.802999999985
"11",3,0.843597530968221,465.549999999988
"12",4,0.820344752851295,470.288
"13",1,0.784479172170783,475.981
"14",2,0.793936387279004,477.17200000002
"15",3,0.728076901636703,469.418999999994
"16",4,0.804660696657167,463.860000000015
"17",1,0.73185215162165,411.254000000001
"18",2,0.824378689102196,410.991999999998
"19",3,0.81403165098701,410.059000000008
"20",4,0.835229915910626,407.389999999999
