"","X","acc","comptimes"
"1",1,0.270234581443428,550.51400000001
"2",2,0.420517752334946,554.851999999999
"3",3,0.183245939689098,556.638999999996
"4",4,0.440076612094145,559.699999999997
"5",1,0.202522798512852,574.849000000002
"6",2,0.33427251878756,573.159
"7",3,0.56141779484207,569.091
"8",4,0.42503753141284,586.574000000008
"9",1,0.501429728470725,560.413
"10",2,0.315963746057877,571.410000000003
"11",3,0.528300889782861,568.460999999996
"12",4,0.466364372106876,562.971999999994
"13",1,0.41743026548251,572.935999999987
"14",2,0.483323401487871,570.260000000009
"15",3,0.374591934655019,578.819000000003
"16",4,0.495991193720478,575.263000000006
"17",1,0.325800524523103,503.237999999998
"18",2,0.504058645576326,505.726000000002
"19",3,0.506419986597442,489.475999999995
"20",4,0.547718511068407,447.929000000004
