"","X","acc","comptimes"
"1",1,0.601598683068829,503.998
"2",2,0.632670701399225,488.678000000007
"3",3,0.522887909056463,449.118999999992
"4",4,0.623049539279435,459.160000000003
"5",1,0.633271955062515,504.444000000003
"6",2,0.563896468846947,450.626000000004
"7",3,0.699244731885415,458.23000000001
"8",4,0.638023616215324,458.572
"9",1,0.68605817688438,492.990000000005
"10",2,0.677373321282561,504.815999999999
"11",3,0.720615602336167,451.753999999994
"12",4,0.665302529970507,460.973999999987
"13",1,0.649117562841581,482.094000000005
"14",2,0.582411813924391,452.892999999996
"15",3,0.549896981402713,455.612999999998
"16",4,0.630710000859808,454.612000000008
"17",1,0.536703587756637,380.156999999999
"18",2,0.636432009369482,383.400999999998
"19",3,0.592316951126906,386.438999999998
"20",4,0.624878419790118,384.146999999997
