"","X","acc","comptimes"
"1",1,0.346321986048057,406.604
"2",2,0.430292512606194,416.518
"3",3,0.22245953237188,531.626
"4",4,0.417886962101561,427.402
"5",1,0.290970270281856,410.194
"6",2,0.333653968722709,419.602000000001
"7",3,0.554349850364916,531.362
"8",4,0.412479953645501,427.266
"9",1,0.503884498331913,398.728
"10",2,0.446594411550874,411.04
"11",3,0.560593468974602,535.809
"12",4,0.454093167490139,419.188
"13",1,0.391511409677202,404.346
"14",2,0.415306918450265,434.110000000001
"15",3,0.398270415993896,521.231000000001
"16",4,0.394811831498378,435.795
"17",1,0.306265429664274,342.072999999999
"18",2,0.414113812378999,333.333
"19",3,0.48514169166236,336.074000000001
"20",4,0.542893861124829,340.282
