"","X","acc","comptimes"
"1",1,0.538572910351221,533.724999999999
"2",2,0.630930316397524,517.691999999995
"3",3,0.528830374131053,526.521999999997
"4",4,0.615627565139582,551.002
"5",1,0.635208572595123,532.225000000006
"6",2,0.524032139134732,527.373
"7",3,0.674981739793219,533.692000000003
"8",4,0.644682763302342,489.753999999994
"9",1,0.667723504052141,523.707999999999
"10",2,0.596099868446758,528.066999999995
"11",3,0.691281001001791,522.821000000004
"12",4,0.694424127953454,555.589
"13",1,0.648211176882472,523.942000000003
"14",2,0.572503295761721,533.664000000004
"15",3,0.576885063104888,459.779000000002
"16",4,0.665277564906061,512.923000000003
"17",1,0.552429687102418,322.124000000003
"18",2,0.633691691846935,327.542999999998
"19",3,0.66470919047811,361.581999999995
"20",4,0.631342377236048,328.062000000005
