"","X","acc","comptimes"
"1",1,0.564371490578003,369.026999999995
"2",2,0.584238472064037,372.594999999994
"3",3,0.480665733171815,367.015999999996
"4",4,0.601098463298322,373.373
"5",1,0.594834199272029,375.015999999996
"6",2,0.546240135197198,369.105000000003
"7",3,0.672043122509672,371.010000000002
"8",4,0.599654826358169,373.731
"9",1,0.658005590361326,373.359000000004
"10",2,0.650800132714782,372.206999999995
"11",3,0.689583006720542,367.385999999999
"12",4,0.638531977412492,369.415000000001
"13",1,0.619163352627482,372.748
"14",2,0.550660631621725,372.038999999997
"15",3,0.511622914378258,371.207000000002
"16",4,0.598156899020373,370.056000000004
"17",1,0.508320124959843,324.191999999995
"18",2,0.59748324917321,324.973999999995
"19",3,0.570939961481459,327.646000000001
"20",4,0.618251366159125,342.284
