"","X","acc","comptimes"
"1",1,0.778879451288193,715.572000000015
"2",2,0.751024426072331,729.452000000019
"3",3,0.743427556822634,712.135000000009
"4",4,0.828057559540383,1726.88700000002
"5",1,0.710779074099821,550.008999999991
"6",2,0.731827031626051,562.731
"7",3,0.799388330776007,549.492000000013
"8",4,0.752443224326607,553.296000000002
"9",1,0.730071674741904,467.188000000009
"10",2,0.804704756532783,472.816999999995
"11",3,0.757571385289572,475.228999999992
"12",4,0.735199297073174,472.573000000004
"13",1,0.788585780870433,559.252999999997
"14",2,0.709483144631614,483.785000000003
"15",3,0.736212335394183,468.582999999999
"16",4,0.740971729039456,469.430000000008
"17",1,0.777122277525032,503.504000000001
"18",2,0.801605121207874,479.391000000003
"19",3,0.73381000546883,476.10500000001
"20",4,0.741530498424958,469.812000000005
