"","X","acc","comptimes"
"1",1,0.692790703183516,563.406000000003
"2",2,0.582620554444344,576.984000000011
"3",3,0.696564980765652,560.160000000003
"4",4,0.594549444507348,613.192999999999
"5",1,0.590051024381422,481.637999999999
"6",2,0.551120004961029,445.894
"7",3,0.679540017057297,442.830000000002
"8",4,0.632460396873535,433.825999999994
"9",1,0.546837632656159,372.739000000001
"10",2,0.670406403633163,373.260000000002
"11",3,0.671855959387098,372.32
"12",4,0.612068850524447,372.284
"13",1,0.664591203799505,368.451000000001
"14",2,0.537640619570535,366.701000000001
"15",3,0.604895722586484,366.758999999998
"16",4,0.611860175254767,369.445
"17",1,0.677713897285641,367.735000000001
"18",2,0.643768431609641,377.392999999996
"19",3,0.543817610626538,367.353000000003
"20",4,0.649687903062878,367.414000000004
