"","X","acc","comptimes"
"1",1,0.625227367953062,672.34
"2",2,0.475268695927823,640.235000000001
"3",3,0.660369486209267,671.998
"4",4,0.513440339857329,637.775999999998
"5",1,0.468874844788449,527.920000000002
"6",2,0.355304963123433,530.994999999999
"7",3,0.59259759648378,542.268
"8",4,0.575557746646434,521.726000000002
"9",1,0.410969399319327,374.213
"10",2,0.541233061517669,364.794
"11",3,0.611341511379125,367.419
"12",4,0.489029006714869,373.442999999999
"13",1,0.568935233728328,375.1
"14",2,0.484020988120586,366.566999999999
"15",3,0.541668896126607,365.333000000001
"16",4,0.479465525079535,369.984
"17",1,0.646136161969104,377.477999999999
"18",2,0.573270255529449,364.923999999999
"19",3,0.463639093899691,371.473
"20",4,0.587832096722435,365.438
