"","X","acc","comptimes"
"1",1,0.601286923521609,669.026999999995
"2",2,0.537719871834182,636.111999999994
"3",3,0.614298240213419,684.027000000002
"4",4,0.57250326321458,623.171999999999
"5",1,0.500055116463183,465.105
"6",2,0.416123528698722,481.016
"7",3,0.645041790848969,481.695
"8",4,0.532974554632184,467.488000000001
"9",1,0.518077176291372,367.731
"10",2,0.613489588802756,374.827000000001
"11",3,0.582524739104463,371.049999999999
"12",4,0.551953745403662,369.929
"13",1,0.54712510357652,369.32
"14",2,0.465149936691515,366.699000000001
"15",3,0.544045602817754,370.008000000002
"16",4,0.53336502322235,359.792999999998
"17",1,0.624402284366788,364.462
"18",2,0.586584394215097,369.364000000001
"19",3,0.572250568850469,370.295999999998
"20",4,0.563187924602498,364.249
