"","X","acc","comptimes"
"1",1,0.700382578803363,578.849000000002
"2",2,0.603086323423155,553.659
"3",3,0.696104131780413,576.180999999997
"4",4,0.59927018471759,568.839000000007
"5",1,0.600514363681179,447.577000000005
"6",2,0.574586306708554,422.540999999997
"7",3,0.691848586903488,438.152000000002
"8",4,0.639684816125877,470.282000000007
"9",1,0.575197982167521,495.786
"10",2,0.689330305461778,507.736000000004
"11",3,0.687814311057959,512.114999999998
"12",4,0.626249127499268,488.267
"13",1,0.669669669875159,470.376000000004
"14",2,0.560201868178269,492.697999999997
"15",3,0.62084658961672,498.961000000003
"16",4,0.647832098853202,506.190999999999
"17",1,0.676426688476977,470.034
"18",2,0.66863667852572,490.544000000002
"19",3,0.573869387092762,487.357000000004
"20",4,0.665589447353222,496.845000000001
