"","acc","acc.RC","pen","comptimes"
"1",0.423336204516537,0.463359226905612,0.00242268115250859,23.389
"2",0.32984771150429,0.368918801175699,0.00222258601206395,19.239
"3",0.329069040605907,0.324550813468748,0.00222089010629937,19.468
"4",0.319332011746684,0.290562511063739,0.00217199517813282,19.474
"5",0.292088346025197,0.274548571108028,0.00292500639099531,18.803
"6",0.304309310490709,0.288305082905276,0.00288300845905921,19.736
"7",0.33950548976713,0.371823029880403,0.00313317127523139,20.734
"8",0.282959158242427,0.309344625987677,0.00237683601739543,19.06
"9",0.36397865389572,0.348914747198739,0.0023466231631232,19.479
"10",0.362056989130764,0.283632907189619,0.00280929545551885,21.307
"11",0.303338229393511,0.508550955311049,0.00254235242111224,20.322
"12",0.340817692258899,0.411116390786902,0.00298200338968512,19.013
"13",0.34988038349148,0.323999027834373,0.00244483184999987,17.768
"14",0.370786391226442,0.424837449961077,0.00247112317926259,20.492
"15",0.395439650110268,0.365925902849606,0.00251175556173967,23.799
"16",0.309501731319534,0.43039228369994,0.00233955615615236,22.407
"17",0.383923774316186,0.343308150888186,0.00273524781089144,22.436
"18",0.349154668585367,0.326827675827521,0.00218782268931408,18.845
"19",0.347082494811738,0.343354957568712,0.00263078930177198,22.446
"20",0.29185567745866,0.276032442279075,0.00250461186359575,20.012
"21",0.382643295593453,0.437384013040124,0.00343096755427061,20.314
"22",0.386161853322062,0.322646931869652,0.00239473110213553,18.522
"23",0.41358015847443,0.38021341167119,0.00312143395835394,19.437
"24",0.278871269002757,0.346724739522836,0.00245919979046761,18.918
"25",0.44014892691247,0.42247783828482,0.0022963116681446,19.98
"26",0.41141649739361,0.39335430735188,0.00234175230822452,19.751
"27",0.375520526625229,0.480595283199893,0.00225420657988843,19.374
"28",0.42539548241086,0.356794670137304,0.00257246723612057,19.926
"29",0.401391919403468,0.463816303370454,0.00297317438721819,23.441
"30",0.450254365638291,0.404640602512435,0.00243570491259036,19.811
"31",0.33084179490886,0.330446927842993,0.00350656071838967,20.954
"32",0.33441963400024,0.320392676279242,0.00251350354475125,20.483
"33",0.327941261306518,0.299756192575613,0.00221217057432047,20.657
"34",0.333366438676717,0.401809393052723,0.00250976372076365,20.486
"35",0.324512243447791,0.327103048536834,0.00272960332490412,21.514
"36",0.356288108523928,0.338148048341918,0.00233703407118548,18.704
"37",0.42259819689659,0.347960611658692,0.00227307486193138,19.233
"38",0.244300479302657,0.268755409589869,0.00282299401094932,20.648
"39",0.376901130316411,0.304125671850337,0.00263785929004509,19.499
"40",0.416755794898153,0.336095364702326,0.00224572260995361,21.25
"41",0.36170255566262,0.261099691806484,0.0025510857148682,19.764
"42",0.462750707054987,0.420004579767577,0.00252345407260806,18.814
"43",0.374668783834278,0.276492637328976,0.00246042841286603,22.294
"44",0.320034503251562,0.271230605585473,0.00216356143543227,20.732
"45",0.448859990179109,0.425515764464277,0.00223744040973176,20.196
"46",0.329562070470105,0.327562332918846,0.0025165294308914,21.152
"47",0.319203595513219,0.36178440357412,0.00208966604048705,19.35
"48",0.311239460860076,0.354795944310039,0.00261478917126704,19.965
"49",0.385328009865841,0.311350522033458,0.00313674971455209,21.657
"50",0.318574472389014,0.36327638885786,0.0034755980125311,19.165
"51",0.382546007364644,0.321400790518653,0.00232184549462644,20.045
"52",0.400100178063389,0.330562041318413,0.0021845303369413,19.915
"53",0.355367892137689,0.34556035251858,0.00269818093068764,20.644
"54",0.406156748452092,0.415828313621844,0.00250028197414439,21.973
"55",0.372107037810652,0.338448524903252,0.00242070609279775,18.477
"56",0.313947472443502,0.26711101533621,0.00263808414075204,20.782
"57",0.346340469784637,0.299818003390494,0.00233370445000532,20.927
"58",0.343092359246762,0.355230473722053,0.00253853174368628,23.229
"59",0.412903024749844,0.450826512437255,0.00286739626858955,22.382
"60",0.391103601775654,0.402097784755631,0.00233677844781387,20.571
"61",0.378238609470873,0.431053476902392,0.00247910773824525,20.515
"62",0.331711722018176,0.428120860103291,0.00223438035873922,20.853
"63",0.318277160522947,0.418566297211276,0.00198287572085399,19.193
"64",0.34400249274415,0.339561323853028,0.00250890987404975,20.558
"65",0.288113263935858,0.375184079791905,0.0024550714736259,18.923
"66",0.266505308716529,0.205860570306436,0.00302133459064966,19.28
"67",0.372490896775087,0.369482076998458,0.00228694886414634,18.942
"68",0.326639021872834,0.346548456539075,0.00262138113308294,22.112
"69",0.358466912475646,0.35489264019949,0.00218966037684103,19.18
"70",0.354823323572005,0.341621303711621,0.00385274966135435,17.811
"71",0.292413578356008,0.312228822138871,0.00257801536071901,22.087
"72",0.316004169108905,0.382788476850659,0.00287123875880488,21.394
"73",0.362436998961605,0.608592910172752,0.00250150176052277,22.47
"74",0.402622911193367,0.365062663050273,0.00319420713342678,19.772
"75",0.40463460843866,0.433135701033893,0.00325542963243994,18.448
"76",0.372552374093505,0.447268206085677,0.00261634604130921,22.407
"77",0.374543759942332,0.360535646621141,0.00201335962449078,21.545
"78",0.375766338974915,0.419865277343626,0.00272826811093001,21.773
"79",0.293407014970982,0.30265045596011,0.00304780392900281,18.38
"80",0.315489862393986,0.310348213893659,0.00294042042846097,19.499
"81",0.218474736373656,0.309732072063183,0.0023394153579892,19.799
"82",0.353117733647938,0.476370072777057,0.0032304454919071,18.994
"83",0.309518321595864,0.317644049927045,0.00273646782597514,19.226
"84",0.390100862584781,0.368819878580535,0.00285247692065379,20.118
"85",0.32741558982471,0.235250310237442,0.00227134883982721,21.321
"86",0.387219695412208,0.41494732858864,0.00212555106410873,20.832
"87",0.422961138591145,0.71860876917461,0.0021830939429917,20.5
"88",0.335311506728255,0.395650626905064,0.00252330734712345,20.714
"89",0.355536468050027,0.287053190677785,0.00247935217004429,20.775
"90",0.312524136916397,0.360145450298557,0.00244333662418774,20.815
"91",0.293593653951186,0.264875083611892,0.00211142933866844,20.998
"92",0.408535389311714,0.408581660100475,0.00222216576082632,19.065
"93",0.286631241037258,0.391690327055252,0.00216195474236995,20.77
"94",0.251854670634937,0.284133763275924,0.00212372112232082,20.705
"95",0.351622395306569,0.287272241950665,0.00215528838232713,19.463
"96",0.377454848066136,0.377234194412813,0.00238369638740074,19.11
"97",0.299927598899338,0.26195243845781,0.00211735639791967,19.605
"98",0.27844980895491,0.379350386264186,0.00263065751471494,19.975
"99",0.412397409497447,0.547730840288121,0.00212347678080134,23.356
"100",0.289093767720364,0.410960056470873,0.00276441640230287,21.279
"101",0.237156188709277,0.286016042299541,0.00292561307934846,21.371
"102",0.367408141539521,0.348613704107867,0.00232874577586162,19.295
"103",0.453551836440439,0.452283230867997,0.00335290657134667,18.922
"104",0.352298564644361,0.280502222233562,0.00380010223388737,16.211
"105",0.348624416402436,0.362367255289759,0.00293045966514954,21.905
"106",0.379736744549947,0.425084082224788,0.00259668398764536,19.868
"107",0.348991084772769,0.263813975156802,0.00249937514063017,18.691
"108",0.287256077867568,0.250524660092278,0.00207695363696244,17.545
"109",0.293558698507931,0.298653902120578,0.00293283613148485,19.361
"110",0.361903335238149,0.39155974687524,0.00203137522370989,20.278
"111",0.311406628757528,0.271043338643375,0.00256540518752202,19.954
"112",0.376126379775443,0.354284106649102,0.00278344812744396,20.817
"113",0.382883927419441,0.436535256153617,0.00231414709670069,22.423
"114",0.371697000112296,0.338802594670481,0.00292373090138252,21.015
"115",0.39255997399526,0.364787891311516,0.00220137758330851,20.643
"116",0.408907740455817,0.543146474373348,0.00232246573075822,20.619
"117",0.472983947249714,0.453322719607611,0.00258206676371592,21.204
"118",0.491264358215289,0.532457281029704,0.00238584430413115,18.408
"119",0.382958571183087,0.420881725482044,0.00255672984309985,22.853
"120",0.354198887513614,0.395326194832161,0.00241132928995782,19.405
"121",0.321467371936509,0.306924353828347,0.00230453304210778,19.689
"122",0.373208519172303,0.400687792643119,0.0022982771815442,19.044
"123",0.395006617577092,0.405456529811719,0.00198443057813132,19.305
"124",0.218211531030155,0.203835350980368,0.00275623965196812,21.631
"125",0.376316037162305,0.360672585271148,0.00230547507162319,18.205
"126",0.339673575767537,0.486570619261651,0.00374733463923663,16.5839999999999
"127",0.387503994343518,0.357875188458852,0.00219119062632612,23.733
"128",0.312088063820421,0.270258094822331,0.00252725448791539,19.994
"129",0.352099356312776,0.235539785380891,0.00251089686483678,20.989
"130",0.358245472835724,0.449621638509941,0.00299085260124849,19.626
"131",0.295337166253731,0.359119129668161,0.00259193262593565,23.418
"132",0.402223530739864,0.332770830220813,0.00235686738970833,19.042
"133",0.285705484045077,0.23985546174693,0.00220837440892911,19.084
"134",0.416531724131488,0.412740037193408,0.00251806070438614,19.175
"135",0.194904704976351,0.195671417491169,0.00281461798218898,20.121
"136",0.346592636436925,0.322027638916811,0.0029334607118295,21.375
"137",0.302730261942672,0.281010825181864,0.00240579922587709,18.846
"138",0.383383066024033,0.343525470147145,0.00235197279040773,20.044
"139",0.453676610972897,0.500078771090924,0.00234029899540137,18.697
"140",0.315067932629628,0.29124509910266,0.00259840213632731,20.293
"141",0.27868482219421,0.259050604254143,0.00207381255238296,21.118
"142",0.341608454405679,0.24888265778192,0.00211855944805039,22.878
"143",0.267406352410621,0.290143095290223,0.00331737863872972,18.655
"144",0.305599649103461,0.267986728666927,0.00279966414016633,21.797
"145",0.427841856916286,0.459804681640527,0.00295986596612694,21.17
"146",0.404303019125437,0.448708108006283,0.00210790334570355,21.898
"147",0.39036655232813,0.381441688035553,0.0027709691769602,21.998
"148",0.270300887065819,0.330384870096338,0.0028086903579044,21.264
"149",0.360562890424516,0.3967147588907,0.00245084433972732,21.175
"150",0.339843932639954,0.325460131797686,0.00194979470990584,18.383
"151",0.351274984893851,0.357498061332587,0.00245348246437759,22.304
"152",0.326624016502515,0.347988407283799,0.00283166246137066,23.974
"153",0.355789262689702,0.384795780581119,0.00236431512243264,18.359
"154",0.522870445725336,0.516544199392008,0.00222281841679908,17.996
"155",0.332225754732591,0.297017710071499,0.00266489292615789,23.758
"156",0.356208201052787,0.410608738144859,0.00242447270843219,20.639
"157",0.35877210938914,0.330613494868277,0.00222476450789473,18.808
"158",0.28969340557636,0.471348668865459,0.00237566119246061,20.351
"159",0.402337376463328,0.38383957032255,0.00281004906517909,21.323
"160",0.318781033726009,0.312157719593006,0.00255305367019143,19.576
