"","acc","comptimes"
"1",0.401037888561289,0.42
"2",0.248056075607269,0.282999999999999
"3",0.357474072425807,0.259
"4",0.276865051062117,0.272
"5",0.312203855964514,0.307
"6",0.283723738839681,0.276999999999999
"7",0.338101247757881,0.287000000000001
"8",0.311224031434989,0.214
"9",0.36815188433767,0.211000000000002
"10",0.394577413154391,0.284999999999997
"11",0.253654821442634,0.237000000000002
"12",0.344240198021945,0.222999999999999
"13",0.273094408921412,0.222999999999999
"14",0.270592927818561,0.218
"15",0.371088928073249,0.521
"16",0.251926720654716,0.323
"17",0.384631179499314,0.249
"18",0.34797571590401,0.238000000000001
"19",0.397927742967484,0.231999999999999
"20",0.220882339828814,0.278
"21",0.394113620100382,0.314
"22",0.430116672554875,0.219000000000001
"23",0.299487348686492,0.270999999999997
"24",0.173653982621556,0.353999999999999
"25",0.392383481216219,0.308
"26",0.38778796318884,0.265000000000001
"27",0.287504932222958,0.271999999999998
"28",0.382047848641133,0.183
"29",0.399345988249179,0.311
"30",0.404103502398109,0.234
"31",0.333394375709859,0.227
"32",0.42922121810562,0.273999999999999
"33",0.439953411944685,0.264999999999999
"34",0.304144232518998,0.363999999999999
"35",0.229048125419659,0.183999999999999
"36",0.359415194567436,0.188000000000001
"37",0.467218513327169,0.191000000000003
"38",0.229400376032217,0.201000000000001
"39",0.35757987694728,0.190999999999999
"40",0.427556166508571,0.287000000000003
"41",0.445842223595659,0.256
"42",0.496853921841815,0.239000000000001
"43",0.33104251485786,0.365
"44",0.359105515708296,0.225000000000001
"45",0.443264874308864,0.293
"46",0.274228526589651,0.295
"47",0.312818696077889,0.26
"48",0.259804408237847,0.278
"49",0.484172742228325,0.334999999999999
"50",0.250583734305011,0.269
"51",0.325223321814733,0.253
"52",0.336228279374213,0.315999999999999
"53",0.295823019432168,0.34
"54",0.37279814456878,0.297000000000001
"55",0.412905137994345,0.280999999999999
"56",0.419934596212892,0.234999999999999
"57",0.364399799988638,0.316
"58",0.261493374681688,0.239999999999999
"59",0.390963668569943,0.314
"60",0.279755437603465,0.372999999999999
"61",0.411425935156477,0.304
