"","X","acc","comptimes"
"1",1,0.660586816611208,685.041999999987
"2",2,0.663984923432149,724.527000000002
"3",3,0.651375924099253,690.406000000017
"4",4,0.727519091760579,682.632000000012
"5",1,0.669015278288831,558.937000000005
"6",2,0.661472442530352,559.076000000001
"7",3,0.764098419936849,549.773999999976
"8",4,0.670208540470978,561.562000000005
"9",1,0.738163085695188,478.051999999996
"10",2,0.692848424981839,481.190999999992
"11",3,0.686759937997099,498.584000000003
"12",4,0.670663045196035,569.842999999993
"13",1,0.675759745634596,469.600000000006
"14",2,0.617974039166616,474.972000000009
"15",3,0.648913669257918,473.888000000006
"16",4,0.665412676431708,475.441000000021
"17",1,0.70314097094264,474.246000000014
"18",2,0.719274379375145,476.626000000018
"19",3,0.726634875878107,476.876000000018
"20",4,0.649117768389252,481.353999999992
