"","X","acc","comptimes"
"1",1,0.637311453670607,576.25
"2",2,0.579143264305203,633.518000000004
"3",3,0.636967968068219,610.523999999998
"4",4,0.602834795122334,617.495000000003
"5",1,0.560250812393724,478.555
"6",2,0.516340856024203,511.642
"7",3,0.691646420380638,471.468999999997
"8",4,0.568035891403623,494.116000000002
"9",1,0.590769467352039,396.389999999999
"10",2,0.661509241244867,398.453000000001
"11",3,0.642164177417061,400.783000000003
"12",4,0.592492588889407,395.972999999998
"13",1,0.596376384304432,399.728000000003
"14",2,0.500360163834842,399.154000000002
"15",3,0.573089091342983,398.152000000002
"16",4,0.593051640440857,399.451999999997
"17",1,0.66064667907106,403.380000000005
"18",2,0.647166419521415,394.441999999995
"19",3,0.616272409502906,393.659999999996
"20",4,0.623296259582314,392.131999999998
