"","X","acc","comptimes"
"1",1,0.703360648405283,564.969999999987
"2",2,0.61553120212463,574.424999999988
"3",3,0.703630068307476,603.842000000004
"4",4,0.600645194329466,561.831999999995
"5",1,0.626796012176154,445.206999999995
"6",2,0.603463438758626,438.80799999999
"7",3,0.69310702459217,450.751999999993
"8",4,0.643518179152461,426.48000000001
"9",1,0.589203838529626,403.525000000001
"10",2,0.697309782979375,404.538
"11",3,0.688750769831873,453.574999999997
"12",4,0.631148780942911,505.588000000003
"13",1,0.668053223915801,397.504999999997
"14",2,0.573240997075221,391.531999999999
"15",3,0.62830213397357,394.081999999995
"16",4,0.648889297166153,430.428
"17",1,0.685579849667442,395.688000000002
"18",2,0.678056952849592,398.004000000001
"19",3,0.592724220026523,400.090000000004
"20",4,0.669854980163823,430.188999999998
