"","X","acc","comptimes"
"1",1,0.670240998090389,710.5
"2",2,0.624822354878538,723.991999999998
"3",3,0.676102640324854,747.861000000004
"4",4,0.705590836985436,709.294999999998
"5",1,0.561289871987036,522.590000000011
"6",2,0.616391779585981,532.277000000002
"7",3,0.686865151842877,520.156000000003
"8",4,0.574274719019482,535.559000000008
"9",1,0.636449743408924,566.376999999993
"10",2,0.710817683837401,567.163
"11",3,0.693024376787558,579.082000000009
"12",4,0.661167898541406,573.746999999988
"13",1,0.644546383692703,567.14499999999
"14",2,0.58132587278703,561.387999999992
"15",3,0.622138762118649,560.347999999998
"16",4,0.668808311380444,558.610000000001
"17",1,0.737284373311819,575.015999999989
"18",2,0.691228464096092,563.487000000008
"19",3,0.64298030671526,564.256000000008
"20",4,0.686557221274323,572.663
