"","X","acc","comptimes"
"1",1,0.608413131091133,745.413
"2",2,0.62238128975772,717.372999999992
"3",3,0.61998958608121,712.359999999986
"4",4,0.704811435486355,741.276000000013
"5",1,0.622283446929382,556.423999999999
"6",2,0.612476768095762,552.494999999995
"7",3,0.721353824263864,552.373999999996
"8",4,0.624122391636717,557.940999999992
"9",1,0.688269288293604,479.178
"10",2,0.675619423264799,478.403000000006
"11",3,0.6358816056439,475.421999999991
"12",4,0.632544738018814,478.346000000005
"13",1,0.64941246407348,469.785000000003
"14",2,0.586638744218647,468.573999999993
"15",3,0.598984057577307,467.142000000007
"16",4,0.613898022153994,470.646999999997
"17",1,0.690819836194725,477.346999999994
"18",2,0.709559862443133,480.544999999998
"19",3,0.699791117863367,478.521999999997
"20",4,0.590877623045114,484.206999999995
