"","X","acc","comptimes"
"1",1,0.435939725765592,678.147
"2",2,0.459648192834572,639.757
"3",3,0.426415408007761,687.577
"4",4,0.440778873096883,642.918000000001
"5",1,0.361613451393999,539.96
"6",2,0.157727899307079,547.441
"7",3,0.550835190924292,509.451
"8",4,0.38874392247064,539.555
"9",1,0.28391475380128,418.418
"10",2,0.33129809813673,416.028
"11",3,0.377227373483046,408.949
"12",4,0.247018688304458,413.196
"13",1,0.249161567037309,402.362
"14",2,0.254755169750975,405.671
"15",3,0.332948756560526,412.386
"16",4,0.34569862702048,402.986
"17",1,0.491013106799044,408.426
"18",2,0.4776963569457,404.225
"19",3,0.52490122339302,410.578
"20",4,0.419594618091687,403.785
