"","acc","pen","comptimes"
"1",0.696509394347263,0.000721377135836354,21.686
"2",0.844667716939914,0.000763125218273262,23.129
"3",0.744039346600915,0.000762124329985979,21.276
"4",0.793939950465611,0.000663016991989498,25.271
"5",0.789382654233447,0.000959881317734445,22.412
"6",0.783302691898342,0.000806589161833493,21.242
"7",0.77697833115574,0.000709116005697251,22.612
"8",0.77023176838238,0.000776425814043999,21.522
"9",0.808153353149327,0.00103070795303724,22.542
"10",0.768108660470025,0.000583366451204107,23.322
"11",0.746908539538703,0.000699117788183062,23.069
"12",0.790797496413948,0.000666729550924958,24.102
"13",0.840388136311144,0.00056625250584318,21.502
"14",0.688518336701159,0.000616725296156848,24.799
"15",0.750806440770639,0.000466011794718613,21.343
"16",0.756876867688174,0.000823574962345007,23.232
"17",0.732194911201856,0.000828784771286513,23.253
"18",0.75287743423155,0.000893861727495247,22.344
"19",0.805789691238046,0.000545477697643592,22.352
"20",0.731097668077312,0.000711248959924736,23.677
"21",0.763186572053022,0.000678963394567216,23.833
"22",0.806893278082298,0.000732040710919832,23.632
"23",0.723079376216614,0.000643535488536982,25.327
"24",0.747726373490513,0.000956463563458111,25.435
"25",0.786796430389535,0.000723814405056164,23.11
"26",0.796963359477604,0.000668152278624076,24.724
"27",0.785494481855628,0.000814801355197337,22.89
"28",0.781907942643727,0.000783559206946723,22.649
"29",0.762143994608493,0.000590052071410843,21.714
"30",0.733463742199074,0.000708823705624481,22.29
"31",0.781930630952011,0.000573668479724658,22.928
"32",0.753810794217833,0.000700782637850125,24.588
"33",0.763433398864786,0.000682120359332931,25.863
"34",0.779909648733355,0.000556750725500103,24.415
"35",0.876571509463044,0.000846942839813167,22.399
"36",0.721379795979506,0.000585753962696552,22.766
"37",0.772178758712267,0.00087731294473984,22.171
"38",0.762153877937419,0.00077940958685826,20.855
"39",0.792320166893053,0.000753910469876812,23.727
"40",0.719855909980712,0.000937164408162964,21.737
"41",0.78391240873244,0.000639540349253636,23.999
"42",0.741479697180346,0.00118024105011222,19.637
"43",0.687961425791251,0.000736057018894312,20.714
"44",0.668903096998114,0.000699775941937075,23.103
"45",0.80425146963927,0.0010772060779082,21.483
"46",0.791016522340875,0.000576162698693595,24.95
"47",0.779472108506838,0.00080500482186862,23.229
"48",0.779304705950583,0.000560079718515755,22.522
"49",0.733412330386903,0.000720110610697336,23.247
"50",0.799629731269721,0.00079615665333623,22.065
"51",0.740565450368225,0.00116049615405967,23.114
"52",0.717167564927294,0.000597258279359133,22.794
"53",0.786748179181967,0.000712270423504847,23.209
"54",0.792878602950988,0.000677789207529765,25.731
"55",0.724116801486652,0.000818233320595565,22.606
"56",0.79846320806909,0.000538432843366072,22.029
"57",0.654333760415892,0.000626196769675309,21.829
"58",0.750749746633642,0.000594909568339792,22.814
"59",0.742450644786139,0.00086432149353654,22.958
"60",0.739844808099592,0.000886983883566728,24.947
"61",0.779342682369329,0.000598291232213339,24.805
"62",0.820145366305223,0.000992519756019437,21.837
"63",0.770587042216249,0.000722553485591281,24.116
"64",0.851708414305827,0.000683002969385981,25.888
"65",0.78025213363028,0.00077800828027265,21.766
"66",0.710062270138846,0.00125429139281764,21.979
"67",0.852701044153309,0.000724006123365011,22.826
"68",0.779059308268801,0.000602118127115649,24.707
"69",0.810402006666631,0.000823257821301381,22.098
"70",0.792215594559576,0.000586797949669918,22.134
"71",0.661060108518432,0.000960638240116214,20.668
"72",0.792125121691767,0.00071065602549468,22.728
"73",0.810884390189189,0.00101651722981486,20.064
"74",0.799727819097646,0.000855056324681423,23.368
"75",0.843715193304158,0.000783414364471489,24.302
"76",0.809195997629177,0.000480379246821652,23.661
"77",0.780206813780316,0.00067421812399573,25.537
"78",0.833566930405354,0.000841465397368553,22.644
"79",0.731797396661911,0.000790792342662705,23.066
"80",0.739424756876154,0.00102915404799758,24.87
"81",0.754614207532592,0.000803032793798888,23.36
"82",0.809850008009438,0.0010533523203742,24.087
"83",0.818430085137173,0.000877534171762088,22.082
"84",0.814809018498647,0.000782278429647505,22.57
"85",0.76601496661598,0.000653388054779099,21.432
"86",0.701674497567086,0.00102808149159282,22.918
"87",0.784957900665214,0.000782830866524913,23.194
"88",0.766214864864549,0.000872760383267693,23.185
"89",0.794004168311449,0.000712232754115369,24.991
"90",0.733555042415021,0.000743043963744993,25.079
"91",0.746205889859679,0.000887576298619035,23.752
"92",0.688412105223443,0.000932906834904195,22.845
"93",0.805045786473921,0.000711219067982484,25.115
"94",0.797845946127074,0.000751738249181574,22.781
"95",0.724442802206673,0.00126417724664407,22.16
"96",0.756453554485841,0.000776709288208476,22.511
"97",0.793878505736455,0.000816309837670641,21.599
"98",0.707608851436321,0.00066767502869207,23.931
"99",0.728019403202577,0.000935841564562142,20.636
"100",0.789029416739583,0.000934830755620299,22.03
"101",0.740945742149769,0.000673695634076195,25.677
"102",0.746543512542778,0.0010613132128971,24.51
"103",0.804014880579893,0.000907284286954059,23.915
"104",0.721173784040286,0.000712283511038373,23.909
"105",0.691145181491673,0.000635956517964856,25.675
"106",0.796406148950217,0.000854280845815837,22.59
"107",0.761133092137168,0.000680108430948641,24.602
"108",0.821143229274124,0.000763985760256239,24.02
"109",0.791229624752112,0.000697627327361794,25.419
"110",0.795877632550501,0.000775690298144126,22.618
"111",0.757556782640505,0.000861670020300518,21.824
"112",0.760078942622632,0.000787425083928032,21.282
"113",0.825329960306199,0.000755442965509321,20.991
"114",0.795358242866647,0.00101311150331611,22.008
"115",0.800312009917973,0.000800513442134275,22.757
"116",0.735576257997603,0.000680741900421817,24.392
"117",0.722956016039607,0.000965351861772507,24.597
"118",0.742591411200329,0.000617446048012418,25.94
"119",0.748487039115972,0.000826266840577434,23.873
"120",0.84678971757661,0.00100626044051174,25.201
"121",0.790655497989092,0.000727833631160295,22.105
"122",0.7874505178413,0.000873326460206109,23.318
"123",0.720410172813724,0.000795462541427251,23.33
