"","acc","penG","penE","subset","comptimes"
"1",0.649378062300338,0.000842883316461313,6.47409586147421e-09,"F1-F2-F3-F4-F5",3.321
"2",0.45748315805707,0.00100308503914445,6.47409586147421e-09,"F1-F2-F3-F4",1.847
"3",0.627016539755702,0.000939314628568647,6.47409586147421e-09,"F1-F2-F3-F4-F5",1.948
"4",0.651303497231354,0.00122503102438483,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.427
"5",0.610728393538932,0.00129733454231706,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.132
"6",0.606884045229041,0.000935525870045917,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.082
"7",0.627004367367777,0.00108574017356164,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.07899999999999
"8",0.586714699755595,0.0012380785294764,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.356
"9",0.610900148661751,0.00118800670401108,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.83099999999999
"10",0.412767598037743,0.000737468201977856,6.47409586147421e-09,"F1-F2-F4",1.877
"11",0.714382686959175,0.000842954834359914,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.20399999999999
"12",0.632908580443908,0.000958774765938254,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.169
"13",0.518628848726225,0.000756137481548781,6.47409586147421e-09,"F1-F2-F3-F4",2.176
"14",0.542176360532555,0.000939642770711587,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.23699999999999
"15",0.578289263316915,0.00100436589843798,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.15499999999999
"16",0.684470197938405,0.00104814051183202,6.47409586147421e-09,"F1-F2-F3-F5",1.952
"17",0.421067702905879,0.00127519240662302,6.47409586147421e-09,"F1-F2-F3-F4",1.869
"18",0.617224312168352,0.00090713437207242,6.47409586147421e-09,"F1-F2-F3-F5",1.85999999999999
"19",0.695544395898055,0.00112188355746608,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.18299999999999
"20",0.680225718490908,0.00116010198753612,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.12400000000002
"21",0.647652634637648,0.000801829196612822,6.47409586147421e-09,"F1-F2-F3-F4-F5",1.95500000000001
"22",0.714555367375115,0.0012172378142524,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.13900000000001
"23",0.615925435957812,0.00115150330049358,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.24200000000002
"24",0.671096456081319,0.000946374972152972,6.47409586147421e-09,"F1-F2-F3-F5",2.38800000000001
"25",0.552419787638797,0.000919081530717171,6.47409586147421e-09,"F1-F2-F4-F5",1.833
"26",0.504396005916445,0.000995103870049076,6.47409586147421e-09,"F1-F2-F4",1.761
"27",0.739197269640369,0.00076497019995188,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.227
"28",0.663966705541936,0.000969057837434197,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.18300000000002
"29",0.65535134949104,0.00113842688943076,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.09999999999999
"30",0.52075579975595,0.000791645232632399,6.47409586147421e-09,"F1-F2-F4-F5",2.018
"31",0.654997104880621,0.00119401828062906,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.28900000000002
"32",0.607324349745367,0.000855066248238166,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.11899999999997
"33",0.594887959383499,0.000812256193439755,6.47409586147421e-09,"F1-F2-F4-F5",1.96999999999997
"34",0.609989647383175,0.00104404118191124,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.08200000000005
"35",0.691545009869567,0.000832442738991771,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.11700000000002
"36",0.590731430702295,0.000706965175633729,6.47409586147421e-09,"F1-F2-F3-F4-F5-F6",2.69299999999998
"37",0.600172233348224,0.00101878798040265,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.27600000000001
"38",0.672654323734502,0.00147438112702307,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.25600000000003
"39",0.657668285124531,0.00120142399634984,6.47409586147421e-09,"F1-F2-F4-F5",2.03300000000002
"40",0.441553933467023,0.00101359749347757,6.47409586147421e-09,"F1-F2-F3-F4",1.99299999999999
"41",0.641176321690751,0.0011027852223301,6.47409586147421e-09,"F1-F2-F3-F4-F5-F6",2.839
"42",0.562733632215984,0.000885789892323564,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.16199999999998
"43",0.522995080012798,0.00110586159704241,6.47409586147421e-09,"F1-F2-F3-F4-F5-F6",2.49299999999999
"44",0.650984464820716,0.00100281692899061,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.29199999999997
"45",0.563159144337027,0.00102873058300549,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.07499999999999
"46",0.579100794210132,0.00137084309499753,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.20600000000002
"47",0.686900739322512,0.000873560509157102,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.28700000000003
"48",0.592869847984709,0.000745164046210795,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.22199999999998
"49",0.53087545078117,0.00108808615228487,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.255
"50",0.653056464499489,0.00121298074464486,6.47409586147421e-09,"F1-F2-F3-F4-F5-F6",2.524
"51",0.564368821885864,0.00112248510735389,6.47409586147421e-09,"F1-F2-F3-F4-F5",3.251
"52",0.597931454137635,0.000648757489281569,6.47409586147421e-09,"F1-F2-F3-F5",1.755
"53",0.694049771360168,0.000790813351310937,6.47409586147421e-09,"F1-F2-F3-F4-F5",1.934
"54",0.701194540624073,0.00110605637571034,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.236
"55",0.555691505572192,0.00126808504027695,6.47409586147421e-09,"F1-F2-F3-F4-F5",3.078
"56",0.678531804846278,0.00112052339800377,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.22900000000001
"57",0.507494886427656,0.000937672549710203,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.218
"58",0.624494962994106,0.000874328839011839,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.307
"59",0.50631421492686,0.00107947485808531,6.47409586147421e-09,"F1-F2-F3-F4-F5",2.143
