"","acc","acc.RC","comptimes"
"1",0.654695032635857,0.718365165731877,535.15
"2",0.708250696425269,0.789072177579986,557.76
"3",0.695116700016848,0.74663374377762,554.77
"4",0.731527520249065,0.760465892226944,554.93
"5",0.691274841364986,0.735080448497073,544.7
"6",0.693060560977556,0.71301363797917,580.88
"7",0.649639044963765,0.755225161301479,540.81
"8",0.674723307907095,0.69858950023055,544.43
"9",0.672309050997743,0.734248283768383,557.940000000001
"10",0.711979491289055,0.730771811791384,550.91
"11",0.713465898927042,0.816871525389591,544.45
"12",0.653889983378024,0.70399704136535,558.36
"13",0.702754675554116,0.75203468120127,546.559999999999
"14",0.701620188877201,0.742186558997818,559.360000000001
"15",0.664522387451141,0.660113295255317,542.950000000001
"16",0.641717890259584,0.756989821190698,565.35
"17",0.73156431619564,0.741866898548298,561.24
"18",0.725797173419131,0.776939098745789,555.23
"19",0.702304788879387,0.764037815773795,545.279999999999
"20",0.638565630534582,0.657955332824705,552.33
"21",0.715393771295174,0.728028039376326,549.059999999999
"22",0.72862110351344,0.76419639654094,574.83
"23",0.6503367170945,0.692386921785138,565.609999999999
"24",0.647427437982348,0.753725698798809,563.67
"25",0.605752336242051,0.703399584975863,552.310000000001
"26",0.715198682877976,0.731957824263702,546.5
"27",0.668328027684876,0.75558303171544,542.21
"28",0.672066995251738,0.711595349071671,571.62
"29",0.703437465481037,0.767826876293679,553.78
"30",0.588814548506978,0.594317295929206,559.94
"31",0.664867023125862,0.697803132372863,574.74
"32",0.659168391955792,0.670439570582841,554.28
"33",0.673962799343213,0.719052369292357,572.6
"34",0.694574805754958,0.747058188725035,535.36
"35",0.684976332875589,0.734882624174375,563.31
"36",0.743292005146985,0.705330993020742,565.88
"37",0.644039080193268,0.69339522842491,554.25
"38",0.701532698764909,0.716133500034055,551.849999999999
"39",0.708872175666127,0.726393541278159,565.839999999999
"40",0.726445521122898,0.696961499694743,564.51
"41",0.694686440024887,0.701292894084805,578.210000000001
"42",0.653118470897423,0.67122203075575,552.300000000001
"43",0.65782426414204,0.675062047607285,572.039999999999
"44",0.755468974701724,0.741216700429027,564.939999999999
"45",0.753789582508686,0.771312210174917,565.23
"46",0.629805009336254,0.740656049439872,574
"47",0.674170515240187,0.735784531851825,560.32
"48",0.608773859881531,0.682914611755944,575.08
"49",0.657932816487802,0.654303256523353,571.26
"50",0.72173892077362,0.831997693314762,504.099999999999
"51",0.670435582613756,0.70461779771476,555.06
"52",0.618160982614269,0.665371370342554,533.27
"53",0.751086573702523,0.798304033689352,543.91
"54",0.697938920195289,0.736838999281002,569.03
"55",0.675431093807714,0.666061223722906,543.67
"56",0.673038102936465,0.776445485125652,564.39
"57",0.623779701927263,0.630883975241054,552.47
"58",0.654887039291695,0.698198959900387,541.24
"59",0.624746792424832,0.688533868041449,540.57
"60",0.653015987093658,0.758413439918257,552.84
"61",0.70832145958534,0.763700355796497,544.690000000001
"62",0.714683319800522,0.744444860342593,557.86
"63",0.7322787421221,0.768354189374993,567.46
"64",0.704984434498583,0.854024281012982,568.82
"65",0.742017155812327,0.754103842841405,566.390000000001
"66",0.755115261065477,0.789995847509972,566.049999999999
"67",0.780459264010869,0.780111700135258,569.389999999999
"68",0.642515034168843,0.722795447303047,559.960000000001
"69",0.71370051825134,0.766018902999015,563.24
"70",0.693063515166063,0.788326734662734,552.059999999999
"71",0.706853615316511,0.686078189813914,563.290000000001
"72",0.611894687924539,0.677542787881397,545.200000000001
"73",0.7579497050164,0.79211283374683,542.25
"74",0.618009607015771,0.732563340541163,566.029999999999
"75",0.631047444961814,0.715732622354098,551.210000000001
"76",0.665600678912673,0.692134712752308,567.75
"77",0.692508245468029,0.79835127662432,551.43
"78",0.582364855581066,0.658111528083099,532.28
"79",0.684710551736982,0.698592408206545,560.43
"80",0.613435270772506,0.71394301254284,578.75
"81",0.674105303981657,0.724374191744807,570.06
"82",0.657101984069362,0.720058441162346,559.11
"83",0.726932547205089,0.791216168629639,561.570000000001
"84",0.727479949044657,0.776991096369823,568.81
"85",0.668129854891747,0.751194752851032,554.61
"86",0.731087031816837,0.697864400761311,572.34
"87",0.672615349402826,0.778105951824884,560.06
"88",0.671480267804787,0.717220715161737,550.259999999999
"89",0.646719131376214,0.700779536593106,541.410000000001
"90",0.733389225519022,0.746896525697849,572.74
"91",0.616849122097031,0.679272970246375,572.129999999999
"92",0.640098674062024,0.640464233812254,561.83
"93",0.597296582839239,0.7107556828663,559.25
"94",0.704584033749592,0.729044676550111,570.889999999999
"95",0.644167818406244,0.703843277793839,570.049999999999
"96",0.718967967066862,0.761628456436189,572.890000000001
"97",0.734520949801659,0.794740909805898,548.25
"98",0.725331430802266,0.767700873747233,550.030000000001
"99",0.591715383654365,0.658383646256085,554.75
"100",0.623002108192146,0.747700635985435,520.939999999999
"101",0.726810202097519,0.722943013108816,536.8
"102",0.694482407315254,0.734836877379715,540
"103",0.751231620073812,0.747401036265755,562.64
"104",0.583288774242451,0.636223538352881,549.86
"105",0.621582979847691,0.647932959431149,538.67
"106",0.681261079415259,0.760053675130951,576.27
"107",0.631193824883406,0.691693572299635,549.67
"108",0.697109075050662,0.729943210090942,557.81
"109",0.670657570054061,0.779524326820177,563.889999999999
"110",0.711002895879644,0.750425796879528,547.690000000001
"111",0.658444145934121,0.724849389638557,540.33
"112",0.652802900638446,0.673565541760086,552.69
"113",0.686905422652944,0.748884298966141,570.73
"114",0.704966970559433,0.748507177937779,536.25
"115",0.679219745974712,0.790262020833818,569.290000000001
"116",0.705550029829995,0.718483208691496,566.49
"117",0.677568181880784,0.706144765464497,560.370000000001
"118",0.67640537832,0.739266638055402,557.370000000001
"119",0.665056986447711,0.780396936409919,547.67
"120",0.683459329875147,0.776195058001056,569.98
"121",0.683003144043539,0.755171704497785,556.34
"122",0.72419197911718,0.744906525562588,540.050000000001
"123",0.688606524779201,0.68325629066286,562
"124",0.682840899082765,0.743685206009695,553.059999999999
"125",0.691399278010142,0.698015339116376,578.200000000001
"126",0.763625987021915,0.767411354416712,553.47
"127",0.705948430181876,0.698955644177283,564.5
"128",0.655752135373042,0.719811098899518,542.61
"129",0.713088048345702,0.754633286166144,542.17
"130",0.681533046595558,0.690118384251499,568.28
"131",0.648571115186937,0.591161090156217,582.92
"132",0.649752138929192,0.643802732792012,542.23
"133",0.623550750146184,0.658499838367425,553.95
"134",0.725953149770105,0.76251595568024,546.25
"135",0.670975151204512,0.679651717435803,568.030000000001
"136",0.643696249759033,0.697495469248102,556.36
"137",0.706515955320764,0.794959175728285,555
"138",0.679682807280726,0.709845152193466,545.36
"139",0.689612636916567,0.667537648517574,556.05
"140",0.675525706242917,0.760028909300571,551.879999999999
"141",0.729280731080366,0.816143879144744,574.34
"142",0.671489070341476,0.705622838559161,561.620000000001
"143",0.637833652712572,0.720437242063171,556.5
"144",0.721625421698103,0.767272578961902,580.360000000001
"145",0.634462912484346,0.676125901442319,567.08
"146",0.695650849622223,0.708574319667138,571.320000000002
"147",0.646373311330334,0.734194790366179,569.459999999999
"148",0.660845223376433,0.709577325394921,559.99
"149",0.679505879910142,0.680520664706291,571.99
"150",0.660781986732239,0.703826968580409,538.110000000001
"151",0.643687776596302,0.655034758176976,560.52
"152",0.699050627153194,0.742085342631054,544.93
"153",0.706005545147372,0.750661204706087,557.51
"154",0.702670510672417,0.737931127439886,574.34
"155",0.743772564755477,0.766304704220131,556.16
"156",0.664620920337074,0.739122669908012,566.83
"157",0.672233156481761,0.826758241383588,557.75
"158",0.669598353021085,0.786925431669053,539
"159",0.683906355019482,0.70374505845953,562.639999999999
"160",0.685894009776272,0.705349876646607,563.09
"161",0.721147583091527,0.770673939174385,556.57
"162",0.707369883744175,0.749827717556316,552.5
"163",0.663846876692691,0.805082935887948,559.75
"164",0.785740357410058,0.8283892976569,572.8
"165",0.734448364158781,0.778594572830793,566.280000000001
"166",0.690856059431884,0.711316866406199,544.58
"167",0.677945884325068,0.639002703596424,573.85
"168",0.753557345597498,0.843848561017421,561.279999999999
"169",0.691199277630232,0.716023863418695,561.630000000001
"170",0.647165356925114,0.667287620159603,551.93
"171",0.727743125024924,0.764914547835033,562.08
"172",0.724650668362988,0.764714557468227,563.74
"173",0.667046937605165,0.745885881816864,541.710000000001
"174",0.722419881485754,0.76198275217949,560.639999999999
"175",0.595494357249414,0.752786226788293,541.480000000001
"176",0.664022085766385,0.68844656991436,538.17
"177",0.738587303127207,0.77852043543474,567.7
"178",0.668696156238443,0.828430311064748,554.17
"179",0.706630558609711,0.763022989848506,543.22
"180",0.724767768480357,0.745794283871409,555.13
"181",0.689199265905056,0.717423273540051,561.06
"182",0.679752210181466,0.709403194427463,548.21
"183",0.629876709784744,0.78201851118383,550.25
"184",0.63701976061655,0.690945462026924,547.5
"185",0.658812382461409,0.693939734951456,551.22
"186",0.687529158623214,0.670660081111801,550.64
"187",0.710993539221943,0.767771891056976,577.389999999999
"188",0.684097491581716,0.692737174250419,551.2
"189",0.724380066442141,0.698111049511339,556.59
"190",0.634220801247682,0.678115291690148,569.77
"191",0.716092937016808,0.723776665201599,570.199999999999
"192",0.688776506098746,0.691735919013676,542.799999999999
"193",0.719515733096636,0.729380280164846,570.34
"194",0.634252775480975,0.727908276760575,568.58
"195",0.646171764501622,0.766525238243179,556.570000000002
"196",0.678560115033913,0.775499254881167,546.470000000001
"197",0.70450445531872,0.759403053023334,543.58
"198",0.697413898691676,0.774576772641931,558.15
"199",0.729356170232053,0.760951278060775,567.68
"200",0.711735322925583,0.758193640580806,566.880000000001
"201",0.688190771574618,0.721594909014303,539.14
"202",0.710883715965071,0.722898256934363,548.48
"203",0.71974884623639,0.757836968718076,554.02
"204",0.630089406785495,0.637074006554516,549.28
"205",0.638250217188364,0.718536237952208,530.57
"206",0.632555368319632,0.675908638240667,572.45
"207",0.629447027856271,0.71160833776213,562.65
"208",0.660125777580111,0.771428649635754,569.36
"209",0.748439055077587,0.75807072281735,568.05
"210",0.640816838216485,0.718562509550337,561.63
"211",0.652890148821504,0.721625677818243,560.41
"212",0.685352996460917,0.71933212590923,541.889999999999
"213",0.749086236403388,0.85588365754269,578.469999999999
"214",0.609924197809994,0.742739378610338,558.74
"215",0.727327200564124,0.767901316513399,531.66
"216",0.702038780985649,0.755354100216941,577.689999999999
"217",0.681820256785242,0.702884535480467,577.190000000001
"218",0.597771321372203,0.690299208720027,554.83
"219",0.689192773471512,0.739665112629451,558.42
"220",0.691015566574504,0.684663977434362,570.42
"221",0.620643623841057,0.713378455231047,581.140000000001
"222",0.706679131816024,0.725822622652657,583.92
"223",0.680552896711823,0.712504079165448,560.059999999999
"224",0.692430013888771,0.693054810856809,543.93
"225",0.698430741824681,0.700382550385865,537.5
"226",0.711910973736597,0.692275770697732,547.94
"227",0.672608143205134,0.694986519241188,564.48
"228",0.558671733849404,0.617203832182311,555.44
"229",0.679918523641587,0.734517804507045,557.7
"230",0.642668693862722,0.799732218890851,567.45
