"","acc","acc.RC","penG","penE","subset","comptimes"
"1",0.684956603079164,0.745744729386139,0.0020072423277481,1.56714508188272e-05,"F1-F2-F3-F4-F5-F6-F7-F8",7.464
"2",0.706549233135755,0.742692032623182,0.00177310873767279,1.80579327430115e-05,"F1-F2-F3-F4-F5-F6-F8",5.647
"3",0.710877142405925,0.766321342094341,0.00185892235392044,1.76103022000076e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.09
"4",0.767118173392929,0.803192147860966,0.0017041239706086,1.93279483254579e-05,"F2-F3-F4-F5-F6-F7-F8",6.453
"5",0.715965208245033,0.78140674148103,0.00241023041090548,1.08288102922349e-05,"F2-F3-F4-F5-F7-F8",5.631
"6",0.743053896231846,0.778829512521131,0.00157359271008465,4.48143331394508e-05,"F1-F2-F3-F4-F6-F7-F8",6.607
"7",0.687585942433174,0.776100359136574,0.00169005132774065,1.59766880228522e-05,"F2-F3-F4-F5-F6-F7-F8",6.22399999999999
"8",0.69260633684264,0.735656612867587,0.00210805895148206,1.1834931933176e-05,"F2-F3-F4-F5-F6-F7-F8",6.40599999999999
"9",0.67779370760821,0.758188249847214,0.00251757750633751,3.19404971585314e-05,"F1-F2-F3-F4-F5-F6-F7",6.328
"10",0.68222590295908,0.711371601608478,0.00186585087675719,3.44963229670323e-05,"F1-F2-F3-F4-F6-F7",6.13000000000001
"11",0.71819071994331,0.774938714166638,0.00238526169447466,1.8969602315109e-05,"F2-F3-F4-F5-F6-F7-F8",6.56000000000002
"12",0.681500727061392,0.766317064143312,0.00201043514172177,2.68119238941609e-05,"F1-F2-F3-F4-F5-F6-F7-F8",7.14099999999999
"13",0.747201291463711,0.819550067945349,0.00185698342116446,2.1608589365573e-05,"F2-F3-F4-F6-F8",5.50300000000001
"14",0.697835235309603,0.740398954315106,0.00186771306598335,2.0226264999389e-05,"F1-F2-F3-F4-F5-F7-F8",6.19
"15",0.728933964935311,0.753085708374807,0.0017626256352575,2.56363412218316e-05,"F2-F3-F4-F5-F6-F7",5.73000000000002
"16",0.683501295653715,0.801493592614786,0.00195656837400273,2.97031181918318e-05,"F2-F3-F4-F5-F7-F8",5.917
"17",0.700002585561954,0.715754303838587,0.00202205243049823,3.53631110424537e-05,"F1-F2-F3-F4-F5-F6-F7-F8",7.35599999999999
"18",0.723786163124364,0.80039130743049,0.00193921222879438,2.29922782179874e-05,"F2-F3-F4-F5-F7-F8",6.12200000000001
"19",0.744435254632061,0.851717728364538,0.00215130547094424,1.87137300338592e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.791
"20",0.68578777770335,0.724555366536726,0.00232810812875502,3.16640713984904e-05,"F1-F2-F3-F4-F6-F7-F8-F9",7.47
"21",0.723517163264278,0.764531132740781,0.00239310960338693,2.14805245830611e-05,"F2-F3-F4-F5-F6-F7-F8-F9",7.00500000000002
"22",0.753005389286843,0.789656559284169,0.00198253394146794,5.62268292521811e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",7.41200000000003
"23",0.689454729171187,0.747935892504034,0.00214525780774633,3.24432919438857e-05,"F1-F3-F4-F5-F6-F7-F8-F9",6.99899999999997
"24",0.660489479300814,0.773883073571526,0.00173912275649193,3.92253653396935e-05,"F2-F3-F4-F5-F6-F7-F8-F9",6.822
"25",0.618417061963011,0.724237248245108,0.00233178491777534,2.05405110679617e-05,"F1-F2-F3-F4-F5-F6-F8",6.52699999999999
"26",0.747130207862066,0.789339038164251,0.00177007580939051,1.98642661951297e-05,"F2-F3-F4-F5-F6-F7",5.74900000000002
"27",0.723802501214201,0.833946616146021,0.00201581858056221,1.44970201267861e-05,"F1-F2-F3-F4-F5-F6-F7-F8",7.67099999999999
"28",0.669800601793374,0.711870456893168,0.00223706040112073,3.97530626065399e-05,"F1-F2-F3-F4-F6-F7-F8-F9",6.98099999999999
"29",0.701145727287884,0.786765861296134,0.00205858636227849,1.27290398473456e-05,"F2-F3-F4-F5-F6-F7-F8",6.392
"30",0.601742122774048,0.637742568171439,0.00169612326906003,2.4349779499146e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",7.88799999999998
"31",0.712400454881089,0.759433920842634,0.00175158307536878,4.39097372150808e-05,"F2-F3-F4-F5-F6-F8-F9",6.26299999999998
