"","acc","penG","penE","subset","comptimes"
"1",0.550516264308653,0.00171807301515049,2.86080833225065e-07,"F1-F3-F4-F5-F6",3.518
"2",0.487563849511632,0.00161086303931969,1.53808083051748e-07,"F1-F2-F3-F5",1.818
"3",0.495202269624846,0.0013927459191468,2.18613812763975e-07,"F1-F3-F4-F5-F6",1.888
"4",0.507455247774595,0.00170964993582536,4.15679042072141e-07,"F2-F3-F4-F5-F6",1.899
"5",0.454947483156122,0.00162120889988473,3.90620059016482e-07,"F2-F3-F4-F5-F6",1.911
"6",0.485441196366478,0.00161919751110472,3.32187397540914e-07,"F3-F4-F5",1.432
"7",0.509210041121609,0.00175472015288439,4.74950132745785e-07,"F1-F2-F4-F5",1.6
"8",0.562994457045929,0.00189735510939796,3.76107997574339e-07,"F1-F2-F4-F5-F6",1.87200000000001
"9",0.481009895966012,0.00178900353490589,2.00336045524121e-07,"F1-F2-F3-F4-F5-F6",2.32700000000001
"10",0.470834566671157,0.00146234743744963,4.58146481261237e-07,"F1-F2-F4-F5-F6",2.08
"11",0.732093179536225,0.00186441209725607,3.45140724173562e-07,"F3-F5",1.52499999999999
"12",0.496878987942456,0.00195017050879115,3.20911357162843e-07,"F2-F4-F5-F6",1.935
"13",0.479920152291338,0.00173312543477506,3.27220338859653e-07,"F1-F2-F4-F5",1.774
"14",0.418056651919745,0.00175661540321524,7.28317968134009e-07,"F1-F2-F4-F6",1.676
"15",0.421721613324518,0.00194104351501994,3.04577983090132e-07,"F2-F3-F4-F5-F6",2.01600000000001
"16",0.539028391527445,0.00149061730673124,3.3817234994557e-07,"F1-F2-F3-F5-F6",2.005
"17",0.452149380156624,0.00182759104887514,3.6784047152276e-07,"F3-F4-F5-F6",1.673
"18",0.506272824280724,0.00202449064210128,1.54869573306235e-07,"F2-F3-F4-F5-F6",1.944
"19",0.509596484199156,0.00222729825582066,6.99416657110966e-07,"F4-F5-F6",1.56899999999999
"20",0.576672670002636,0.00175135040715467,2.19979308038194e-07,"F1-F3-F5-F6",1.76300000000001
"21",0.462023814404747,0.00166531106055692,3.82301504371963e-07,"F2-F3-F4-F5-F6",1.99799999999999
"22",0.488690156884237,0.00170297843034125,2.05303102314658e-07,"F2-F4-F5-F6",1.65099999999998
"23",0.444199643787011,0.0015953277958069,4.86306223665154e-07,"F1-F2-F4-F5-F6",2.09899999999999
"24",0.478425696910928,0.00173381064272433,4.27237877099995e-07,"F1-F2-F3-F4-F5",2.05799999999999
"25",0.43980180678703,0.00182630765052579,2.84390114722843e-07,"F2-F4-F5",1.59999999999999
"26",0.525268269516393,0.00216881113532493,6.47409586147421e-09,"F1-F3-F6",1.578
"27",0.551558092298493,0.00167708901061478,5.01958059975434e-07,"F2-F3-F4-F5-F6",1.99099999999999
"28",0.521084775770421,0.00150261517133251,2.62404444593483e-07,"F2-F3-F4-F5-F6",2.126
"29",0.541000222888814,0.00189357178459934,3.01461841434776e-07,"F4-F5-F6",1.678
"30",0.38766662921841,0.001794501068376,1.55825274635033e-07,"F2-F3-F4-F5-F6",2.13899999999998
"31",0.546493595348127,0.00176554491086516,4.49774626530458e-07,"F1-F3-F6",1.75899999999999
"32",0.474283429706158,0.00141300482214718,1.94988622932289e-07,"F2-F3-F5-F6",1.80199999999999
"33",0.452871649239068,0.00182011322488193,4.57556436451067e-07,"F1-F2-F3-F5-F6",2.036
"34",0.457101337031365,0.00184895318797123,6.43663007946313e-07,"F1-F2-F3-F4-F5",2.26599999999999
"35",0.601803882682564,0.00182495124592899,2.95278997381038e-07,"F3-F4-F5-F6",1.91499999999999
"36",0.497122602053583,0.00178594974767084,1.26884295226256e-07,"F3-F5-F6",1.63
"37",0.51248818778291,0.00140728127721954,2.86303524961894e-07,"F1-F3-F4-F5",1.71800000000002
"38",0.540336096972271,0.00157592705445252,6.38402880806734e-07,"F1-F3-F5-F6",1.89300000000003
"39",0.470533129308787,0.00145226711830697,1.72010981970932e-07,"F1-F2-F3-F4-F5-F6",2.36100000000005
"40",0.491316506080992,0.00189868299105319,7.38111057735363e-07,"F2-F3-F4-F5-F6",2.065
"41",0.520433683089529,0.00193086800457592,6.47409586147421e-09,"F1-F3-F4-F6",1.726
"42",0.459088856344979,0.00200464634243367,5.1708361018712e-07,"F1-F3-F4-F5-F6",2.03899999999999
"43",0.398197418418637,0.00201955163749326,1.1610872075719e-07,"F3-F5-F6",1.73200000000003
"44",0.545043961725079,0.00180303223744353,3.92148083660023e-07,"F2-F3-F4-F5-F6",2.02199999999999
"45",0.47217179910556,0.00184163696122723,1.49789086111455e-07,"F1-F2-F3-F5",1.95800000000003
"46",0.611338770763416,0.0017022213433593,4.35653662417003e-07,"F1-F3-F4-F5-F6",2.04499999999996
"47",0.516924646182673,0.00158633700665186,5.32523438115057e-07,"F1-F2-F3-F5-F6",2.05099999999999
"48",0.403795442511281,0.00148407304304166,2.17363968587731e-07,"F2-F3-F5-F6",1.839
"49",0.420125493945749,0.0014571486793365,2.62305957451213e-07,"F2-F3-F4-F6",1.84900000000005
"50",0.561264721186947,0.00170407837629331,7.01786665183577e-07,"F1-F3-F4-F5",1.76800000000003
"51",0.465708428522114,0.00168842363412431,3.99261656780936e-07,"F1-F2-F3-F5-F6",3.542
"52",0.488419760885688,0.00151639169074692,1.5098896805891e-07,"F1-F2-F4-F5-F6",1.964
"53",0.541370535324136,0.00157404234062982,1.16950184056259e-07,"F1-F3-F5-F6",1.649
"54",0.527444317605223,0.00174108402583924,1.74253652982973e-07,"F1-F2-F4-F5-F6",1.946
"55",0.382383900679292,0.00180820477018893,2.33033919295134e-07,"F2-F4-F5-F6",1.749
"56",0.496142348956185,0.00139132036143181,5.86034942721072e-07,"F2-F3-F4-F6",1.818
"57",0.390646148968728,0.00159739374550263,3.02761766872449e-07,"F3-F5-F6-F7",1.66800000000001
"58",0.532250762109889,0.00140440247229243,3.09326489353563e-07,"F3-F4-F5-F6",1.843
"59",0.399378149638158,0.00150087344863459,7.07847953720233e-07,"F1-F4-F5-F6",1.878
"60",0.471622642239749,0.00166091716853324,5.23366487144647e-07,"F1-F2-F3-F5",2.004
"61",0.591827843145779,0.00154850342116902,3.23338118121984e-07,"F1-F3-F4-F5-F6",2.01000000000001
"62",0.549725140613251,0.00192059907457066,1.93641170841703e-07,"F2-F4-F5-F6",1.88000000000001
"63",0.495046337088084,0.00175948906441722,3.1029659617323e-07,"F1-F4-F5-F6",1.804
"64",0.607728739321003,0.00152026166725747,1.40796294016635e-07,"F1-F3-F5-F6",1.901
"65",0.502490425764074,0.00139242566107728,4.87971490565232e-07,"F1-F2-F3-F4-F5-F6",2.396
"66",0.507263349491428,0.00199477161679303,1.94995011515829e-07,"F2-F3-F4-F5-F6",2.003
"67",0.623074365887039,0.00185002295970138,6.47409586147421e-09,"F2-F3-F4-F5-F6",2.024
"68",0.465697467318966,0.00143094834838698,6.47409586147421e-09,"F1-F2-F4-F5-F6",2.241
"69",0.550794232138523,0.00201507027276332,2.05303102314658e-07,"F1-F2-F3-F4-F5-F6",2.45100000000002
"70",0.542989565026692,0.00193717859079623,1.66556546775486e-07,"F1-F3-F5",1.65899999999999
"71",0.359026165526711,0.00168106630870428,3.62294870476521e-07,"F2-F3-F5-F6",1.828
"72",0.459901312581479,0.00151109486066026,3.07497358692704e-07,"F1-F3-F5-F6-F7",2.10000000000002
"73",0.550400972480721,0.00183456532638138,4.07761334217448e-07,"F1-F3-F4-F5-F6",1.995
"74",0.486470305805655,0.00133325223268017,2.00336045524121e-07,"F3-F5",1.518
"75",0.476327165368594,0.00168247616253986,6.21410159083153e-07,"F1-F4-F5-F6",1.834
"76",0.574021042820914,0.00153970955923722,2.52694681620975e-07,"F2-F3-F5-F6",1.785
"77",0.553748762578903,0.00156863324593267,9.0861224688081e-08,"F1-F3-F5-F6",1.804
"78",0.376815593169656,0.00164744040459104,2.97813377193137e-07,"F1-F3-F4-F5-F6",2.124
"79",0.434424573436151,0.00184189676405383,2.17630988567443e-07,"F1-F3-F4-F5-F6",2.12900000000002
"80",0.438076863847319,0.00163069443234658,3.43253826288211e-07,"F1-F3-F5-F6",1.929
"81",0.588567910838804,0.00176221565518989,1.00943381388293e-07,"F1-F3-F5",1.762
"82",0.47866518224949,0.00183848436361005,5.93931694025019e-07,"F1-F3-F4-F5-F6",2.04500000000002
"83",0.655760692552947,0.00168817094437124,2.30142433951494e-07,"F2-F3-F5-F6",1.97
"84",0.496324796472428,0.00185233298350701,5.14979103890202e-07,"F1-F2-F4-F5-F6",2.14099999999999
"85",0.48186454902922,0.00159290185975273,6.37777707161805e-07,"F1-F4-F5",1.66900000000004
"86",0.426968168159091,0.00185494280521555,3.96126839013226e-07,"F1-F2-F4-F5-F6",2.28700000000003
"87",0.44993146236723,0.00176923302442111,3.8592785402741e-07,"F1-F4-F5-F6",1.84000000000003
"88",0.444220274703399,0.00155325259270142,2.05303102314658e-07,"F3-F4-F5",1.73899999999998
"89",0.486561137211826,0.00140416684870058,1.89165014593348e-07,"F4-F5-F6",1.72300000000001
"90",0.452765171691276,0.00165292355627019,2.10295256130364e-07,"F2-F4-F5-F6",1.839
"91",0.441496342385315,0.00161726347974857,3.70128010517756e-07,"F1-F4-F5-F6",1.92800000000005
"92",0.440147875658086,0.00186512552899693,2.45402178251797e-07,"F3-F5-F6",1.68200000000002
"93",0.495413819270707,0.00174762243001019,2.05303102314658e-07,"F1-F4-F5-F6",1.81200000000001
"94",0.505937793397204,0.00187123869949709,4.68093697287527e-07,"F1-F2-F3-F4-F5-F6",2.42599999999999
"95",0.543258714312855,0.00156937446545202,4.99736525573953e-07,"F1-F2-F4-F5-F6",2.15800000000002
"96",0.554331362333596,0.00180336551605776,1.81435244229619e-07,"F2-F3-F4-F5-F6",2.077
"97",0.557008053982441,0.00188396421691567,3.48032941417801e-07,"F1-F2-F3-F4-F5",2.029
"98",0.519504521571113,0.00167484050347315,1.07874008268089e-07,"F1-F2-F3-F4-F5",1.97899999999998
