"","acc","comptimes"
"1",0.771053372381761,14.518
"2",0.821133359743799,12.338
"3",0.788976287382023,10.606
"4",0.814431142270109,11.519
"5",0.785707053740838,10.687
"6",0.842451286172883,11.08
"7",0.838940504921248,10.427
"8",0.748854904213217,11.224
"9",0.844937864042227,11.394
"10",0.814831214438919,11.616
"11",0.733294925423862,10.432
"12",0.764824738656726,13.099
"13",0.863612322164678,10.319
"14",0.766026932491337,10.138
"15",0.812540366192179,16.128
"16",0.818921286985113,11.527
"17",0.770445980795802,11.991
"18",0.771965610450131,10.613
"19",0.861986906258731,11.285
"20",0.775043411290723,10.772
"21",0.78117939970385,11.501
"22",0.828868654479757,10.831
"23",0.783074138308621,11.053
"24",0.825220460265425,10.535
"25",0.808821680599393,10.925
"26",0.819977927661749,10.21
"27",0.813177215954525,10.783
"28",0.815021701875356,11.339
"29",0.810670238143436,14.839
"30",0.773481367466361,12.064
"31",0.77429753066021,10.844
"32",0.815879276606789,11.588
"33",0.802596101128143,10.961
"34",0.734300652493471,10.949
"35",0.844333283862001,10.738
"36",0.772210904987568,10.948
"37",0.79308202034413,10.314
"38",0.783276220279202,11.163
"39",0.826993550169501,10.841
"40",0.755643635244085,10.194
"41",0.810022606626556,10.849
"42",0.814150989025156,10.245
"43",0.679122380699193,15.164
"44",0.762987004998782,11.384
"45",0.818124239223735,11.755
"46",0.821062432055443,11.073
"47",0.834522146494028,10.589
"48",0.800073498134651,11.308
"49",0.765790962677166,11.255
"50",0.786194153263136,10.442
"51",0.78335100654793,10.441
"52",0.762173274716922,10.398
"53",0.784174869187732,10.796
"54",0.772899614097934,10.405
"55",0.804921730030229,9.92099999999999
"56",0.854994883813698,10.326
"57",0.713592853986553,14.253
"58",0.756675672676939,10.892
"59",0.781677601510676,10.272
"60",0.777441248336503,10.784
"61",0.859491409388946,10.423
"62",0.833863446345976,9.97300000000001
"63",0.824907049867717,11.437
"64",0.903951050942594,11.545
"65",0.808376125900876,11.112
"66",0.809551607342441,11.143
"67",0.866132626729274,10.713
"68",0.769871505746313,10.502
"69",0.868591563599293,10.337
"70",0.827581832253395,11.022
"71",0.725310464082069,14.115
"72",0.81764351029431,11.174
"73",0.82078648839272,10.83
"74",0.80871124684042,10.316
"75",0.810187363120745,10.436
"76",0.824602136482883,11.114
"77",0.836797563548123,9.798
"78",0.830561315184108,10.107
"79",0.7690839202611,10.264
"80",0.782393468372911,10.815
"81",0.804002482292751,10.572
"82",0.838664529332282,10.746
"83",0.821043177298183,10.039
"84",0.807338267375721,9.81999999999999
"85",0.813315678025421,15.214
"86",0.729691504853093,11.621
"87",0.821465543720519,11.361
"88",0.770333972674633,11.769
"89",0.816942370153158,10.415
"90",0.785369996106474,11.245
"91",0.763941861339802,10.471
"92",0.752358320314232,10.24
"93",0.835568764924368,10.621
"94",0.828300403084116,11.593
"95",0.775423705465869,10.597
"96",0.800957101262427,11.202
"97",0.821672556340618,11.203
"98",0.782746688126122,10.335
"99",0.657238302442398,15.089
"100",0.805112324267908,11.107
"101",0.768695938636153,11.399
"102",0.771435795717466,11.277
"103",0.841066417365064,11.608
"104",0.73484208281005,10.591
"105",0.724283783062168,10.637
"106",0.834972326455507,11.314
"107",0.805656504220613,10.765
"108",0.853246479731516,12.217
"109",0.846451051026099,10.781
"110",0.820608325262338,11.108
"111",0.75365720936776,10.039
"112",0.823029402811124,9.88299999999998
"113",0.889212276297481,15.227
"114",0.816174171729219,11.304
"115",0.803565460872898,10.459
"116",0.791288476431706,11.19
"117",0.815613654938683,10.758
"118",0.772096295602048,10.754
"119",0.81305935137492,10.624
"120",0.844441314309083,11.653
"121",0.840332162902636,11.251
"122",0.779536035105041,10.818
"123",0.761982781042496,11.004
"124",0.782577521096583,10.468
"125",0.821945023608005,10.857
"126",0.8081600876333,10.505
"127",0.787525534274893,15.379
"128",0.867688604902032,11.814
"129",0.818765123125232,11.172
"130",0.784999209577275,10.956
"131",0.775782526202328,10.918
"132",0.768737935319853,10.402
"133",0.804524292222156,10.674
"134",0.79650298882238,10.854
"135",0.782201569032182,10.607
"136",0.832259869369693,11.529
"137",0.881697520214821,10.421
"138",0.786631645977989,11.302
"139",0.795749195350282,10.359
"140",0.811889051694943,10.045
"141",0.796395875536447,15.683
"142",0.803382059455246,10.758
"143",0.781000070702537,11.579
"144",0.841161687792283,12.042
"145",0.774010495726585,10.61
"146",0.761420984317314,11.383
"147",0.835573518311828,11.045
"148",0.801539029511465,10.984
"149",0.783501870701875,11.248
"150",0.710651162387412,11.632
"151",0.754639249093642,10.383
"152",0.776786196293903,10.184
"153",0.813595568254793,10.573
"154",0.804587737554133,10.655
"155",0.80144003617519,15.231
"156",0.858465704807305,11.417
"157",0.866216417069712,11.148
"158",0.901951893207153,11.313
"159",0.789907187487801,10.81
"160",0.801326086987293,11.102
"161",0.785514654075698,10.261
"162",0.803854816239773,11.609
"163",0.823282736140084,10.917
"164",0.82037198429577,12.511
"165",0.804036770415632,11.226
"166",0.772435277133721,10.585
"167",0.785921615865454,10.614
"168",0.814297229511618,10.676
"169",0.770440147044171,15.841
