"","acc","penG","penE","subset","comptimes"
"1",0.330235600368136,0.0020072423277481,1.56714508188272e-05,"F1-F2-F3-F4-F5-F6-F7-F8",7.377
"2",0.437450376554296,0.00177310873767279,1.80579327430115e-05,"F1-F2-F3-F4-F5-F6-F8",6.103
"3",0.391977659809086,0.00185892235392044,1.76103022000076e-05,"F1-F2-F3-F4-F5-F6-F7-F8",5.942
"4",0.335448289629266,0.0017041239706086,1.93279483254579e-05,"F2-F3-F4-F5-F6-F7-F8",5.578
"5",0.374112713676613,0.00241023041090548,1.08288102922349e-05,"F2-F3-F4-F5-F7-F8",5.28
"6",0.368895224281474,0.00157359271008465,4.48143331394508e-05,"F1-F2-F3-F4-F6-F7-F8",7.127
"7",0.394162303507556,0.00169005132774065,1.59766880228522e-05,"F2-F3-F4-F5-F6-F7-F8",5.788
"8",0.41635537382169,0.00210805895148206,1.1834931933176e-05,"F2-F3-F4-F5-F6-F7-F8",6.273
"9",0.362169274064324,0.00251757750633751,3.19404971585314e-05,"F1-F2-F3-F4-F5-F6-F7",6.03
"10",0.354705930632972,0.00186585087675719,3.44963229670323e-05,"F1-F2-F3-F4-F6-F7",5.718
"11",0.436959357340807,0.00238526169447466,1.8969602315109e-05,"F2-F3-F4-F5-F6-F7-F8",6.852
"12",0.326897466926134,0.00201043514172177,2.68119238941609e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.71100000000001
"13",0.361792029425392,0.00185698342116446,2.1608589365573e-05,"F2-F3-F4-F6-F8",5.316
"14",0.37503429005376,0.00186771306598335,2.0226264999389e-05,"F1-F2-F3-F4-F5-F7-F8",6.518
"15",0.345813989297515,0.0017626256352575,2.56363412218316e-05,"F2-F3-F4-F5-F6-F7",5.54300000000001
"16",0.322587268121562,0.00195656837400273,2.97031181918318e-05,"F2-F3-F4-F5-F7-F8",6.08199999999999
"17",0.424077194713625,0.00202205243049823,3.53631110424537e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.49100000000001
"18",0.459242691472875,0.00193921222879438,2.29922782179874e-05,"F2-F3-F4-F5-F7-F8",5.51500000000001
"19",0.426752790542092,0.00215130547094424,1.87137300338592e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.72
"20",0.420910314054301,0.00232810812875502,3.16640713984904e-05,"F1-F2-F3-F4-F6-F7-F8-F9",6.55799999999999
"21",0.412784540463094,0.00239310960338693,2.14805245830611e-05,"F2-F3-F4-F5-F6-F7-F8-F9",6.97
"22",0.426397021221111,0.00198253394146794,5.62268292521811e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",7.62400000000002
"23",0.311664208458208,0.00214525780774633,3.24432919438857e-05,"F1-F3-F4-F5-F6-F7-F8-F9",6.84300000000002
"24",0.319488655980331,0.00173912275649193,3.92253653396935e-05,"F2-F3-F4-F5-F6-F7-F8-F9",7.05899999999997
"25",0.324010017779824,0.00233178491777534,2.05405110679617e-05,"F1-F2-F3-F4-F5-F6-F8",6.52099999999996
"26",0.369592773754584,0.00177007580939051,1.98642661951297e-05,"F2-F3-F4-F5-F6-F7",5.89600000000002
"27",0.354109491391907,0.00201581858056221,1.44970201267861e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.72700000000003
"28",0.400986998320666,0.00223706040112073,3.97530626065399e-05,"F1-F2-F3-F4-F6-F7-F8-F9",7.209
"29",0.399401491225314,0.00205858636227849,1.27290398473456e-05,"F2-F3-F4-F5-F6-F7-F8",5.98900000000003
"30",0.273545574701528,0.00169612326906003,2.4349779499146e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",7.97899999999998
"31",0.380924710951667,0.00175158307536878,4.39097372150808e-05,"F2-F3-F4-F5-F6-F8-F9",5.85700000000003
"32",0.370840272393333,0.00214420298368761,2.07089581358204e-05,"F2-F3-F4-F5-F6-F7-F8-F9",6.93700000000001
"33",0.38054164452069,0.00181040121600457,4.89467745655592e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",7.24600000000004
"34",0.418500705720026,0.00214460072346071,1.29232514119497e-05,"F2-F3-F4-F5-F6-F7-F8",6.33399999999995
"35",0.370259556640926,0.00224452322037135,2.650591057515e-05,"F2-F3-F4-F6-F7-F8",5.56299999999999
"36",0.476636829310944,0.00159747069344673,4.02003520242477e-05,"F1-F3-F4-F5-F6-F8",5.49799999999999
"37",0.317552734563315,0.00152412640857255,1.4228131515436e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.762
"38",0.402063622564142,0.0022787836619242,1.46695650511563e-05,"F2-F3-F4-F6-F7-F8",5.50599999999997
"39",0.423782855973684,0.00214639331276064,3.0830820444319e-05,"F1-F2-F3-F4-F5-F6-F8",5.99299999999999
"40",0.484051745732822,0.00192047198236086,2.68701548624394e-05,"F2-F3-F4-F5-F6-F7-F8",5.91399999999999
"41",0.444953844232727,0.00188763849114531,4.36952496817286e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",8.62799999999999
"42",0.418253995371683,0.00175095146291337,2.2574600993934e-05,"F1-F3-F4-F5-F6-F8",5.483
"43",0.333026869185067,0.00209740263607408,2.91698834566144e-05,"F1-F3-F4-F7-F8-F9",5.9860000000001
"44",0.442830339310024,0.00193553568867049,2.05267349396161e-05,"F1-F3-F4-F5-F6-F7-F8",6.05499999999995
"45",0.48572376233366,0.00190705300369272,4.05241616109066e-05,"F1-F3-F4-F5-F6-F7-F8-F9",6.41999999999996
"46",0.400754001080445,0.00226079856775017,2.32265784945329e-05,"F1-F2-F3-F4-F5-F7-F8",6.27599999999995
"47",0.35081825921274,0.00186739264379673,2.39623705456468e-05,"F2-F3-F4-F5-F6-F7-F8-F9",6.59400000000005
"48",0.298269770631069,0.00207315747829645,3.57021766722132e-05,"F1-F2-F3-F4-F5-F6-F8",7.33800000000008
"49",0.437843991571524,0.0024174353986546,2.6676292909888e-05,"F1-F2-F3-F4-F5-F6-F8",5.846
"50",0.383419393320716,0.00175530147061681,1.73685719414483e-05,"F2-F3-F4-F5-F6-F7-F8",5.49700000000007
"51",0.369797442275603,0.00186828058078867,3.59561337068971e-05,"F1-F2-F3-F4-F5-F6-F7-F8",8.199
"52",0.327890816696288,0.00156320531799823,1.13706865271491e-05,"F1-F2-F3-F5-F7-F8-F9",7.091
"53",0.477800669351653,0.00201387951454952,2.13179495003754e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",6.664
"54",0.451381136685196,0.00208184787070345,4.00680469233989e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.205
"55",0.351071731187977,0.0020018401197786,2.24874566126269e-05,"F2-F3-F4-F5-F6-F8",5.194
"56",0.339226357069873,0.00189956814023449,3.59034913642843e-05,"F1-F2-F3-F4-F5-F6-F8",6.154
"57",0.338758128495543,0.00213724913280758,2.26887911844585e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.31599999999999
"58",0.355805148687985,0.00221406476910196,1.27963671148328e-05,"F1-F2-F3-F4-F7-F8",5.70399999999999
"59",0.316121649090434,0.00180866716240873,1.53269820376429e-05,"F2-F3-F4-F5-F6-F7-F8",6.56099999999999
"60",0.373665820934853,0.00214605230217446,2.43375820154811e-05,"F2-F3-F4-F5-F6-F7-F8",5.983
"61",0.396307593183515,0.00203604838266169,1.32802506511562e-05,"F1-F3-F4-F5-F6-F7",5.91499999999999
"62",0.443127561938249,0.00220292615137038,2.51574761445993e-05,"F1-F2-F3-F4-F5-F6-F7-F8",6.88299999999998
"63",0.427355168812308,0.00210994494118115,4.11150852652198e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",7.262
"64",0.364228278663385,0.00218401437480778,5.58530751423519e-05,"F1-F2-F3-F4-F6-F8",5.61399999999998
"65",0.439649501564863,0.00166949765521702,5.44390079692503e-05,"F1-F2-F3-F4-F5-F6-F7-F8",7.70200000000003
"66",0.466636924217353,0.0024117453069529,3.71645320582765e-05,"F1-F2-F3-F4-F7-F8",6.291
"67",0.515252834932003,0.00194694665139896,2.3262455358498e-05,"F1-F2-F3-F4-F5-F6-F7",5.99000000000001
"68",0.296600361839362,0.00199365129966616,1.5121678932269e-05,"F2-F3-F4-F5-F6-F7-F8",5.79299999999998
"69",0.398314352107908,0.00233686165065608,3.09203570996972e-05,"F2-F3-F4-F5-F6-F7-F8-F9",6.71899999999999
"70",0.362966677717913,0.00220394156823225,1.91699380810973e-05,"F2-F3-F4-F7-F8-F9",5.678
"71",0.437105841812731,0.00277704188675393,2.3305953446341e-05,"F1-F2-F3-F4-F5-F7-F8-F9",7.22499999999999
"72",0.296212849098021,0.00202981806563345,1.54859233891967e-05,"F2-F3-F4-F6-F7-F8",5.66800000000001
"73",0.475070087025402,0.00221542268468489,1.18917686541477e-05,"F2-F3-F4-F5-F6-F7-F9",6.13300000000004
"74",0.267490885578378,0.00227724509942645,2.64895019767606e-05,"F2-F3-F4-F5-F7-F8",5.88999999999999
"75",0.258726141386646,0.00219990016947054,2.17719007538627e-05,"F2-F3-F4-F5-F7-F8",5.32300000000004
"76",0.418377042748863,0.00172675179605023,4.3972919881542e-05,"F2-F3-F4-F5-F6-F7-F8-F9",6.51100000000002
"77",0.383418390238193,0.00174226520191366,1.99690282054162e-05,"F2-F3-F4-F5-F6-F7-F8",5.80099999999999
"78",0.215879061565527,0.00191176414916119,9.60785134007513e-06,"F2-F3-F4-F5-F7-F8",5.452
"79",0.42247478269317,0.00183325069777118,2.65908030833755e-05,"F1-F3-F4-F5-F6-F8-F9",6.541
"80",0.362570231043572,0.00182512774582583,6.52493224998716e-05,"F1-F2-F3-F4-F6-F7-F8-F9",6.55700000000002
"81",0.363465286409058,0.0022603939837397,5.34135130510729e-05,"F1-F2-F3-F4-F5-F6-F7-F8-F9",8.31200000000001
