"","acc","pen","comptimes"
"1",0.742887187513682,0.00102774047019315,52.457
"2",0.846367452108363,0.000759915649497459,51.843
"3",0.772538466102591,0.000904501792541326,47.59
"4",0.826862490947831,0.000510850748391123,52.724
"5",0.796320298446651,0.000823282214893848,47.326
"6",0.830960861804213,0.000689551717565191,50.436
"7",0.817724197119641,0.000615813538470532,46.683
"8",0.700479555660814,0.000848823681058821,45.19
"9",0.840073094227872,0.00131984369076438,47.1270000000001
"10",0.809781756507787,0.000804889782574456,47.352
"11",0.744432959999993,0.0011863115820502,43.341
"12",0.762390920947338,0.000958251446094136,47.292
"13",0.855737254801612,0.000664067574788578,48.157
"14",0.722859133347617,0.000851627642502149,47.085
"15",0.798678771203422,0.000522963938406086,54.247
"16",0.824672682457468,0.00082025989113067,51.695
"17",0.750378897942329,0.0011113188032813,51.868
"18",0.761357239545761,0.000766188296795621,51.488
"19",0.846725769740257,0.000582955929535937,49.127
"20",0.746753388435198,0.000590200658481881,50.42
"21",0.769696037426074,0.00069110148748443,51.044
"22",0.807561281202251,0.000874096584607548,47.973
"23",0.733317114215821,0.000820066863185845,52.796
"24",0.787503614948976,0.000918260012899739,49.7990000000001
"25",0.846238353683662,0.000826262835515214,47.8480000000001
"26",0.824551664691053,0.000690979086580893,50.9269999999999
"27",0.802343532764288,0.00110556829810348,44.376
"28",0.779062218120742,0.00092579057910653,47.0859999999999
"29",0.793682266464602,0.000718982917793189,55.079
"30",0.754499912104198,0.00107496803566361,51.666
"31",0.773306042006619,0.000675575980583861,53.105
"32",0.810315933813379,0.000954613150720377,51.09
"33",0.803535031392352,0.000722983935568804,51.658
"34",0.72488388357711,0.00094923982310921,50.331
"35",0.828740716254973,0.000905115684994119,47.753
"36",0.751692512889141,0.000730862237721411,49.687
"37",0.797879439793207,0.000772632047574132,48.121
"38",0.784930148126343,0.000658597859543924,49.671
"39",0.810700492559425,0.00119543382487938,51.134
"40",0.762339352679619,0.000835254152336446,51.6800000000001
"41",0.771300356775784,0.000715780604079773,49.601
"42",0.782661708919744,0.00105854225199276,43.446
"43",0.695910831513623,0.000765367591573206,53.383
"44",0.720532424231038,0.000545109901905898,50.911
"45",0.813096438365075,0.000854600662907761,53.035
"46",0.808277142659033,0.00070120128518739,52.5
"47",0.801742815417109,0.000641983375650329,51.152
"48",0.757156905909587,0.000610189445747787,50.842
"49",0.762637427484181,0.000758475316379653,51.725
"50",0.783639193485895,0.000829771848632792,49.579
"51",0.767454840866657,0.00110728168494086,53.592
"52",0.731138094062641,0.000712199487213322,47.6560000000001
"53",0.764682181857012,0.00079333161450486,49.865
"54",0.749823061543771,0.000458725134460787,51.7859999999999
"55",0.781126084547599,0.000872596837684264,45.922
"56",0.836514610156869,0.00048196898940245,47.981
"57",0.694671716746423,0.00102668639003549,51.424
"58",0.745935239786032,0.000859634563358755,50.902
"59",0.775182960217358,0.00109610144179202,49.794
"60",0.760830041215516,0.000857350379924502,51.279
"61",0.820509717877991,0.00086067197264911,49.662
"62",0.838725742155246,0.000980787027097613,47.603
"63",0.771418509972642,0.000789370456102369,50.343
"64",0.888743005680925,0.00142860287951561,47.438
"65",0.795911039660642,0.000791073346806785,53.355
"66",0.801883841594197,0.00108507545211623,52.178
