"","X","acc","comptimes","archs"
"1",1,-0.0996504461150213,58.2299999999996,"multiMLP_L4_N16_D0.1_CV1"
"2",2,-0.0507235814261129,62,"multiMLP_L8_N16_D0.1_CV1"
"3",3,0.105606598349288,51.510000000002,"multiMLP_L8_N64_D0.3_CV1"
"4",4,0.183983037044189,51.4799999999996,"multiMLP_L8_N16_D0.1_CV1"
"5",5,0.0543859355025911,51.5,"multiMLP_L4_N16_D0.3_CV1"
"6",6,-0.00313036001483388,50.1699999999983,"multiMLP_L4_N16_D0.3_CV1"
"7",7,-0.0438721009723159,49.9200000000019,"multiMLP_L8_N64_D0.1_CV1"
"8",8,-0.00304595470593011,51.1900000000023,"multiMLP_L8_N16_D0.1_CV1"
"9",9,0.0311950581219262,51.0600000000013,"multiMLP_L8_N64_D0.1_CV1"
"10",10,0.112109460329716,49.8300000000017,"multiMLP_L4_N64_D0.1_CV1"
"11",1,0.0418751449703046,51.3900000000031,"multiMLP_L8_N64_D0.1_CV1"
"12",2,0.0575057502336126,52.4699999999975,"multiMLP_L4_N64_D0.3_CV1"
"13",3,0.0994724950809461,52.2299999999996,"multiMLP_L4_N64_D0.1_CV1"
"14",4,0.103106684038867,50.2599999999984,"multiMLP_L8_N16_D0.1_CV1"
"15",5,-0.06352188672284,49.8400000000001,"multiMLP_L8_N16_D0.3_CV1"
"16",6,0.00788553619337918,51.4699999999975,"multiMLP_L8_N16_D0.1_CV1"
"17",7,0.0320218993756314,53.25,"multiMLP_L4_N64_D0.3_CV1"
"18",8,0.010779288518848,52.0800000000017,"multiMLP_L8_N64_D0.3_CV1"
"19",9,0.00893898302463287,52.5500000000029,"multiMLP_L8_N64_D0.1_CV1"
"20",10,-0.123029902241704,50.2799999999988,"multiMLP_L4_N64_D0.1_CV1"
