"","X","acc","comptimes"
"1",1,0.451397342778377,217.150999999998
"2",2,0.52563031197247,217.554
"3",3,0.397831031781744,217.468000000001
"4",4,0.551651342246147,218.353999999999
"5",1,0.511770224725679,216.280000000002
"6",2,0.443812342283547,214.252
"7",3,0.636841831703051,218.201000000001
"8",4,0.540077961870276,217.397000000001
"9",1,0.584154387741258,215.572
"10",2,0.511972302586888,216.688000000002
"11",3,0.648297748802985,218.874
"12",4,0.627247167283315,217.756000000001
"13",1,0.586048382326995,214.942999999999
"14",2,0.469944960230162,217.991999999998
"15",3,0.492342882012721,218.495999999999
"16",4,0.590936074593226,219.490000000002
"17",1,0.483220014620682,218.262999999999
"18",2,0.544104903167585,222.734
"19",3,0.591336289102649,221.178
"20",4,0.588337125621868,219.123
