"","X","acc","comptimes","pen"
"1",1,0.487521192734867,130.823,0.424059315287426
"2",2,0.673664497747937,147.554,0.421706124228827
"3",3,0.571047379466261,133.155,0.414342017673205
"4",4,0.637473421429836,136.556,0.416308235664456
"5",5,0.647475693758145,142.689,0.421747169254237
"6",6,0.562315900638617,133.249,0.426779741294892
"7",7,0.778370065626794,148.327,0.417429717224577
"8",8,0.713935298027684,188.255,0.431629609361417
"9",9,0.739825720230137,127.003,0.410853344109226
"10",10,0.673535176283091,129.668,0.415003016242512
"11",11,0.728080309994076,135.883,0.420054011895629
"12",12,0.68729412776333,127.654,0.415878678339156
"13",13,0.647453328149655,137.74,0.430499271697376
"14",14,0.670056326052117,127.337,0.426032496827767
"15",15,0.623705226318402,143.92,0.421487901136512
"16",16,0.681626718300055,134.187,0.421875326263644
"17",17,0.567320841249056,134.395,0.413275582451063
"18",18,0.737955297003405,133.788,0.432020218963412
"19",19,0.661554668952451,121.416,0.42907796566228
"20",20,0.735087119550207,129.07,0.416301421697941
"21",21,0.581563377527154,136.08,0.419167024263071
"22",22,0.658829086500445,139.262,0.4230669871956
"23",23,0.663939751482037,136.343,0.416325728009353
"24",24,0.684557218539312,126.136,0.413473379913602
"25",25,0.641067924176217,123.891,0.417940909014865
"26",26,0.678913423143669,120.266,0.432525277880658
"27",27,0.59294372315554,123.143,0.424274323558402
"28",28,0.711282446364972,128.247,0.418912188935693
"29",29,0.693234086917361,131.755,0.425426295345396
"30",30,0.651200884418479,133.156,0.419547460435758
"31",31,0.637785354360266,138.16,0.421476172657819
"32",32,0.571198583356627,135.902,0.432562610784555
"33",33,0.703774107623705,142.071,0.420998961957115
"34",34,0.747177225312615,138.478,0.422714245347086
"35",35,0.599820109126351,125.856000000001,0.418006523012169
"36",36,0.730555168131022,138.657,0.427657701685346
"37",37,0.691957067450675,135.777,0.419793035201597
"38",38,0.617357085179844,142.197999999999,0.417077216064941
"39",39,0.724458765610967,127.2,0.418892963061036
"40",40,0.712618006558638,137.379,0.414474020133845
"41",41,0.691668402749364,139.986,0.424193715769732
"42",42,0.699343012496124,125.618,0.426560367672515
"43",43,0.705670938612755,142.643,0.42692391786409
"44",44,0.56359114206779,136.474,0.419248423327419
"45",45,0.707769879585603,134.415,0.420110443134184
"46",46,0.771375942556501,132.514999999999,0.427664125276599
"47",47,0.737099623096061,151.135,0.442383399413049
"48",48,0.614659205004491,131.37,0.412246167133708
"49",49,0.78608818823955,129.098999999999,0.432789203191858
"50",50,0.713328076352628,134.366999999999,0.42723578427165
"51",1,0.755825873227546,137.272,0.413641985570559
"52",2,0.604373998538642,142.507,0.439579912070527
"53",3,0.768583587778113,155.958,0.415333371397305
"54",4,0.727944094753273,143.755,0.421227763921753
"55",5,0.700178428685842,133.291,0.402257728889185
"56",6,0.672821340654023,138.983,0.427994102581524
"57",7,0.674423566254454,145.451,0.430086681605708
"58",8,0.72481077695169,130.485,0.406558428303986
"59",9,0.595026519614471,131.177,0.407644820720878
"60",10,0.746551040711184,134.813,0.43556275291005
"61",11,0.730576572934228,160.753,0.412758643160575
"62",12,0.723917755486297,140.687,0.431375284163352
"63",13,0.655022088541696,129.373,0.428041561690893
"64",14,0.604517410945434,157.705,0.42229763288421
"65",15,0.756626235723116,122.091,0.419960289758642
"66",16,0.708470199738221,137.882,0.430981738006069
"67",17,0.6825393201432,137.19,0.42935977503396
"68",18,0.720033148214432,140.738,0.42100232730635
"69",19,0.717918644325894,124.622,0.440134424148214
"70",20,0.767794852681161,134.493,0.418260084163512
"71",21,0.714309663414842,126.548,0.43093378884366
"72",22,0.657432149809019,136.269,0.425866588287405
"73",23,0.614286055366834,132.635,0.419453132219125
"74",24,0.610251118940848,143.087,0.422224114604909
"75",25,0.611550385870421,138.19,0.430780830081674
"76",26,0.729984166946289,133.17,0.416854957416011
"77",27,0.715223071842988,133.626,0.422684289732633
"78",28,0.73958834956684,150.235,0.422288947909607
"79",29,0.75257707894101,135.455,0.430559471324004
"80",30,0.671840964138835,132.77,0.425217579299435
"81",31,0.742642808083943,136.448,0.417414380568813
"82",32,0.727643024216401,126.187,0.426391860613126
"83",33,0.598956079085361,132.364,0.414672413997226
"84",34,0.57252560460151,124.906,0.418625482990513
"85",35,0.584310696448215,130.194,0.425291218624244
"86",36,0.707889347824113,134.837,0.429030940552482
"87",37,0.602106563605336,134.888,0.428105777494862
"88",38,0.719609955583531,141.843,0.421859884437345
"89",39,0.625220532415873,142.866,0.421720687749897
"90",40,0.675870942151804,139.812000000001,0.428758728268138
"91",41,0.623820169933785,133.47,0.417560611553832
"92",42,0.591168365218009,128.482,0.42832063517504
"93",43,0.600171668107872,142.249,0.419870840155138
"94",44,0.768658129795747,142.586,0.423757609572136
"95",45,0.646451117470363,133.34,0.428450919257553
"96",46,0.664456203183656,148.13,0.422571279554478
"97",47,0.571492860077962,129.135,0.425575495061125
"98",48,0.673803092526749,131.633000000001,0.430996715342049
"99",49,0.646337686649374,143.867999999999,0.421745432758149
"100",50,0.602355509593362,154.311,0.422368602268062
