"","X","acc","comptimes"
"1",1,0.878413627000877,280.368000000002
"2",2,0.922147165743887,284.748000000007
"3",3,0.881248074554729,280.163
"4",4,0.913701668555949,282.082999999999
"5",1,0.899579021821031,284.555000000008
"6",2,0.877856286686581,283.22099999999
"7",3,0.930030871206516,284.994999999995
"8",4,0.907547826653676,281.957000000009
"9",1,0.927201256780338,288.577000000005
"10",2,0.917930261556746,284.148000000001
"11",3,0.933144718790612,283.010000000009
"12",4,0.911278237222318,286.826000000001
"13",1,0.903070771379399,282.288
"14",2,0.913882866858147,282.03300000001
"15",3,0.864400374638337,283.17300000001
"16",4,0.912711509506143,283.534
"17",1,0.885008806004692,292.879000000001
"18",2,0.917263494184352,295.167000000001
"19",3,0.915874558249339,292.468999999997
"20",4,0.928611412116231,291.470000000001
