"","X","acc","comptimes","archs"
"1",1,0.155792435954753,50.52,"multiMLP_L4_N64_D0.1_CV1"
"2",2,0.146064273383805,48.7799999999997,"multiMLP_L4_N16_D0.3_CV1"
"3",3,0.0688247345561404,48.3099999999999,"multiMLP_L4_N64_D0.3_CV1"
"4",4,0.0893184636641388,57.6699999999996,"multiMLP_L4_N16_D0.1_CV1"
"5",5,-0.0915624083162491,48.6700000000001,"multiMLP_L4_N64_D0.3_CV1"
"6",6,0.0642322852441564,47.6600000000003,"multiMLP_L8_N16_D0.3_CV1"
"7",7,-0.0548511110012372,46.8800000000001,"multiMLP_L8_N16_D0.3_CV1"
"8",8,-0.131312202673912,47.5500000000002,"multiMLP_L8_N16_D0.3_CV1"
"9",9,0.114639634103076,48.0100000000002,"multiMLP_L4_N64_D0.1_CV1"
"10",10,0.0839856031567177,46.7800000000002,"multiMLP_L4_N64_D0.3_CV1"
"11",1,0.000586545377567624,47.9500000000003,"multiMLP_L8_N16_D0.3_CV1"
"12",2,-0.102882520529489,48.52,"multiMLP_L8_N64_D0.3_CV1"
"13",3,0.129299576399554,47.3699999999999,"multiMLP_L8_N16_D0.3_CV1"
"14",4,0.0393199091962377,54.8099999999999,"multiMLP_L4_N64_D0.3_CV1"
"15",5,-0.0664946559615325,46.6100000000001,"multiMLP_L8_N64_D0.3_CV1"
"16",6,0.119835660857549,48.4899999999998,"multiMLP_L8_N64_D0.3_CV1"
"17",7,-0.0042079516169951,48.1100000000001,"multiMLP_L4_N16_D0.1_CV1"
"18",8,0.0337138512462804,49.48,"multiMLP_L4_N16_D0.1_CV1"
"19",9,0.195658557264443,48.4499999999998,"multiMLP_L8_N16_D0.1_CV1"
"20",10,0.0593550202494406,47.0100000000002,"multiMLP_L4_N16_D0.1_CV1"
