"","X","acc","comptimes"
"1",1,0.500559539406218,286.353999999999
"2",2,0.614871176774483,282.667000000001
"3",3,0.506654409678901,282.071000000004
"4",4,0.612944420888411,281.098000000005
"5",1,0.531558082431425,283.697999999997
"6",2,0.498635567389122,283.668000000005
"7",3,0.699767669159774,283.138999999996
"8",4,0.586793682968379,282.738000000005
"9",1,0.671996805315477,285.123
"10",2,0.512458754808086,282.004000000001
"11",3,0.711500647701958,285.891000000003
"12",4,0.676562457895195,286.997000000003
"13",1,0.648520086742329,279.809000000001
"14",2,0.595449153915264,280.390999999996
"15",3,0.522749837087074,280.462000000007
"16",4,0.662654815257322,282.579000000005
"17",1,0.521458475266441,285.934000000001
"18",2,0.681791016333831,287.451000000001
"19",3,0.664614098140316,290.025000000001
"20",4,0.680052902267279,288.834999999999
