"","X","acc","comptimes"
"1",1,0.683226626087611,280.418999999994
"2",2,0.791578705763966,280.993000000002
"3",3,0.715454855671215,282.406000000003
"4",4,0.789041610034794,283.910000000003
"5",1,0.735347986396157,283.301999999996
"6",2,0.684839488898255,283.302000000003
"7",3,0.82092710027297,286.775000000001
"8",4,0.763155991176105,284.525999999998
"9",1,0.81412450767365,284.444000000003
"10",2,0.762029674862677,286.303999999996
"11",3,0.823895059463235,285.674999999996
"12",4,0.776709484904195,290.157999999996
"13",1,0.766125192334543,283.013999999996
"14",2,0.776848608962044,281.581000000006
"15",3,0.689876412731186,282.262999999992
"16",4,0.781509327056161,281.138999999996
"17",1,0.692256818652176,286.686000000002
"18",2,0.798029952536613,289.109999999986
"19",3,0.78431308818391,287.991999999998
"20",4,0.813764503417209,289.748999999996
