"","X","acc","comptimes"
"1",1,0.649966632877849,216.880999999994
"2",2,0.61868921996227,215.561000000002
"3",3,0.534319516881745,216.139999999999
"4",4,0.634484777344708,218.087
"5",1,0.660495266982476,216.682000000001
"6",2,0.642193279458629,215.118000000002
"7",3,0.703375790938761,216.700000000004
"8",4,0.632076513897473,216.096000000005
"9",1,0.692586341645198,219.610999999997
"10",2,0.735383152806049,217.445
"11",3,0.742156053816962,219.597000000002
"12",4,0.640111770146451,218.437999999995
"13",1,0.628486147682602,217.764999999999
"14",2,0.575739626523472,217.095999999998
"15",3,0.534360071527898,218.552000000003
"16",4,0.600137250015351,219.065000000002
"17",1,0.608107621957668,215.585999999996
"18",2,0.652968992073909,219.731
"19",3,0.566562316568687,217.563000000002
"20",4,0.615436533224211,216.361000000004
