"","X","acc","comptimes","pen"
"1",1,0.504434523032087,140.221,0.424059315287426
"2",2,0.524052401948898,139.977,0.421706124224671
"3",3,0.382259050179023,129.781,0.414342006547014
"4",4,0.483535335699287,136.5,0.416308235664456
"5",5,0.561327089495839,166.465,0.421747158017527
"6",6,0.53350455627438,127.316,0.426779752621459
"7",7,0.648904001891593,137.171,0.417429706008123
"8",8,0.531721048341787,182.132,0.431629609361417
"9",9,0.610252573548499,135.55,0.410853344109226
"10",10,0.667610056001115,138.117,0.415003016242512
"11",11,0.672993376337568,123.509,0.420054000684754
"12",12,0.561166858417288,114.751,0.415878667179029
"13",13,0.519518949965583,126.024,0.430499271697376
"14",14,0.497306697530727,137.262,0.426032496827767
"15",15,0.476633826084671,139.84,0.421487889878579
"16",16,0.482817975400765,144.632,0.421875326263644
"17",17,0.504099956801847,127.774,0.413275582450697
"18",18,0.542740779838755,127.263,0.432020218940233
"19",19,0.509299961191779,140.98,0.42907796566228
"20",20,0.550535811665044,127.337,0.416301421697941
"21",21,0.444680864219067,130.921,0.419167024287592
"22",22,0.428624345886144,139.477,0.423066975927351
"23",23,0.642464587590473,141.964,0.416325728009353
"24",24,0.560813712808495,141.155,0.413473379913603
"25",25,0.569638849866063,138.904,0.417940909045295
"26",26,0.603179803078584,148.249,0.432525289268477
"27",27,0.508484003477217,146.771,0.424274334860975
"28",28,0.598572060095608,130.468,0.418912188935693
"29",29,0.591197119793978,129.605,0.425426295361916
"30",30,0.615057077700431,135.478,0.419547471667559
"31",31,0.574150022986193,134.217000000001,0.421476172657876
"32",32,0.482015581137057,120.147000000001,0.432562610784988
"33",33,0.538575476097637,134.067,0.420998961948193
"34",34,0.669450829519636,145.593,0.422714245347086
"35",35,0.461032105359049,138.803,0.418006522997564
"36",36,0.699344322266485,137.465,0.42765770169306
"37",37,0.552636190894187,230.132000000001,0.419793057646393
"38",38,0.45282317931773,129.968000000001,0.417077216064941
"39",39,0.631672370499162,131.772999999999,0.418892963061036
"40",40,0.628999395000901,132.637,0.414474009067404
"41",41,0.532711163038997,134.639,0.424193715769732
"42",42,0.632565297689955,133.656,0.426560378997892
"43",43,0.423989605400498,141.174,0.42692391786409
"44",44,0.499851332778697,127.056,0.419248423313581
"45",45,0.592993083044065,124.389,0.420110454353813
"46",46,0.57959614004328,132.034000000001,0.427664125276599
"47",47,0.500331381077596,138.533,0.442383387844256
"48",48,0.531302086228871,132.837,0.412246156010575
"49",49,0.626233565239306,134.588000000001,0.432789203274429
"50",50,0.59406819601311,98.848,0.427235795611057
"51",1,0.613128198705052,141.593,0.413641985570559
"52",2,0.579311234501387,138.92,0.439579900533086
"53",3,0.564704839939246,134.572,0.415333371518607
"54",4,0.558574918604093,141.24,0.421227763921753
"55",5,0.526909972927262,124.388,0.402257728890494
"56",6,0.502558863101214,124.864,0.427994102581524
"57",7,0.568525815009071,131.617,0.430086692983212
"58",8,0.491052933753458,123.799,0.406558428307527
"59",9,0.641016035155506,130.841,0.407644820720878
"60",10,0.605867747823151,122.715,0.435562752867812
"61",11,0.736729110908442,121.852,0.41275865431434
"62",12,0.602369877103959,133.306,0.431375284163352
"63",13,0.46313012470143,133.307,0.428041561690893
"64",14,0.490338853445897,152.752,0.422297655407191
"65",15,0.683203937157584,137.336,0.419960300983497
"66",16,0.543524031507877,125.62,0.430981738006069
"67",17,0.562628157953625,131.615,0.42935977503396
"68",18,0.577337114526045,140.728,0.42100232730635
"69",19,0.58683655712983,152.499,0.440134424148214
"70",20,0.702057802805979,140.834,0.418260084163512
"71",21,0.582700350777998,139.499,0.43093378884366
"72",22,0.567086339544113,143.635,0.425866588287405
"73",23,0.45785428968115,133.148,0.419453132219125
"74",24,0.520882404112983,148.764,0.422224114604909
"75",25,0.346781947364492,138.652,0.430780830081674
"76",26,0.533994500705409,131.493,0.416854957416011
"77",27,0.652750991638318,140.792,0.422684278463801
"78",28,0.61031326632372,144.507,0.422288947909607
"79",29,0.714198796280444,128.842,0.430559471324004
"80",30,0.515277292822832,140.125,0.425217579299435
"81",31,0.622655228668784,134.047,0.417414380568813
"82",32,0.477547316662674,124.41,0.426391860613126
"83",33,0.513388134599903,133.375,0.414672413997226
"84",34,0.460833206827517,134.005,0.41862548300188
"85",35,0.43469657563999,131.988,0.425291218624244
"86",36,0.563699071735707,127.472,0.429030940552482
"87",37,0.535721077590108,129.343,0.428105766157965
"88",38,0.535588758429863,151.354,0.42185988444869
"89",39,0.478637465875841,140.576,0.421720687746169
"90",40,0.560766977951249,131.971,0.428758728268138
"91",41,0.480509614814708,136.857,0.417560600373686
"92",42,0.40392224100833,133.004,0.42832063517504
"93",43,0.538700441870058,132.941,0.41987084015916
"94",44,0.668592039154146,132.355,0.423757620864869
"95",45,0.523825194104115,127.834999999999,0.428450919251996
"96",46,0.553548592919786,137.458000000001,0.422571279554478
"97",47,0.464926099722087,130.05,0.425575495061125
"98",48,0.567462413946002,125.212,0.430996715342049
"99",49,0.383882035178501,136.219,0.421745432758149
"100",50,0.55946296223375,129.594999999999,0.422368602268062
