"","acc","comptimes","penG","penE","subset"
"1",0.43983960026939,31.501,0.534295226640717,0.38588165073438,"F1-F3-F4-F5-F7-F8-F9"
"2",0.54419945735309,25.944,0.540825882938384,0.3802567062747,"F1-F4-F6-F9"
"3",0.441771522224945,26.044,0.535282115471484,0.378562163998307,"F1-F2-F3-F5-F6-F7-F8-F9"
"4",0.574731738280649,27.087,0.533316618631737,0.377660922200345,"F1-F2-F3-F5-F6-F7-F9"
"5",0.525272599102695,24.938,0.538205625190618,0.378444610255228,"F1-F3-F5-F6-F7-F8"
"6",0.418114264397153,25.142,0.545401658176949,0.38223954254192,"F2-F3-F5-F6-F7-F9"
"7",0.654977891948799,27.098,0.534543273430894,0.387660060815373,"F1-F3-F4-F5-F6-F7-F8-F9-F10"
"8",0.555406237650858,27.326,0.554398175403449,0.37265745269299,"F1-F2-F3-F5-F6-F9"
"9",0.658988060654354,24.137,0.521080638551812,0.384231945888898,"F2-F3-F7-F8-F9"
"10",0.512885237221109,23.557,0.529838908738334,0.383834208963241,"F1-F2-F6-F7-F8-F9"
"11",0.654579706626154,25.789,0.540878366718771,0.380739819865205,"F1-F2-F3-F4-F5-F7-F9"
"12",0.626435890839488,26.06,0.530541041355177,0.375111871693353,"F2-F6-F7-F8"
"13",0.605014842451545,24.788,0.551051882007552,0.384368215002213,"F1-F2-F3-F5-F7-F8-F9"
"14",0.58719838391996,22.107,0.543488392795285,0.385118870544625,"F2-F3-F4-F6-F7-F8"
"15",0.514685201969766,26.085,0.538682523322155,0.385854383613136,"F1-F2-F5-F6-F7"
"16",0.595457387226537,24.946,0.540960995983232,0.378511135592374,"F1-F2-F3-F9"
"17",0.444812916452306,25.593,0.525581760322986,0.380042438184483,"F2-F3-F4"
"18",0.60111468227759,25.4,0.54427723639808,0.378295922186743,"F1-F2-F3-F4-F6-F7-F8-F9"
"19",0.565971207749427,27.653,0.548673353101898,0.380650394528071,"F1-F4-F6-F7-F8"
"20",0.668538005884297,26.0930000000001,0.529283943255311,0.38034092662316,"F1-F2-F3-F6-F7-F8-F9"
"21",0.465175216057436,24.057,0.531584697864566,0.381122864631565,"F2-F4-F6-F7-F8"
"22",0.517138727296413,25.147,0.541927689719866,0.382246348988876,"F1-F3-F5-F6-F7"
"23",0.506603591652392,26.581,0.530124460953824,0.386027562917854,"F1-F2-F3-F8"
