"","acc","comptimes","penG","penE","subset"
"1",0.288419184338037,23.265,0.53429522664078,0.38588165073438,"F4-F5-F6-F8-F9"
"2",0.445427761064984,22.551,0.540825869912397,0.3802567062747,"F1-F4-F6-F8"
"3",0.249139399800649,22.381,0.535282115429986,0.378562163998307,"F1-F2-F3-F5-F6-F7-F8"
"4",0.490985096139954,23.81,0.533316618611845,0.377660922200345,"F1-F3-F4-F5-F6-F7-F9"
"5",0.366639369971157,23.453,0.538205625192767,0.378444610255228,"F1-F3-F5-F6-F7"
"6",0.323006761404345,23.807,0.54540164507925,0.382239542541968,"F1-F2-F3-F6-F9"
"7",0.605331359878719,25.527,0.534543273430952,0.387660060815373,"F1-F3-F4-F5-F6-F7-F8-F10"
"8",0.41814506841658,25.3,0.554398175419436,0.37265745269299,"F1-F2-F3-F5-F6-F9"
"9",0.53598872121029,24.918,0.521080638482953,0.384231945888898,"F2-F3-F7-F8-F9"
"10",0.587391191184063,24.804,0.529838908738345,0.383834208963241,"F1-F2-F4-F6-F7-F8"
"11",0.572085278067474,27.042,0.540878379741783,0.380739819861689,"F2-F3-F4-F5-F7"
"12",0.458394369574761,24.454,0.530541041355245,0.375111871705202,"F1-F2-F6-F7-F8"
"13",0.397891961155156,24.719,0.551051895196087,0.384368215002213,"F1-F3-F5-F7-F8-F9"
"14",0.406960099159601,25.434,0.543488379729704,0.385118870544625,"F2-F3-F4-F6-F8-F9"
"15",0.36470341436663,24.26,0.538682523324664,0.385854383612105,"F1-F2-F5-F6-F9"
"16",0.386876590872191,24.676,0.540960995981352,0.378511135592374,"F2-F3-F7-F9"
"17",0.30136766693803,24.489,0.525581760344037,0.380042438189021,"F2-F3-F4-F6"
"18",0.379090964555136,27.679,0.544277223320611,0.378295922186743,"F1-F2-F3-F4-F6-F8-F9"
"19",0.433813658473305,24.319,0.54867335311184,0.380650394528124,"F1-F2-F4-F7-F8"
"20",0.541831170819109,25.045,0.529283943255441,0.38034092662316,"F1-F2-F6-F7-F8-F9"
"21",0.3964943842535,25.9739999999999,0.531584697884579,0.381122864631528,"F1-F2-F6-F7-F8"
"22",0.349967210687775,24.872,0.541927689719867,0.382246348988876,"F3-F5-F6-F7"
"23",0.521450667501746,24.049,0.530124460913038,0.386027562918876,"F1-F2-F3-F8"
"24",0.555682282980459,24.838,0.526932429798249,0.388619087147641,"F2-F3-F5-F6-F7-F9"
"25",0.454364554973592,25.278,0.531282994843999,0.385813444226695,"F2-F3-F4-F5-F6-F7-F9"
"26",0.570859543518232,23.282,0.555104907010191,0.383076852244389,"F1-F7-F8"
"27",0.414566852897559,22.9979999999999,0.543279810853266,0.381431417774618,"F1-F3-F4-F6-F8-F9"
"28",0.553505387466843,22.425,0.530076245351509,0.385261021226709,"F2-F3-F4-F7-F8-F10"
"29",0.578895284477171,23.865,0.543898152448249,0.377383256438918,"F1-F2-F3-F4-F5-F7-F8-F9"
"30",0.46243379596821,25.016,0.533590634478587,0.379838700121121,"F1-F2-F3-F4-F5-F6-F7"
"31",0.486596795885449,23.058,0.541105633764468,0.375083897424945,"F1-F2-F3-F5-F7-F8"
"32",0.394344677365102,23.89,0.553555115969308,0.384616471864935,"F4-F5-F6"
"33",0.512562115508791,23.0870000000001,0.539914515961144,0.385161195804017,"F1-F2-F3-F5-F7"
"34",0.618826073635801,23.6959999999999,0.541574386966911,0.382597669778348,"F2-F3-F4-F5-F6-F9"
"35",0.324801998598681,24.8879999999999,0.533161135068555,0.386484435564024,"F1-F2-F4-F5-F6-F7-F9"
"36",0.631706106923506,25.1,0.547692240284452,0.3747188555167,"F1-F2-F3-F5"
"37",0.367053802230242,24.274,0.542123708714491,0.378384063716483,"F1-F2-F3-F4-F5-F9"
"38",0.388258512979122,24.557,0.532658718242664,0.375121935026714,"F1-F2-F3-F4-F6-F7-F8"
"39",0.594012011516824,23.5150000000001,0.534812918297354,0.376153739017022,"F1-F3-F4-F5-F6-F8"
"40",0.54023565295626,24.941,0.533300885470776,0.372696890672218,"F1-F4-F5-F6-F7-F8"
"41",0.423226831095882,24.159,0.54335239032162,0.382368337048893,"F1-F2-F3-F4-F5-F6-F7-F9"
"42",0.508670934102028,23.433,0.543718816754362,0.38134773788189,"F1-F2-F3-F5-F6-F8"
"43",0.36933711231069,23.979,0.547308073977595,0.376515441229816,"F2-F4-F5-F8"
"44",0.374452534240633,23.912,0.542056182575975,0.37634291067501,"F4-F5-F7-F8-F9"
"45",0.481495272337833,25.1369999999999,0.53603970310749,0.382275272258273,"F2-F3-F5-F8-F9"
"46",0.488182710810546,25.028,0.544903242680817,0.384925723740853,"F1-F3-F5-F6-F7-F8"
"47",0.299789011895294,21.499,0.569379645513149,0.376653247363969,"F1-F2-F3-F6-F7-F8"
