"","X","acc","comptimes","archs"
"1",1,0.0687167598080751,51.4200000000001,"multiMLP_L8_N64_D0.1_CV2"
"2",2,0.0573941302775107,55.6099999999997,"multiMLP_L4_N64_D0.3_CV2"
"3",3,0.0758203144070526,52.4200000000001,"multiMLP_L4_N16_D0.1_CV2"
"4",4,0.153891897697927,56.29,"multiMLP_L4_N64_D0.1_CV2"
"5",5,0.166029706099353,50.3299999999999,"multiMLP_L4_N64_D0.3_CV2"
"6",6,0.168190014363912,53.1999999999998,"multiMLP_L8_N64_D0.1_CV2"
"7",7,0.278597700407952,55.1599999999999,"multiMLP_L4_N64_D0.3_CV2"
"8",8,0.162733736613247,52.3200000000006,"multiMLP_L8_N64_D0.1_CV2"
"9",9,0.203000806696537,57.6100000000006,"multiMLP_L8_N64_D0.1_CV2"
"10",10,-0.0153093297232885,57.1399999999994,"multiMLP_L8_N64_D0.1_CV2"
"11",1,0.20230951938508,52.8399999999992,"multiMLP_L8_N64_D0.1_CV2"
"12",2,0.0932462213337509,51.7300000000005,"multiMLP_L4_N64_D0.3_CV2"
"13",3,0.204066151460975,51.5,"multiMLP_L8_N64_D0.1_CV2"
"14",4,0.150076516725299,50.46,"multiMLP_L8_N64_D0.1_CV2"
"15",5,0.145702890223383,51.3299999999999,"multiMLP_L8_N64_D0.1_CV2"
"16",6,0.347750062130856,55.8100000000004,"multiMLP_L8_N64_D0.1_CV2"
"17",7,0.157713016359916,53.7799999999997,"multiMLP_L4_N64_D0.1_CV2"
"18",8,0.254573405096513,54.8100000000004,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.0266567617476713,54.9100000000008,"multiMLP_L8_N64_D0.1_CV2"
"20",10,0.224670743707639,78.79,"multiMLP_L8_N64_D0.1_CV2"
