"","X","acc","comptimes"
"1",1,0.665730035495217,281.974999999999
"2",2,0.782696939883749,280.834000000003
"3",3,0.639127996708318,281.110999999997
"4",4,0.740550507050709,281.952000000005
"5",1,0.643680907453903,281.471000000005
"6",2,0.722538466236796,282.650000000001
"7",3,0.862288434308463,283.409
"8",4,0.781265854540718,284.667999999998
"9",1,0.841754353916903,284.872000000003
"10",2,0.793051580927732,281.932000000001
"11",3,0.857257493749069,287.309999999998
"12",4,0.74022904768263,286.786
"13",1,0.726590525553547,284.790999999997
"14",2,0.808668950467529,283.678
"15",3,0.818291912331055,287.305999999997
"16",4,0.737671899130006,285.394999999997
"17",1,0.666888581001905,283.360000000001
"18",2,0.868684530378527,283.663
"19",3,0.871896237328002,282.065999999999
"20",4,0.886331884101355,282.566000000006
