"","X","acc","comptimes","archs"
"1",1,-0.0943211652259565,50.0799999999999,"multiMLP_L8_N16_D0.3_CV1"
"2",2,-0.00464692483404332,48.9699999999993,"multiMLP_L8_N16_D0.3_CV1"
"3",3,0.0129021075726944,48.630000000001,"multiMLP_L8_N64_D0.3_CV1"
"4",4,0.0861827789100524,48.7199999999993,"multiMLP_L4_N16_D0.1_CV1"
"5",5,0.0425505462740949,49.0499999999993,"multiMLP_L4_N16_D0.1_CV1"
"6",6,-0.0316505923897893,49.2299999999996,"multiMLP_L8_N64_D0.1_CV1"
"7",7,-0.0339045219274358,47.7900000000009,"multiMLP_L4_N16_D0.3_CV1"
"8",8,0.0486424615292176,48.4200000000001,"multiMLP_L8_N64_D0.1_CV1"
"9",9,0.405109331798002,51.0799999999999,"multiMLP_L4_N64_D0.1_CV1"
"10",10,0.218537321379897,47.4600000000009,"multiMLP_L4_N64_D0.1_CV1"
"11",1,0.0557597635419746,49.6700000000001,"multiMLP_L8_N64_D0.1_CV1"
"12",2,0.0542694418382032,51.0799999999999,"multiMLP_L8_N64_D0.1_CV1"
"13",3,0.0805109624684659,49.6900000000005,"multiMLP_L4_N16_D0.1_CV1"
"14",4,0.0152550033366161,48.6399999999994,"multiMLP_L8_N64_D0.1_CV1"
"15",5,0.174514647190994,49.4699999999993,"multiMLP_L4_N64_D0.1_CV1"
"16",6,0.0165995511379574,49.7699999999986,"multiMLP_L4_N64_D0.1_CV1"
"17",7,-0.0074762308017554,49.7999999999993,"multiMLP_L8_N64_D0.1_CV1"
"18",8,-0.0353691502251224,49.8599999999988,"multiMLP_L4_N16_D0.3_CV1"
"19",9,-0.100104772731326,49.6800000000003,"multiMLP_L4_N16_D0.1_CV1"
"20",10,-0.0425554613630674,48.2600000000002,"multiMLP_L8_N64_D0.1_CV1"
