"","X","acc","comptimes","archs"
"1",1,-0.00445910527969513,54.1700000000001,"multiMLP_L4_N16_D0.1_CV2"
"2",2,0.0363632464560893,52.25,"multiMLP_L4_N64_D0.1_CV2"
"3",3,0.00558995016983084,48.4899999999998,"multiMLP_L4_N64_D0.1_CV2"
"4",4,0.174456520634723,52.9699999999998,"multiMLP_L8_N64_D0.1_CV2"
"5",5,0.142671012464354,47.7400000000002,"multiMLP_L8_N64_D0.1_CV2"
"6",6,0.0953295932082317,51.04,"multiMLP_L4_N64_D0.3_CV2"
"7",7,0.216294970137964,56.3000000000002,"multiMLP_L8_N64_D0.1_CV2"
"8",8,0.184198946446748,49.0300000000002,"multiMLP_L4_N64_D0.1_CV2"
"9",9,0.183051749872018,54.1799999999998,"multiMLP_L8_N64_D0.1_CV2"
"10",10,0.0441477782173743,53.25,"multiMLP_L4_N16_D0.1_CV2"
"11",1,0.100133693074096,51.1799999999998,"multiMLP_L4_N64_D0.3_CV2"
"12",2,0.0736014078859394,48.5900000000001,"multiMLP_L8_N16_D0.1_CV2"
"13",3,0.0949338941849128,49.0599999999999,"multiMLP_L4_N16_D0.1_CV2"
"14",4,-0.044524773801981,47.8799999999997,"multiMLP_L4_N16_D0.3_CV2"
"15",5,0.0205402253605172,48.23,"multiMLP_L4_N16_D0.1_CV2"
"16",6,0.216855805757677,58.3400000000001,"multiMLP_L4_N64_D0.3_CV2"
"17",7,0.070582406988455,51.25,"multiMLP_L4_N64_D0.1_CV2"
"18",8,0.202668890149793,52.1700000000001,"multiMLP_L8_N64_D0.1_CV2"
"19",9,0.00958499486855611,54.0599999999999,"multiMLP_L4_N64_D0.1_CV2"
"20",10,0.246121112948271,50.8300000000004,"multiMLP_L8_N64_D0.1_CV2"
