"","acc","penG","penE","subset","comptimes"
"1",0.642199071098079,0.107760591480469,0.00632301616912525,"F1-F2-F3-F5-F7-F8-F9-F10-F11-F12",9.001
"2",0.715068899146738,0.116592233832077,0.00771285503383763,"F1-F2-F3-F4-F5-F7-F8-F9",6.27
"3",0.695639599009956,0.105971414648331,0.00582091458169138,"F1-F2-F4-F7-F8-F9-F11",5.513
"4",0.66209655128565,0.109421932272638,0.00604768190771719,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10-F11-F12",9.65
"5",0.712414969734145,0.111570782855181,0.00763808315014798,"F1-F2-F3-F5-F6-F8-F9-F10",5.959
"6",0.712381132615581,0.107303916753705,0.00673800747295133,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.12
"7",0.717100023361129,0.107599925898174,0.00602955915508949,"F1-F2-F3-F4-F6-F7-F8-F9-F10",6.841
"8",0.682076575701254,0.114045197876408,0.00759210061449447,"F1-F4-F5-F7-F8-F9-F10",5.55
"9",0.735357547240505,0.107043809231943,0.00624555772022766,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.302
"10",0.683441150848031,0.112634717112763,0.00576439523871502,"F1-F2-F3-F4-F7-F8-F9-F10-F11-F12",7.348
"11",0.666859551688992,0.106629264286599,0.00479721546332657,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10-F11",7.634
"12",0.701098617761188,0.109081123715718,0.0064187394000815,"F1-F2-F3-F4-F5-F6-F8-F9-F11",6.527
"13",0.674916752743974,0.110052129181327,0.00571136496369155,"F1-F2-F4-F5-F6-F8-F10",5.42999999999999
"14",0.671004195780256,0.109169185826382,0.00542638914115568,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.586
"15",0.649120732268974,0.104487867840438,0.0041525480366757,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.348
"16",0.695514659075166,0.111181923830137,0.0061411719083332,"F1-F2-F3-F4-F5-F6-F8-F9-F10-F11",7.584
"17",0.69467506656523,0.116120795496831,0.00676803425997702,"F1-F2-F3-F4-F5-F7-F8-F9-F10",6.65400000000001
"18",0.69773873152512,0.109559584359674,0.00584157470170102,"F1-F3-F4-F5-F7-F8-F10",5.39100000000001
"19",0.704793215064629,0.113873277202559,0.00893315623541567,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11",7.289
"20",0.682815729820273,0.112931061340797,0.00647233074479089,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.62899999999999
"21",0.692185002929424,0.110272010317429,0.00465369784393572,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.649
"22",0.691627889327682,0.105810713171471,0.0057170573303549,"F1-F2-F3-F4-F6-F8-F9-F10",6.09400000000002
"23",0.735350255805509,0.112681377756554,0.00472707060576558,"F1-F2-F3-F4-F5-F7-F8-F9",6.25399999999999
"24",0.693459666185471,0.106497735153383,0.00498282800815366,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.47699999999998
"25",0.686084311973928,0.111994259533459,0.00688175525890431,"F1-F2-F3-F4-F5-F6-F7-F8-F10-F11",7.75
"26",0.709039430760882,0.108805204622361,0.00600198908038052,"F1-F2-F3-F4-F5-F7-F8-F9-F10",6.511
"27",0.72193473324805,0.107749130328634,0.00518667189641699,"F1-F2-F3-F4-F6-F8-F9-F10-F11",6.68199999999999
"28",0.713290989724291,0.108528733831683,0.00579712932879551,"F1-F2-F4-F6-F8-F9-F10",5.45600000000002
"29",0.712744010796577,0.112356337690839,0.00686676680458277,"F1-F2-F3-F4-F5-F7-F8-F10",6.072
"30",0.722665281673975,0.108596878048499,0.00593120296966174,"F1-F2-F3-F4-F6-F7-F8-F9-F10-F11",7.80200000000002
"31",0.742447254613041,0.1079364353827,0.00502398618595528,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.21199999999999
"32",0.700400208487807,0.108784296189508,0.00506855863111279,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.71900000000002
"33",0.744353049001863,0.112234418588559,0.00577076774558543,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11",7.64099999999999
"34",0.646549014858644,0.108621383929882,0.00511524557854194,"F1-F2-F3-F4-F5-F7-F8-F9-F11",6.81899999999999
"35",0.736244338094965,0.109757505311577,0.00588631977777655,"F1-F2-F3-F4-F5-F7-F8-F9-F11",6.71699999999998
"36",0.651717519976621,0.113150234067263,0.00761602658714931,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.60300000000001
"37",0.654372510162448,0.110599745892364,0.00658539968417519,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11",7.81899999999999
"38",0.702900309943341,0.113036604392001,0.00563386929710577,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11",7.846
"39",0.722480290876403,0.107335625039256,0.00538743742335725,"F1-F2-F3-F4-F6-F8-F9-F10",5.96699999999998
"40",0.688268197356468,0.108368522005663,0.00586046814185846,"F1-F2-F3-F4-F7-F8-F9-F10-F11",6.86700000000002
"41",0.70435200091786,0.112814405170519,0.00766306822173247,"F1-F2-F3-F4-F5-F6-F7-F9-F10",6.78500000000003
"42",0.628087484667683,0.113941609644224,0.00651380531088197,"F1-F2-F3-F4-F6-F8-F9-F10-F11",6.99499999999995
"43",0.706827699307443,0.108602201114073,0.00690469352801298,"F1-F2-F3-F4-F5-F6-F8",5.43700000000001
"44",0.745124457009564,0.10881653424678,0.00524736820233421,"F1-F2-F3-F4-F5-F7-F8-F9-F10",6.76999999999998
"45",0.712982714393329,0.106463042054299,0.00523320609037184,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.63200000000001
"46",0.69352784006845,0.109079983571203,0.00500785143789009,"F1-F2-F3-F4-F6-F8-F9-F10-F11",6.774
"47",0.688570395392542,0.108594812447203,0.0066683896869507,"F1-F3-F4-F5-F6-F8-F9-F10",5.93300000000005
"48",0.686710881713822,0.10735806946676,0.00494836251652782,"F1-F2-F3-F4-F6-F7-F8-F9-F10",6.30199999999996
"49",0.734640593030211,0.107092753021887,0.00658980067183316,"F1-F2-F4-F5-F7-F8-F9-F10-F11",6.12900000000002
"50",0.744798216853411,0.107939153913342,0.00505438652101002,"F1-F2-F3-F4-F5-F6-F8-F9-F10-F11",6.63200000000001
"51",0.697040443029505,0.106761134634357,0.00539967182156851,"F1-F2-F3-F4-F6-F9-F10",7.073
"52",0.705465210376944,0.112871444707615,0.00666530514587307,"F1-F2-F3-F4-F7-F8-F9-F10-F11",6.856
"53",0.699766071422031,0.112980385421091,0.00786196964607145,"F1-F2-F3-F4-F6-F7-F8-F9-F10",6.877
"54",0.682060242452644,0.113636217681955,0.00580225095797812,"F1-F3-F4-F5-F6-F8-F9-F10-F11",6.661
"55",0.677597231217387,0.112148689382451,0.00563308857772018,"F1-F2-F3-F4-F5-F6-F8",5.264
"56",0.734439871344593,0.114744368002613,0.00578322097611639,"F1-F2-F3-F4-F6-F7-F8-F9-F10",6.44900000000001
"57",0.692903247071846,0.105284321103912,0.00423747187402609,"F1-F2-F3-F4-F5-F6-F8-F9-F11",6.564
"58",0.722197067292746,0.113393060907327,0.00722092962272884,"F1-F2-F3-F4-F5-F7-F8-F9-F10",6.549
"59",0.732131042903293,0.10727407945381,0.00486961708664139,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.422
"60",0.732945936501777,0.105021527613476,0.00472805032753938,"F1-F2-F3-F4-F6-F8-F9-F10-F11",6.204
"61",0.702887177685999,0.113925595278208,0.0075284559846996,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11",7.861
"62",0.738180158342228,0.110996635259932,0.00494333767828376,"F1-F2-F3-F4-F5-F7-F8-F10-F11",6.43000000000001
"63",0.707322805659663,0.117134158097448,0.00756249607989711,"F1-F3-F4-F6-F7-F8-F10-F11",5.97199999999999
"64",0.677055253934429,0.110985436712556,0.00521707348139472,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.265
"65",0.683308443601866,0.118546997381695,0.0066624401194938,"F1-F2-F3-F4-F5-F6-F8-F10",5.895
"66",0.684780011911375,0.10923741172398,0.00597722005765348,"F1-F2-F3-F5-F6-F8-F10-F11",5.93300000000001
"67",0.738740546425193,0.110302884841182,0.00739217074697152,"F1-F2-F3-F4-F5-F7-F8-F9-F10",6.649
"68",0.707804854592484,0.107567558532329,0.00498842666830467,"F1-F2-F3-F4-F7-F8-F9-F10",5.91200000000001
"69",0.712814873434479,0.109343732954198,0.00593811602718397,"F1-F2-F3-F4-F5-F7-F8-F9",5.892
"70",0.686273673396602,0.109636644052597,0.00652561082676566,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.68100000000001
"71",0.657873090020994,0.115708853967707,0.00677632511422182,"F1-F2-F3-F5-F6-F7-F8-F9-F10",6.988
"72",0.673745629962621,0.114158307528083,0.00653416809686927,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.61000000000001
"73",0.686713634057401,0.107349837399876,0.00580816659964332,"F1-F2-F3-F4-F5-F6-F8-F10-F11",6.39599999999999
"74",0.737618404795451,0.107811695841233,0.00569897966067965,"F1-F2-F3-F4-F7-F8-F9",5.55599999999998
"75",0.692710175661764,0.112148157885907,0.00604263037901901,"F1-F2-F4-F7-F9-F10-F11",5.55800000000002
"76",0.742115310777018,0.106907309328242,0.00541079831256031,"F1-F2-F3-F4-F6-F7-F8-F9",5.98500000000001
"77",0.687865986000846,0.104476815669778,0.00636511886718158,"F1-F2-F3-F4-F7-F9-F10",5.69
"78",0.750035618183803,0.110061739267409,0.00506654846719226,"F1-F2-F3-F4-F7-F8-F10",5.58199999999999
"79",0.736684825311015,0.109475278459489,0.00711461075940531,"F1-F2-F3-F4-F5-F7-F8-F9",6.25900000000001
"80",0.726942263908013,0.113801686587203,0.00732372305185509,"F1-F2-F3-F4-F5-F6-F8-F9-F10-F11",7.75800000000001
"81",0.698644808189935,0.113829020880003,0.0071862621534531,"F1-F2-F3-F4-F7-F8-F9-F10-F11",6.90199999999999
"82",0.666627285279066,0.109702667761812,0.0049132828980759,"F1-F2-F3-F4-F6-F8-F9-F10-F11",6.58800000000002
"83",0.672545788923602,0.107121062220692,0.00486579975819839,"F1-F2-F3-F4-F6-F8-F10",5.791
"84",0.726382211384149,0.107107564265565,0.00507603752514739,"F1-F2-F3-F4-F7-F8-F9-F10-F11",6.45400000000001
"85",0.684767561840865,0.11130548719866,0.00560636270521309,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.74599999999998
"86",0.747050861179719,0.105634416961757,0.00508816203523605,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F11",7.57799999999997
"87",0.721791408306104,0.113642114085563,0.00556681782029047,"F1-F2-F3-F4-F5-F6-F8-F9-F10",6.57900000000001
"88",0.734463937292255,0.109640380962891,0.00561051737855813,"F1-F2-F4-F5-F6-F7-F9",5.55799999999999
"89",0.720832352346908,0.108159479162557,0.00652619147742557,"F1-F2-F3-F4-F6-F7-F8-F10-F11",6.464
"90",0.755439562256131,0.110258870124557,0.00714866638832275,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10-F11",8.869
"91",0.645563493939843,0.107555164545084,0.00588256671559582,"F1-F2-F3-F4-F5-F7-F8-F10",5.95400000000001
"92",0.712332592638659,0.111502734702224,0.00571241718024394,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11-F12",8.584
"93",0.695523255184185,0.110579187743198,0.00622684833607798,"F1-F2-F4-F5-F7-F8-F9-F10-F11",6.74599999999998
"94",0.707430945167815,0.107416521842954,0.00644869112770341,"F1-F2-F3-F4-F6-F7-F8-F10-F11",6.63099999999997
"95",0.708706032413213,0.109169966660908,0.00518129802221452,"F1-F2-F3-F4-F5-F7-F8-F10",6.36400000000003
"96",0.693818072142414,0.11273048315327,0.00676088419878126,"F1-F2-F3-F4-F5-F7-F8-F10-F11",6.81299999999999
"97",0.720742927700392,0.11394799492682,0.00584438566116394,"F1-F2-F3-F4-F6-F8-F9-F10-F11",6.774
"98",0.710370938115541,0.111219925902086,0.00501540136065537,"F1-F2-F3-F4-F6-F8-F9-F10-F11",6.71100000000001
"99",0.73099417051555,0.111691939724294,0.00566383599109027,"F1-F2-F3-F4-F7-F8-F11",5.35000000000002
"100",0.686807686120575,0.109073370434031,0.00646943775461872,"F1-F2-F3-F4-F5-F7-F8-F10-F11",6.63
"101",0.666353077167755,0.109128369183026,0.00580696207649726,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11",8.979
"102",0.763463175178948,0.112988646979778,0.00638075345679939,"F1-F2-F3-F4-F6-F7-F8-F9-F10-F11",7.941
"103",0.696317380987779,0.108218646915533,0.00728597453323496,"F1-F2-F3-F4-F7-F8-F9-F11",6.09
"104",0.71435285053861,0.107517076439222,0.00567214923962331,"F1-F2-F3-F4-F5-F6-F8-F10",5.887
"105",0.681790727170891,0.107468732692871,0.00519573520919845,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",7.44900000000001
"106",0.680744344203068,0.110119996798431,0.00887856423509788,"F1-F2-F3-F5-F7-F8-F9-F10-F11",6.58900000000001
"107",0.717554769543048,0.109290716246928,0.00524526526266908,"F1-F3-F4-F5-F6-F7-F8-F9-F10",6.627
