"","X","acc","comptimes","archs"
"1",1,0.00171824116448273,47.9000000000001,"multiMLP_L8_N64_D0.1_CV1"
"2",2,-0.0858801430016652,48.3499999999999,"multiMLP_L8_N16_D0.3_CV1"
"3",3,-0.0209673043884721,48.3799999999997,"multiMLP_L8_N16_D0.3_CV1"
"4",4,-0.0834203182674829,56.9699999999998,"multiMLP_L4_N16_D0.3_CV1"
"5",5,0.111592294949764,47.5599999999999,"multiMLP_L4_N64_D0.1_CV1"
"6",6,-0.110209120343284,48.6599999999999,"multiMLP_L4_N16_D0.1_CV1"
"7",7,0.190850029327538,50.5900000000001,"multiMLP_L4_N16_D0.1_CV1"
"8",8,-0.0356795310694646,47.5299999999997,"multiMLP_L8_N16_D0.1_CV1"
"9",9,-0.0311901112972091,47.1100000000001,"multiMLP_L4_N16_D0.1_CV1"
"10",10,0.136556724620996,48.1099999999997,"multiMLP_L4_N64_D0.1_CV1"
"11",1,-0.187212887415916,82.8399999999992,"multiMLP_L8_N16_D0.3_CV1"
"12",2,0.237559903917025,85.75,"multiMLP_L4_N64_D0.1_CV1"
"13",3,-0.0206442991981916,85.5799999999999,"multiMLP_L4_N16_D0.3_CV1"
"14",4,0.31159365951181,103.35,"multiMLP_L4_N64_D0.1_CV1"
"15",5,0.128423043337468,84.96,"multiMLP_L8_N64_D0.3_CV1"
"16",6,0.0495199496814042,83.8600000000006,"multiMLP_L4_N64_D0.3_CV1"
"17",7,-0.15233112787089,84.8999999999996,"multiMLP_L8_N16_D0.3_CV1"
"18",8,0.16449696498576,82.6899999999996,"multiMLP_L4_N16_D0.1_CV1"
"19",9,-0.00945644516126254,85.2299999999996,"multiMLP_L4_N16_D0.1_CV1"
"20",10,-0.00898012286043032,79.8599999999997,"multiMLP_L8_N16_D0.1_CV1"
