"","X","acc","comptimes"
"1",1,0.847093407837471,753.029999999999
"2",2,0.824920576143404,755.911999999982
"3",3,0.810169456419693,752.397999999986
"4",4,0.866449881054359,757.108000000007
"5",1,0.824011897693392,755.429999999993
"6",2,0.837483138756744,756.49000000002
"7",3,0.868376146052647,758.371000000014
"8",4,0.824254645633116,751.205000000016
"9",1,0.840128887685207,757.822999999975
"10",2,0.857644842171058,759.286999999982
"11",3,0.837457233861629,762.112000000023
"12",4,0.819551423544711,764.728000000003
"13",1,0.85042402572123,770.372000000003
"14",2,0.794337755625165,768.364999999991
"15",3,0.820326367047577,764.50900000002
"16",4,0.817908799174723,766.468000000023
"17",1,0.845002227057566,767.237999999983
"18",2,0.867071238790818,769.856
"19",3,0.842564977826485,764.380999999994
"20",4,0.816754790342229,770.290999999997
